Q Predictions Mean,AverageReturn_all_test_tasks,Train Time (s),KL Loss,Epoch,R Predictions Mean,(Previous) Eval Time (s),QF Loss,R Predictions Max,V Predictions Min,Number of env steps total,R Predictions Min,Sample Time (s),Policy Loss,Log Pis Max,Q Predictions Min,Epoch Time (s),Total Train Time (s),Number of rollouts total,Z mean train,Z variance train,VF Loss,Z mean eval,R Predictions Std,Log Pis Std,KL Divergence,Z variance eval,Policy log std Max,Policy mu Std,Log Pis Mean,AverageReturn_all_train_tasks,Policy log std Mean,Policy mu Max,V Predictions Max,Q Predictions Max,Q Predictions Std,V Predictions Mean,Number of train steps total,Policy log std Std,V Predictions Std,Policy log std Min,RF Loss,Policy mu Mean,Log Pis Min,Policy mu Min
2417.66,1416.70301266,74.67491976599922,9.826820373535156,177,0.00677184,4.115244013999472,374.135,0.0147231,70.422,1784000,-0.00133718,10.34838774698801,-2430.76,18.1262,56.4542,89.1385515269867,15843.2161418539,10700,1.69906,0.0300975,140.087,1.30474,0.0024923,3.69243,98.26820373535156,0.0244051,0.212429,1.21791,3.01731,1472.59169022,-0.683818,3.22597,3468.49,3489.56,635.223,2429.52,356000,0.325287,618.256,-2.31076,708.117,-0.13962,-7.43217,-4.20089
2317.9,1408.5097268,74.73155373500049,6.553829193115234,178,0.00634197,3.8603024420008296,405.497,0.0160794,44.6005,1794000,-0.00060256,10.199134347003564,-2328.29,13.4997,70.6028,88.79099052400488,15932.186759201908,10760,1.1632,0.034936,119.849,1.85157,0.00228833,3.40486,65.53829193115234,0.0244772,0.0248408,1.176,2.55199,1398.80705842,-0.688767,2.62096,3206.71,3213.72,621.868,2327.9,358000,0.305496,611.147,-2.35737,436.673,-0.0689688,-7.17993,-2.66413
2545.34,1441.90589604,75.32712142199671,6.9551005363464355,179,0.00635886,4.042062683998665,434.861,0.0142189,55.108,1804000,-0.00101934,10.465992670997366,-2550.68,15.5788,50.8615,89.83517677699274,16021.9572646409,10820,1.09842,0.0277927,555.419,1.49798,0.00255114,3.86366,69.5510025024414,0.0244115,0.0769907,1.26355,3.32063,1401.84942508,-0.670422,3.24604,3298.0,3321.03,505.942,2544.33,360000,0.311043,481.388,-2.55089,552.743,-0.0748118,-6.23472,-3.73267
2260.0,1434.98623715,74.63337139099895,8.138224601745605,180,0.00651953,3.9784070139976393,257.914,0.0156228,47.9178,1814000,-0.00121053,10.434816115990543,-2273.04,15.2203,31.3362,89.04659452098713,16111.011648079882,10880,1.40716,0.0258021,114.749,1.48354,0.00248584,3.47165,81.38224029541016,0.0219136,0.0320233,1.16876,2.52738,1461.39765337,-0.67826,3.09559,3194.09,3195.16,609.98,2272.55,362000,0.310965,599.441,-2.46404,513.672,-0.134208,-8.20723,-2.89749
2761.93,1365.14558553,74.52431539199824,6.544853210449219,181,0.00640224,3.98765039600039,252.126,0.0144075,244.549,1824000,-0.00125892,10.462317548008286,-2767.87,13.7042,267.316,88.97428333600692,16200.020844544892,10940,1.30645,0.0346394,80.2973,1.45961,0.0024125,3.82572,65.44853210449219,0.021494,0.0238688,1.2719,3.41522,1309.37787265,-0.674646,2.78284,3349.31,3352.87,398.506,2771.04,364000,0.30181,389.309,-2.39031,710.327,-0.0497437,-7.18387,-3.11228
2168.09,1428.6305185,75.78685742899688,7.4014482498168945,182,0.00644973,4.024468100000377,493.773,0.0133945,40.1423,1834000,-0.000185813,10.344553823986644,-2182.88,19.839,66.3177,90.1558793529839,16290.207936068877,11000,1.35623,0.025096,178.92,1.51461,0.00241727,3.52074,74.01448059082031,0.0267201,0.0388429,1.15601,2.44416,1425.34179249,-0.680327,3.56549,3247.96,3245.16,620.84,2183.62,366000,0.301462,607.418,-2.31095,461.237,-0.112259,-10.725,-3.34882
2624.03,1473.22575446,75.2410439430023,7.476206302642822,183,0.00665301,4.057234473002609,299.156,0.0156894,83.3115,1844000,-0.00162775,10.46946313800072,-2634.53,14.9448,81.4606,89.76774155400562,16379.822769959883,11060,1.72091,0.0398234,128.228,1.52202,0.00246916,3.87438,74.7620620727539,0.035093,0.152871,1.26531,3.4798,1484.24068956,-0.67815,2.71792,3374.15,3392.33,499.067,2627.64,368000,0.30642,485.071,-2.58603,777.685,-0.124225,-8.22952,-3.14715
2575.68,1412.53448584,75.23884537200138,6.999372959136963,184,0.00624128,3.9060842729995784,263.743,0.0140776,49.5026,1854000,-0.000359197,10.173436471995956,-2587.58,14.6004,53.2796,89.31836611699691,16469.25933747488,11120,1.68433,0.023709,183.991,1.52764,0.00245819,3.90462,69.99372863769531,0.0221862,0.0301073,1.26177,3.3911,1407.20890588,-0.683584,3.44133,3265.71,3277.05,489.526,2578.67,370000,0.314649,471.992,-2.47276,498.045,-0.0607584,-12.6886,-2.91749
2441.46,1467.83870147,75.1115364699981,7.635539531707764,185,0.00654835,4.025779851999687,315.628,0.0148376,55.4903,1864000,-0.000896838,10.331223484990915,-2454.8,13.1886,55.225,89.4685398069887,16558.760199337867,11180,1.54171,0.0503582,215.836,1.60612,0.00246842,3.67496,76.35539245605469,0.0236668,0.0464476,1.22636,2.95416,1503.78410434,-0.645161,2.62709,3379.85,3408.41,632.935,2454.13,372000,0.296437,612.51,-2.44626,609.132,-0.0606706,-9.0739,-3.23761
2397.68,1477.57633493,74.85748305599918,9.234647750854492,186,0.00693948,4.060117232002085,283.586,0.0139949,42.4427,1874000,0.000455545,10.530830031992082,-2412.74,13.1447,34.5057,89.44843031999335,16648.233953385865,11240,1.59057,0.0297882,189.729,1.37656,0.00239792,3.46137,92.34647369384766,0.021051,0.207813,1.20363,2.98777,1476.74586052,-0.690435,2.96219,3371.78,3410.91,625.91,2403.93,374000,0.317405,602.644,-2.35159,683.069,-0.114772,-6.9094,-2.83939
2160.23,1449.91857221,75.33148589999837,7.3417253494262695,187,0.00628382,4.087122538003314,448.544,0.0145575,22.4918,1884000,-0.000435499,10.34217458499188,-2173.15,13.0629,32.7634,89.76078302299356,16737.798927699856,11300,1.27778,0.0189129,184.019,1.29137,0.00252509,3.45652,73.41725158691406,0.0228664,-0.00829047,1.16099,2.49608,1454.27070268,-0.688187,2.75199,3206.74,3227.52,651.769,2165.94,376000,0.300776,638.362,-2.35062,456.222,-0.105214,-8.88309,-2.83612
2396.37,1416.38406955,74.11880150500292,7.416623592376709,188,0.00618487,3.893220881000161,370.832,0.0136426,53.5769,1894000,-0.00200821,10.096429672994418,-2406.36,13.6125,30.1327,88.1084520589975,16825.987718785855,11360,1.57415,0.0265119,92.4384,1.70674,0.00232431,3.69962,74.1662368774414,0.0286635,0.0964512,1.22558,3.266,1416.82232067,-0.688658,2.9769,3183.35,3183.03,573.146,2405.81,378000,0.309856,556.989,-2.36942,391.4,-0.108575,-8.681,-2.74814
2247.43,1480.89231287,74.74145815099837,7.603496074676514,189,0.00624087,3.975302520000696,413.351,0.0137086,45.7707,1904000,-0.000473226,10.3691367520114,-2262.18,21.8894,45.756,89.08589742301046,16915.11187625486,11420,1.41604,0.0404587,162.551,1.75906,0.00223926,3.56184,76.03495788574219,0.0230974,0.127783,1.17502,2.63171,1447.96298079,-0.692459,4.05615,3594.65,3575.12,707.038,2263.24,380000,0.302837,697.928,-2.60643,371.838,-0.114062,-7.17585,-3.30399
2133.24,1449.57295656,75.58491400300045,6.787246227264404,190,0.00620771,4.015619251997123,416.321,0.0137558,38.6517,1914000,-0.00246676,10.480233415011753,-2150.44,13.1786,38.6497,90.08076667000933,17005.173520098877,11480,1.31665,0.0469873,256.956,1.97001,0.00213996,3.48406,67.8724594116211,0.0255908,0.0492547,1.15582,2.43005,1425.6817156,-0.693698,2.78449,3136.03,3147.73,634.751,2138.98,382000,0.299831,621.994,-2.26366,412.342,-0.125914,-7.43729,-2.63795
2858.31,1482.18552108,73.98478096799954,12.24744701385498,191,0.00711402,3.998103573001572,1247.15,0.0150866,61.7997,1924000,0.000290215,10.535022128995479,-2859.64,18.7976,77.291,88.51790666999659,17093.711744494874,11540,2.49016,0.0354938,308.017,1.87813,0.00268478,4.13224,122.4744644165039,0.0283446,0.106548,1.31686,3.92962,1482.81218247,-0.683265,4.52849,3772.83,3796.2,540.038,2865.16,384000,0.342387,529.971,-3.04393,827.123,-0.25254,-6.78095,-3.11706
2277.42,1446.59138336,74.80052656000043,8.070570945739746,192,0.00618406,4.019571238000935,422.263,0.0157274,36.2205,1934000,-0.00119506,10.544894516006025,-2287.63,18.0105,52.0192,89.3649923140074,17183.136217292882,11600,1.52278,0.0306328,185.89,1.59866,0.00240958,3.41433,80.70570373535156,0.0264174,0.215424,1.13913,2.39861,1446.42184104,-0.703725,3.14893,3198.5,3185.65,605.679,2292.68,386000,0.305294,592.791,-2.34037,388.092,-0.065557,-6.68406,-3.4284
2986.77,1484.14522483,75.12677288099803,7.041067600250244,193,0.00645358,4.080929994001053,348.847,0.0164753,329.928,1944000,-0.000262023,10.450020787007816,-2988.8,15.6229,273.861,89.6577236620069,17272.718456355888,11660,1.37119,0.0450077,558.02,1.5852,0.00251049,4.04678,70.41067504882812,0.0227738,0.0825217,1.29629,3.60425,1469.16633024,-0.672715,3.17501,3664.45,3656.99,439.621,2997.23,388000,0.313792,430.479,-2.50018,580.837,-0.061574,-11.7584,-3.00858
2579.05,1499.26614235,74.45665269999881,6.81939172744751,194,0.00634601,4.007103967000148,271.383,0.013662,52.2669,1954000,-0.00217916,10.309590616016067,-2589.44,13.4009,45.5338,88.77334728301503,17361.530996736907,11720,1.06296,0.0284143,80.0938,1.47581,0.00243612,3.75959,68.19391632080078,0.0274866,0.113336,1.22842,2.95407,1486.17218214,-0.68801,2.79811,3286.17,3305.1,500.986,2587.77,390000,0.320834,485.948,-2.57526,555.903,-0.057713,-10.4796,-4.37788
2330.88,1488.01451959,75.02206651500092,10.348405838012695,195,0.00706323,4.048074546000862,339.267,0.0163543,43.7268,1964000,-0.00103525,10.536251109002478,-2343.3,21.2219,34.0424,89.60639217000426,17451.11612125391,11780,1.69572,0.0299501,106.992,1.53434,0.00244987,3.53501,103.48405456542969,0.0285868,0.0570851,1.19314,2.84432,1478.80672606,-0.701673,3.47702,3211.92,3250.87,615.972,2338.74,392000,0.318329,595.985,-2.46639,766.523,-0.125498,-9.36599,-3.31868
2507.98,1501.06036575,75.51983602700057,6.317790508270264,196,0.00619737,4.028341327000817,260.748,0.0141922,34.8938,1974000,-0.00221801,10.237128354991,-2513.12,15.4301,59.4696,89.78530570899238,17540.8525162059,11840,1.0747,0.0295361,100.058,1.89601,0.00239975,3.68305,63.17790603637695,0.0321999,0.0261217,1.23352,3.03516,1469.73898705,-0.688168,3.24465,3234.65,3250.0,540.61,2510.57,394000,0.301087,527.491,-2.47558,443.182,-0.0710038,-6.29161,-2.88752
2384.78,1483.83235893,75.43269819600027,9.017762184143066,197,0.00643708,3.9812225140012742,327.098,0.0154071,27.3137,1984000,-0.0024288,10.113303959995392,-2396.66,15.2001,30.6772,89.52722466999694,17630.4112489659,11900,1.59985,0.0238192,74.6492,1.72066,0.00246948,3.68798,90.17761993408203,0.0306647,0.115079,1.2041,3.05505,1506.05450442,-0.693349,2.71656,3389.2,3398.53,628.45,2394.1,396000,0.309198,612.617,-2.37873,560.464,-0.102849,-7.08375,-3.07606
2523.77,1437.10983325,74.92134461800015,10.033479690551758,198,0.00695182,4.014524289999827,410.604,0.0153892,43.5508,1994000,-0.000108736,10.461725589000707,-2535.52,21.8493,34.0908,89.39759449700068,17719.8514891519,11960,1.74501,0.0319524,224.978,1.81997,0.00241539,3.95286,100.33479309082031,0.0269735,0.0557396,1.24015,3.09408,1444.02947289,-0.683667,3.10175,3465.07,3480.58,588.695,2533.6,398000,0.312589,570.498,-2.56543,678.388,-0.115774,-8.17005,-3.11572
2272.91,1498.18250915,74.77736885299964,7.791596412658691,199,0.0064702,4.059057115002361,391.725,0.0147434,32.3064,2004000,-0.0027523,10.38021064899658,-2281.82,12.7245,44.2773,89.21663661699858,17809.06974383489,12020,1.39005,0.0218106,161.807,1.60723,0.00239172,3.56877,77.91596221923828,0.0240992,0.290241,1.16938,2.55941,1509.71077205,-0.692754,2.62242,3327.67,3359.17,628.583,2275.96,400000,0.303254,612.651,-2.45313,493.128,-0.0981007,-8.65689,-3.23205
2337.75,1491.20462694,75.26719711799888,8.345110893249512,200,0.00597491,4.062480247001076,337.644,0.0143886,36.9351,2014000,-0.000936111,10.379783988009876,-2351.99,17.2213,39.41,89.70946135300983,17898.7296806679,12080,1.49685,0.0244846,76.9897,1.73352,0.00259147,3.65321,83.45110321044922,0.0259008,0.0656545,1.19245,3.0446,1556.84795794,-0.706429,3.012,3297.47,3297.33,629.197,2348.35,402000,0.31443,611.045,-2.4262,354.718,-0.133629,-10.4131,-2.9288
2690.3,1499.66053511,75.57523686699642,7.399388313293457,201,0.00655499,4.01479534399914,457.812,0.016053,288.487,2024000,-0.00125681,10.415899688003265,-2683.42,15.4727,261.448,90.00593189899882,17988.765241876896,12140,1.80375,0.0328326,648.266,1.72061,0.00259056,3.83288,73.99388122558594,0.043347,0.0752458,1.26964,3.45048,1510.351861,-0.664816,3.39342,3381.99,3401.35,502.195,2702.58,404000,0.308989,483.452,-2.40272,708.588,-0.0964498,-7.96096,-2.79097
2719.1,1505.73222482,74.89764485200067,7.246711254119873,202,0.00649029,4.046368524999707,312.778,0.0153038,31.2918,2034000,-0.000250641,10.227974369990989,-2721.91,15.2523,19.7718,89.17198774699136,18077.85237673389,12200,1.18274,0.0323406,187.382,1.71697,0.00264014,3.75769,72.46710968017578,0.0417304,0.359085,1.26181,3.31552,1491.2490603,-0.671114,2.87323,3511.89,3538.82,506.251,2728.96,406000,0.299387,495.623,-2.57893,641.646,-0.0684585,-9.09463,-3.15324
2541.42,1470.45776455,75.70934785300051,7.768798351287842,203,0.0062457,3.963325327000348,341.05,0.0162594,23.8011,2044000,-6.42682e-05,10.457241449996218,-2552.14,14.9112,8.25533,90.12991462999707,18167.983449583884,12260,1.25693,0.0370573,141.832,1.95533,0.00237466,3.77785,77.68798065185547,0.0365295,0.00525469,1.24911,3.29895,1544.03977092,-0.689765,3.05135,3538.7,3555.92,635.717,2548.07,408000,0.3059,619.918,-2.38899,508.789,-0.0844017,-6.50376,-2.71057
2633.95,1478.26924708,75.5302821419973,6.830869197845459,204,0.00626096,3.9661780890019145,292.554,0.0137704,236.035,2054000,4.83492e-05,10.331987547997414,-2643.73,19.4862,240.405,89.82844777899663,18257.850197460877,12320,1.56121,0.0253591,93.8669,1.82649,0.00251879,3.87183,68.3086929321289,0.0295139,0.515899,1.28148,3.57244,1505.01410141,-0.69563,4.07244,3372.24,3392.66,514.48,2641.21,410000,0.315197,497.591,-2.57014,485.669,-0.129679,-8.01486,-3.94471
2719.76,1502.42228967,75.60891684799935,7.14507532119751,205,0.00622652,4.006267313001445,356.356,0.0143435,505.563,2064000,-0.000669281,10.55329129101301,-2728.59,13.5811,514.56,90.16847545201381,18347.998620121885,12380,1.13324,0.0300142,155.323,1.77935,0.0023391,3.77497,71.45075225830078,0.0414018,-0.0639602,1.2586,3.40836,1480.4647305,-0.691039,2.82828,3499.75,3506.36,489.313,2731.49,412000,0.306757,473.39,-2.59159,522.119,-0.077084,-6.76339,-2.71752
2695.93,1495.56010784,75.60760512100023,8.898283958435059,206,0.0066026,3.9882543019994046,346.707,0.0154889,1182.76,2074000,-0.000259098,10.498441970008571,-2704.64,14.5866,1142.99,90.09430139300821,18438.086833867896,12440,1.81675,0.0266909,169.293,1.40237,0.00261271,3.91602,88.98283386230469,0.025719,0.0254253,1.26354,3.43102,1496.55167914,-0.68831,3.49839,3477.48,3470.99,546.046,2703.74,414000,0.325554,533.763,-2.49218,739.068,-0.128856,-10.0304,-3.29831
2698.07,1471.46688609,75.48463641500348,6.864566802978516,207,0.00591979,3.9839849089985364,259.079,0.0158725,462.316,2084000,-0.00149462,10.26851814699694,-2707.49,14.9456,453.101,89.73713947099895,18527.8996935599,12500,1.15182,0.0331957,156.51,1.2391,0.00245931,3.85019,68.64566802978516,0.0290015,0.0219725,1.26578,3.39446,1459.13415375,-0.690269,3.08231,3463.98,3457.58,533.323,2707.69,416000,0.307247,520.189,-2.74682,402.67,-0.0794162,-9.23841,-2.82184
2497.46,1518.25792961,75.40585672900124,7.214946746826172,208,0.00603781,4.061156268999184,358.606,0.0134771,568.16,2094000,-0.000618164,10.391140110012202,-2506.94,15.6964,554.311,89.85815310801263,18617.683175038914,12560,1.36227,0.0241764,97.5802,1.80891,0.00246038,3.79047,72.14946746826172,0.0264721,-0.0203092,1.21504,3.01821,1496.1592313,-0.690991,2.9895,3560.38,3593.39,642.264,2506.98,418000,0.307147,628.232,-2.53655,444.202,-0.0574645,-8.02435,-2.90681
2810.81,1513.44061764,75.1824853620019,7.397387981414795,209,0.00628142,3.9887373390010907,300.168,0.0150033,868.117,2104000,-0.00103694,10.334645753002405,-2823.12,16.1428,781.391,89.5058684540054,18707.188587886918,12620,1.63781,0.0547779,114.599,1.41533,0.00232277,3.79913,73.973876953125,0.0202586,0.0306978,1.30168,3.87719,1496.48765803,-0.688516,2.95551,3656.02,3675.69,557.952,2820.18,420000,0.314477,542.471,-2.44836,521.95,-0.0743564,-6.4146,-3.15937
2494.07,1486.54723712,74.35377985699961,8.99385929107666,210,0.00628358,3.9895645959986723,848.46,0.0130184,-42.1002,2114000,-0.000567154,10.383285332991363,-2519.28,22.5015,-99.0391,88.72662978598964,18796.071382787908,12680,1.72508,0.0473076,186.508,1.74383,0.00218576,3.83177,89.93859100341797,0.0259502,0.127862,1.237,3.1658,1504.78490944,-0.701756,3.03905,3402.2,3399.25,603.342,2512.02,422000,0.324102,586.117,-2.47193,409.566,-0.0983349,-7.74966,-3.63572
2710.35,1473.45229761,75.27221723700131,6.911350250244141,211,0.00574168,4.147829258999991,251.147,0.0181231,1115.52,2124000,-0.00126635,10.369869546007976,-2719.4,14.4782,1067.5,89.78991604200928,18885.707942019915,12740,1.13532,0.0371025,94.5462,1.40757,0.00229629,3.82457,69.1135025024414,0.0269844,0.0593317,1.2474,3.23053,1443.330708,-0.684165,2.8734,3592.27,3616.92,534.675,2717.94,424000,0.303183,520.415,-2.50635,304.8,-0.0158279,-9.0398,-2.77467
2506.64,1521.64088752,73.62972072499906,6.6997904777526855,212,0.00596684,3.9961470189991815,478.836,0.0175724,75.257,2134000,-0.000104777,10.458497030005674,-2518.28,14.4753,133.243,88.08436477400392,18973.774722357924,12800,1.16887,0.026501,176.371,1.49106,0.00244129,3.59555,66.9979019165039,0.0216147,0.109704,1.21731,2.98385,1495.33310378,-0.695311,4.76467,3655.7,3644.98,717.987,2516.42,426000,0.308624,709.056,-2.47689,402.17,-0.0624805,-9.64889,-3.46262
2627.14,1554.40353225,75.46438181900157,7.626574993133545,213,0.00591341,3.980599955000798,351.847,0.0147102,851.261,2144000,0.000396448,10.259832146995905,-2637.61,15.0471,827.909,89.70481392099828,19063.545496259925,12860,1.45593,0.0466955,75.5429,1.8826,0.00246017,3.85015,76.2657470703125,0.0375169,0.0813567,1.26908,3.62991,1546.7892141,-0.699641,3.3867,3634.33,3634.67,618.402,2637.17,428000,0.306888,602.342,-2.55987,406.632,-0.110058,-6.76978,-3.29803
2930.28,1532.58771156,75.08655678200012,8.080265045166016,214,0.00629239,4.0483511419988645,231.163,0.0157182,1368.95,2154000,0.000427881,10.591727858980448,-2936.33,14.7254,1207.8,89.72663578297943,19153.324702270907,12920,1.37531,0.0504098,88.1718,1.56547,0.00245723,3.89899,80.80265045166016,0.0366711,0.376697,1.31969,3.88073,1518.75155049,-0.692661,3.16307,3740.93,3750.89,528.337,2940.67,430000,0.320279,512.918,-2.49746,518.544,-0.0704748,-8.39648,-2.79684
2150.03,1483.03894131,74.1179523460014,5.6146931648254395,215,0.00594895,4.102963967001415,1506.27,0.0130918,626.447,2164000,-0.00067438,10.428461604995391,-2159.99,15.9604,610.924,88.64937791799821,19241.85924866491,12980,1.07717,0.0300737,500.706,1.92688,0.00228352,3.2909,56.14693069458008,0.0317022,-0.0919238,1.10173,2.2267,1456.41686433,-0.707338,2.70833,3441.2,3437.68,692.133,2161.68,432000,0.288763,675.065,-2.41683,334.313,-0.0497493,-12.2126,-2.76677
2454.14,1501.84481329,75.51709075599865,8.297806739807129,216,0.00595,3.989859864999744,337.156,0.0136192,-37.7802,2174000,-0.0013771,10.413440854994406,-2470.58,14.2921,-80.8542,89.9203914759928,19331.889591556897,13040,1.18482,0.0375806,306.025,2.05861,0.00233242,3.79249,82.97806549072266,0.0288429,0.100861,1.26553,3.36774,1533.07578555,-0.691411,2.83948,3617.38,3568.82,644.914,2480.1,434000,0.323183,631.281,-2.66348,257.537,-0.138956,-8.0597,-3.13058
2564.9,1533.13250567,75.03433613800007,7.290973663330078,217,0.00608699,4.1015228439973725,343.04,0.0126818,892.903,2184000,-0.000464639,10.370660505006526,-2573.57,15.6916,895.755,89.50651948700397,19421.259899052908,13100,1.45711,0.0248033,114.659,1.95276,0.00230969,3.78992,72.90973663330078,0.0322867,0.0620381,1.24991,3.34257,1524.47907413,-0.706482,2.77309,3540.42,3536.52,613.066,2580.91,436000,0.314258,598.561,-2.65113,328.089,-0.110834,-6.94949,-3.06463
2956.16,1527.02949044,75.43903022700033,13.7987699508667,218,0.00711705,3.96713313500004,951.672,0.0156371,1385.77,2194000,-0.000469827,10.596176608003589,-2955.8,19.8952,1396.19,90.00233997000396,19511.33296466391,13160,2.30987,0.0375069,318.647,1.77059,0.00256376,4.49088,137.98770141601562,0.0245456,0.196693,1.34967,4.16321,1517.99937406,-0.691397,3.49184,3846.65,3849.96,584.624,2957.5,438000,0.345347,565.296,-2.64934,740.8,-0.200723,-9.03631,-3.22648
2638.75,1464.4174628,74.08703243000127,10.533463478088379,219,0.00665322,4.039789835002011,478.789,0.0139949,-162.375,2204000,-0.000730507,10.322368446009932,-2656.97,15.2517,-136.084,88.44919071101322,19599.74413913492,13220,1.97156,0.0316251,122.264,1.6691,0.00245814,3.64536,105.33463287353516,0.0247206,0.152535,1.21425,3.04917,1444.08464957,-0.711109,3.2672,3570.85,3592.29,633.075,2650.22,440000,0.324049,616.112,-2.6419,609.328,-0.113733,-7.45972,-2.66603
2809.61,1510.02881789,74.54934371599666,6.96508264541626,220,0.00636748,4.003807749999396,513.062,0.0146573,563.98,2214000,-0.000732823,10.524543439005356,-2810.08,15.3172,525.314,89.07769490500141,19688.849507051917,13280,1.24339,0.0412429,192.168,1.43143,0.00232917,3.97446,69.65082550048828,0.0329086,0.0503656,1.31286,3.63681,1550.16931676,-0.696748,3.00851,3721.54,3743.0,636.89,2816.69,442000,0.315199,622.165,-2.51264,505.922,-0.0194882,-6.43568,-3.04996
