Policy Loss,Epoch,KL Loss,(Previous) Eval Time (s),Policy mu Max,Log Pis Mean,V Predictions Std,Q Predictions Std,Policy log std Mean,Train Time (s),VF Loss,Q Predictions Mean,Policy mu Mean,V Predictions Max,QF Loss,Q Predictions Max,AverageReturn_all_train_tasks,Z variance eval,R Predictions Min,Policy log std Std,V Predictions Min,Number of rollouts total,KL Divergence,Policy log std Min,Policy mu Min,Epoch Time (s),Number of env steps total,Z variance train,Log Pis Max,RF Loss,Policy mu Std,R Predictions Max,Number of train steps total,R Predictions Mean,Sample Time (s),R Predictions Std,Z mean train,Log Pis Std,V Predictions Mean,Policy log std Max,Log Pis Min,AverageReturn_all_test_tasks,Total Train Time (s),Q Predictions Min,Z mean eval
-1607.54,455,3.7197399139404297,4.128044205004699,4.68405,1.64362,318.326,326.03,-1.14124,148.7144346569985,173.136,1597.23,0.0655372,1987.74,662.288,2001.19,1023.31522584,0.0478413,-0.00718684,0.337964,85.702,11631,37.1973991394043,-3.15566,-2.97853,158.8439094839996,1828000,0.0444654,19.935,181.51,0.677866,-0.00145133,1824000,-0.00450469,6.0014306219964055,0.000973969,0.481605,3.35811,1613.33,0.0487339,-8.09729,1055.03455436,73307.58309264749,-41.1726,0.42073
-1605.88,456,3.979692220687866,4.2603582960000494,3.1323,1.67722,308.097,314.259,-1.14269,149.61807409199537,174.523,1596.05,0.0362038,2030.61,627.16,2031.46,973.201468621,0.0518362,-0.00781764,0.327146,89.9906,11655,39.79692077636719,-3.49762,-3.73454,159.4823556770134,1832000,0.0400102,27.3346,257.495,0.689758,-0.00126335,1828000,-0.00456607,5.603923289017985,0.00102572,0.484912,3.35969,1608.09,-0.10925,-7.30271,895.620234044,73467.42052713649,14.453,0.558778
-1671.08,457,4.189925670623779,4.6186753130023135,3.61841,1.73264,317.104,324.474,-1.15733,149.4589731270098,146.712,1663.62,0.0474221,2195.27,904.312,2207.92,1090.23309241,0.0392582,-0.00758388,0.34701,81.7281,11679,41.899253845214844,-3.08387,-3.39476,160.0764139009989,1836000,0.0394561,29.7988,259.924,0.68703,-0.00185718,1832000,-0.00460681,5.9987654609867604,0.00107731,0.477956,3.51955,1668.64,0.11297,-9.57726,1055.71442536,73626.9509422865,60.4561,0.583994
-1668.64,458,4.589308261871338,4.076088134999736,4.16569,1.92375,271.359,283.478,-1.1601,151.16283185899374,256.636,1656.94,0.0107039,2082.75,1010.78,2086.83,1081.48869521,0.0343358,-0.00863212,0.344213,99.6488,11704,45.89308166503906,-2.85357,-2.94592,161.17982403300994,1840000,0.0442636,33.5624,475.003,0.718916,-0.00159026,1836000,-0.00485146,5.940904039016459,0.00119518,0.628305,3.56313,1664.2,0.0224048,-7.3073,1084.62452225,73788.29805185749,-19.8959,0.584868
-1626.11,459,4.620713710784912,4.2468186619953485,4.12972,1.7045,321.881,328.599,-1.1461,149.36552613100503,199.709,1614.97,0.0284037,2059.86,1115.9,2062.56,1116.67392607,0.0534645,-0.00789932,0.348092,163.275,11728,46.20713424682617,-2.79806,-3.55126,159.70495245298662,1844000,0.0412462,22.41,289.91,0.69674,-0.00219952,1840000,-0.00490387,6.092607659986243,0.000981526,0.582003,3.44374,1628.54,0.192194,-9.17253,1044.35525085,73947.8770188885,48.3319,0.594645
-1631.41,460,3.9747166633605957,4.124974049991579,4.42187,1.54532,317.068,321.58,-1.13736,149.1333172829909,197.439,1623.69,0.0603293,2080.7,728.67,2082.92,974.830526259,0.0436324,-0.00790078,0.339608,91.7909,11752,39.74716567993164,-2.84191,-3.83404,159.34861175897822,1848000,0.0406853,25.7526,461.819,0.701787,-0.000534637,1844000,-0.00470725,6.090320425995742,0.0011412,0.599009,3.46373,1630.41,0.0377635,-9.146,962.357270228,74107.52382142848,-57.6382,0.597974
-1628.26,461,4.010724067687988,4.425924491006299,3.09442,1.59661,298.147,306.085,-1.14257,149.76352231999044,156.598,1619.37,0.0590996,2057.48,747.017,2067.18,1029.85726924,0.0359253,-0.0080397,0.338463,65.163,11776,40.10723876953125,-3.21498,-4.25342,160.31851411101525,1852000,0.0460948,26.1175,385.64,0.700631,-0.000854302,1848000,-0.00453952,6.129067300018505,0.00114787,0.59498,3.53655,1629.89,0.012568,-7.56049,1075.32759951,74267.5494819905,26.8438,0.568202
-1543.74,462,3.8236732482910156,4.137367175004329,4.71033,1.55794,340.375,348.749,-1.14971,149.51542541600065,218.395,1532.85,0.0301292,2097.3,807.923,2102.32,1029.0981522,0.0380179,-0.00721336,0.334319,87.3318,11800,38.236732482910156,-3.60257,-5.8836,159.77050243598933,1856000,0.0369652,27.5494,160.88,0.684778,-0.00254571,1852000,-0.0045905,6.117709844984347,0.00083583,0.363195,3.54234,1541.81,0.346738,-7.41474,1063.45718253,74427.30876276747,-26.7309,0.583402
-1631.67,463,4.122228622436523,4.128962925999076,3.28594,1.64374,319.921,322.558,-1.15222,150.1661235109932,214.879,1625.8,0.0604662,2047.66,706.527,2050.27,1069.72204164,0.0475726,-0.00776475,0.344728,83.0626,11824,41.222286224365234,-3.0054,-2.96476,160.34431768402283,1860000,0.0362942,18.1473,140.29,0.684212,-0.00215831,1856000,-0.00438817,6.049231247030548,0.000873593,0.486709,3.47689,1636.93,-0.0184828,-8.52567,1046.80707348,74587.66859779447,100.711,0.585853
-1643.71,464,3.7373504638671875,4.1480513690039515,4.82679,1.69421,295.898,305.105,-1.1575,149.180446399012,154.556,1633.87,0.0516977,2083.01,578.963,2079.15,1021.11981935,0.0458139,-0.00759712,0.325216,106.333,11848,37.373504638671875,-2.81877,-4.96517,159.5059708910121,1864000,0.0443354,37.2449,303.629,0.687096,-0.00127185,1860000,-0.00426576,6.177473122996162,0.00100363,0.497411,3.69135,1640.78,-0.123607,-8.32531,1076.0160624,74747.1416967985,10.2522,0.55911
-1635.91,465,4.520627498626709,4.11900720698759,3.34871,1.51184,322.55,327.64,-1.12803,150.23175475400058,125.346,1627.32,0.0554487,2113.68,609.762,2116.43,1022.71924722,0.0269384,-0.00754214,0.327321,102.456,11872,45.206275939941406,-2.69631,-3.24264,160.48834851698484,1868000,0.027123,16.2367,175.888,0.687453,-0.0023545,1864000,-0.00472844,6.137586555996677,0.000826847,0.494366,2.99919,1638.75,0.411163,-7.37863,875.216584885,74907.64843306252,92.8765,0.177072
-1651.39,466,4.304358005523682,4.141096382008982,4.61121,1.6175,302.916,314.271,-1.14879,148.68538637000893,186.225,1642.86,0.0232654,2088.79,1035.4,2096.53,973.144044128,0.0345109,-0.00751691,0.347022,192.979,11896,43.0435791015625,-2.92697,-3.72207,158.76596769203024,1872000,0.0525546,26.9401,199.669,0.69904,-0.00161593,1868000,-0.00461957,5.939484940012335,0.000914046,0.592236,3.46163,1651.45,0.320788,-9.76066,1043.62397276,75066.75971020553,19.3948,0.295838
-1618.93,467,4.033265113830566,4.489734660994145,3.09657,1.50487,324.495,328.077,-1.1446,151.208730999002,184.163,1611.99,0.0146004,2090.31,586.126,2086.14,1095.63713642,0.044837,-0.00760165,0.337254,104.984,11921,40.33264923095703,-3.84411,-5.82359,161.7200785550085,1876000,0.0433961,34.2863,168.324,0.683117,-0.00207099,1872000,-0.00451259,6.0216128950123675,0.000882098,0.583786,3.4261,1622.01,0.0240217,-9.63964,1014.82825599,75228.23671081754,80.5638,0.594127
-1640.71,468,4.066918849945068,4.250511859005201,3.50003,1.7163,329.708,343.632,-1.13353,149.64951845700853,255.134,1630.13,0.0596926,2080.66,698.394,2085.52,1103.20299048,0.0558071,-0.00803797,0.349805,93.1897,11945,40.669185638427734,-4.15981,-4.96707,160.04226937804196,1880000,0.0398555,26.5689,389.076,0.712564,-0.00132396,1876000,-0.00456312,6.1422390620282385,0.00108113,0.590746,3.64227,1648.74,0.0820203,-9.35804,1081.98122836,75388.07816314259,-64.466,0.569543
-1641.47,469,3.7368156909942627,4.053089563007234,4.90505,1.68718,316.564,325.235,-1.15818,148.53302615099528,167.042,1630.31,0.0673115,2089.42,627.249,2086.53,1061.33440608,0.0389549,-0.00783231,0.336239,92.4658,11969,37.36815643310547,-2.84901,-4.12726,158.6993944249698,1884000,0.0487796,26.9713,392.795,0.699099,-0.00157201,1880000,-0.00428962,6.113278710967279,0.00107475,0.502935,3.55587,1642.78,0.203267,-10.356,1048.27708933,75546.95877463855,-87.9868,0.585653
-1637.71,470,3.83064341545105,4.238127363991225,3.91831,1.83699,291.484,297.334,-1.14372,150.19574640000064,204.831,1626.02,0.036525,2102.28,794.036,2094.53,1126.924573,0.0628559,-0.0080492,0.346596,110.847,11993,38.306434631347656,-2.88487,-3.24671,160.46527754997078,1888000,0.0397044,20.458,179.008,0.712758,-0.00188595,1884000,-0.00454234,6.03140378597891,0.00102128,0.559938,3.39736,1640.69,0.0414792,-7.30918,1084.92415817,75707.4268986595,37.9289,0.587268
-1653.24,471,4.388526439666748,4.244962080003461,2.98116,1.69679,322.532,326.564,-1.15281,150.64284850200056,171.049,1645.91,0.0386484,2091.47,704.217,2100.43,983.367924367,0.0557394,-0.00774443,0.336327,125.803,12017,43.8852653503418,-2.74798,-3.47327,161.07035491899296,1892000,0.0342821,16.4729,252.957,0.692483,-0.00209877,1888000,-0.00467004,6.18254433698894,0.000931281,0.503045,3.20928,1656.62,0.141947,-9.64466,1035.03665445,75868.64476039846,116.313,0.586173
-1643.72,472,3.559502124786377,4.396092767987284,3.74169,1.75201,302.175,309.147,-1.1485,148.29565084799833,167.487,1634.68,0.060953,2033.71,958.734,2043.63,1078.17899956,0.0479649,-0.00773665,0.342193,81.8784,12041,35.59502029418945,-2.82746,-2.90389,158.86203885899158,1896000,0.0486279,25.2666,245.969,0.691348,-0.00123144,1892000,-0.00436538,6.170295243005967,0.00101044,0.496827,3.2872,1644.07,-0.0200572,-6.84232,1080.30958121,76027.27813022348,81.8915,0.548858
-1649.71,473,4.081845283508301,4.171410545008257,3.08875,1.5885,300.666,308.586,-1.15755,149.24710014900484,119.246,1641.22,0.0231037,2060.86,685.195,2076.99,1055.01321473,0.0366579,-0.00845914,0.330033,96.315,12065,40.818450927734375,-2.86073,-2.68423,159.5504156969546,1900000,0.0480786,16.0896,294.468,0.67999,-0.0016162,1896000,-0.00465199,6.131905002941494,0.000958234,0.54795,3.17815,1647.14,0.109817,-8.75804,1073.08658999,76186.62785897443,92.2365,0.574223
-1654.11,474,3.4082086086273193,3.9740219049999723,4.48552,1.65043,309.839,317.734,-1.15321,148.38011944500613,268.347,1646.16,0.0619712,2143.55,756.128,2152.86,965.817833011,0.0445114,-0.00826602,0.335943,27.1316,12090,34.08208465576172,-2.84031,-3.23693,158.3455536320107,1904000,0.0460077,23.7712,253.62,0.695526,-0.00195697,1900000,-0.00459344,5.991412282004603,0.00106931,0.586906,3.27892,1652.83,0.0127964,-9.58404,1072.00451355,76345.29587022145,59.5967,0.589448
-1643.86,475,4.274865627288818,4.300262870005099,4.36161,1.63474,331.949,338.231,-1.14026,150.21361410799727,155.315,1635.96,0.0787739,2081.85,617.063,2096.08,1144.17937929,0.040809,-0.00792129,0.340129,107.967,12114,42.748653411865234,-3.67378,-3.99512,160.49750042101368,1908000,0.046712,29.4735,365.513,0.689993,-0.00174333,1904000,-0.00489838,5.983623443011311,0.00104179,0.602601,3.4111,1641.8,0.0446568,-8.62597,1069.39017321,76505.52396634947,-54.1443,0.575683
-1672.28,476,4.118328094482422,4.034802673995728,2.88306,1.68306,295.56,298.47,-1.15239,150.0397356570029,117.963,1661.8,0.0489983,2112.26,598.291,2099.99,1078.352232,0.0460997,-0.00776496,0.338392,146.643,12138,41.18328094482422,-2.82287,-3.00657,160.2777193789516,1912000,0.0508823,14.0836,310.218,0.688804,-0.00204775,1908000,-0.00477313,6.203181047952967,0.000969615,0.575776,3.13716,1673.52,0.0604569,-9.37038,1100.24776298,76665.87477377841,150.41,0.523061
-1658.71,477,3.870173692703247,4.112074333999772,3.63456,1.62961,312.477,324.348,-1.1443,150.0012426359899,204.997,1647.44,0.0687152,2126.55,741.271,2136.71,1080.05010005,0.0403129,-0.00785373,0.336661,123.034,12162,38.70173645019531,-2.85213,-3.25853,160.289499305989,1916000,0.0568597,28.9533,241.752,0.675131,-0.00206217,1912000,-0.00456145,6.176182335999329,0.000898818,0.561113,3.24373,1657.34,0.029732,-6.54701,956.601551657,76826.40128430742,-156.368,0.580781
-1667.28,478,3.853806734085083,4.35257152900158,3.58998,1.51881,322.595,325.874,-1.14817,149.37148688800517,146.65,1659.8,0.0575417,2121.52,743.833,2138.77,894.326555197,0.0503123,-0.00835007,0.338534,128.852,12186,38.53806686401367,-2.89431,-3.31245,159.79752329099574,1920000,0.0365473,20.9519,326.224,0.66992,-0.00145429,1916000,-0.00455119,6.073464873988996,0.00102538,0.499313,3.23977,1663.73,-0.0306159,-10.269,428.164405631,76986.22736722938,139.885,0.610986
-1665.61,479,3.8569562435150146,4.385250833001919,4.37042,2.03364,316.909,320.676,-1.16646,148.0323838799959,245.673,1653.71,0.075202,2161.08,793.117,2181.71,1024.59673058,0.0451162,-0.00747086,0.360749,110.503,12212,38.56956100463867,-3.06897,-3.26861,158.70806412800448,1924000,0.0429001,24.309,269.329,0.708175,-0.00242612,1920000,-0.00475184,6.290429415006656,0.000949748,0.490208,3.61408,1658.55,0.122856,-7.54414,1104.03201106,77144.93130727037,130.604,0.596586
-1687.25,480,3.689558506011963,4.384707382996567,4.82188,1.94379,317.068,322.947,-1.17377,148.91181098700326,236.946,1674.63,0.0597341,2151.17,685.7,2165.65,1090.95660183,0.0390735,-0.00840613,0.361348,25.8879,12237,36.89558410644531,-2.7728,-4.28188,159.30425877899688,1928000,0.0436558,24.8673,369.428,0.701492,-0.0019823,1924000,-0.00473038,6.007740408997051,0.00102709,0.483177,3.39743,1683.59,-0.0150152,-8.43753,997.501149081,77303.84036087134,55.0996,0.443031
-1618.47,481,3.111043691635132,3.9929020179988584,3.06825,1.56477,304.285,311.443,-1.17423,151.07858962500177,135.284,1607.95,0.105919,2020.19,727.929,2024.88,1094.904034,0.0265099,-0.00682879,0.329697,117.849,12261,31.110435485839844,-2.79217,-3.15568,161.0583694740053,1932000,0.0489224,15.4445,275.394,0.659025,-0.00141999,1928000,-0.00417549,5.986877831004676,0.000929608,0.355227,3.31062,1617.38,-0.0475571,-7.58886,1086.75979368,77465.13840177836,98.5939,0.593543
-1674.16,482,3.8660733699798584,4.236278996002511,4.04704,1.79306,300.239,309.016,-1.16638,150.62313724399428,148.455,1665.13,0.061682,2124.42,801.299,2139.32,1110.84274088,0.0419793,-0.00814234,0.350081,99.6367,12285,38.66073226928711,-2.96461,-5.70832,160.76814728000318,1936000,0.0513061,25.9834,408.214,0.690934,-0.00162946,1932000,-0.0046878,5.908731040006387,0.00105251,0.501891,3.45492,1671.15,0.0201013,-7.07625,1044.29890724,77626.00146373236,91.3397,0.580685
-1683.09,483,3.5195510387420654,4.335215118000633,3.12789,1.71856,320.801,325.57,-1.16204,149.78069870799663,173.326,1674.07,0.0408509,2137.53,676.653,2131.93,1023.16483509,0.0350105,-0.00798019,0.340322,124.658,12309,35.19551086425781,-2.9268,-3.38666,160.1992136729823,1940000,0.0349227,15.7164,212.924,0.689007,-0.00134772,1936000,-0.00431332,6.083299846985028,0.000939333,0.577661,3.23352,1681.27,0.11288,-9.28118,1081.44854676,77786.02543400331,107.05,0.594097
-1699.37,484,3.9972755908966064,4.163680497993482,3.1086,1.69079,281.582,292.04,-1.16315,150.3719657269976,199.872,1690.81,0.0346822,2111.4,752.229,2114.0,1054.20849587,0.0381813,-0.00722513,0.333214,137.459,12333,39.972755432128906,-3.28811,-2.87189,160.62323945800017,1944000,0.0535461,25.3069,221.596,0.681581,-0.00187246,1940000,-0.00461721,6.087593233009102,0.000958231,0.515159,3.31418,1700.53,0.183462,-6.97692,1045.80760523,77946.71414883835,27.6229,0.581181
-1661.84,485,3.873406171798706,4.232941895999829,2.81236,1.60698,323.144,334.345,-1.15708,149.50757853600953,158.471,1652.42,0.0428963,2117.8,611.822,2137.63,1036.13795291,0.0355912,-0.00876006,0.33158,136.907,12358,38.73406219482422,-2.79638,-3.50343,159.84197404999577,1948000,0.051727,20.4367,171.363,0.67559,-0.00197238,1944000,-0.00447866,6.101453617986408,0.000974555,0.378414,3.30071,1665.08,0.0200309,-8.49179,1094.57671929,78106.51670917631,-28.6819,0.592732
-1691.88,486,4.047693729400635,4.1975531130010495,4.59777,1.79564,308.294,313.455,-1.15286,149.645639098002,135.879,1681.31,0.0259308,2123.87,693.618,2127.26,1133.9955614,0.072714,-0.00767313,0.337334,141.578,12382,40.47693634033203,-2.87277,-4.22416,159.92083959699085,1952000,0.0660468,27.8028,292.846,0.701919,-0.00214857,1948000,-0.00480045,6.077647385987802,0.000967426,0.534354,3.36759,1692.53,-0.0928847,-7.7141,1093.5694811,78266.3423464473,90.2342,0.599285
-1692.98,487,3.8550820350646973,4.106098497999483,3.0092,1.79771,272.108,283.223,-1.1371,148.55259111699706,785.398,1680.72,0.0388314,2200.2,1430.99,2195.2,1090.74953331,0.0530388,-0.00794418,0.339507,161.176,12406,38.550819396972656,-2.78617,-4.2485,158.55113260100188,1956000,0.036847,22.3914,288.022,0.714259,-0.0017217,1952000,-0.00462614,5.892442986005335,0.00106753,0.49089,3.33148,1692.37,-0.142312,-9.07526,1086.0099832,78424.8870076213,51.5758,0.587087
-1632.65,488,3.336634874343872,4.103392307006288,3.23416,1.39792,311.381,318.319,-1.15223,149.4743996400066,172.513,1626.44,0.086357,1995.5,630.234,1996.44,1128.46916971,0.0491493,-0.00702186,0.328267,124.4,12430,33.36634826660156,-2.84911,-3.27226,159.50505900800636,1960000,0.0408067,20.9152,432.005,0.657183,-0.00101059,1956000,-0.00421805,5.927267060993472,0.000996961,0.472249,3.29481,1637.16,0.185923,-9.51497,980.832303608,78584.81670760732,20.8805,0.588951
-1522.93,489,3.117851734161377,4.53189353000198,2.73506,0.944097,304.32,308.888,-1.15776,149.32868684500863,414.286,1518.81,0.0677915,2112.18,1476.09,2109.04,1076.20498265,0.0497182,-0.00786525,0.294365,148.089,12456,31.178516387939453,-2.77323,-3.03196,159.9617473629769,1964000,0.0403019,14.8144,296.596,0.592546,-0.00140339,1960000,-0.00442739,6.10116698796628,0.00106431,0.11141,3.08569,1530.57,-0.0360734,-10.2365,960.818870123,78744.51394810031,122.196,0.596225
-1697.68,490,4.076329708099365,4.271535997002502,3.21409,1.87175,297.268,303.117,-1.16036,150.27081809399533,125.788,1685.84,0.0311296,2116.12,595.452,2120.91,1061.44895776,0.0769867,-0.00846003,0.338,150.059,12480,40.7632942199707,-2.79479,-3.55774,160.654582956995,1968000,0.0608581,18.1572,286.203,0.705134,-0.000867354,1964000,-0.00468138,6.112228865997167,0.00105633,0.597593,3.19457,1697.26,-0.0163586,-7.59486,938.727548507,78905.63503015832,151.346,1.02485
-1731.41,491,4.655656814575195,4.7414394930092385,3.35738,2.11161,285.956,295.245,-1.15901,148.32100854099554,266.415,1717.88,0.0335642,2184.85,934.392,2191.66,1075.95501857,0.0333116,-0.00885269,0.358351,141.853,12504,46.55656814575195,-2.81736,-3.94324,159.2125073460047,1972000,0.0506273,20.1806,411.947,0.728709,-0.00175668,1968000,-0.00474624,6.150059311999939,0.00107471,0.500993,3.52359,1727.87,0.198025,-9.29278,1092.07779662,79064.32201444432,132.136,0.524123
-1710.28,492,4.214550018310547,4.219508413996664,3.72315,1.84435,290.345,300.357,-1.17268,150.6319867580023,414.671,1699.58,0.0632305,2161.37,809.574,2169.74,1114.99579806,0.0348152,-0.00747174,0.336685,51.5336,12528,42.14550018310547,-2.82229,-4.86257,160.9108436890383,1976000,0.0465672,25.9541,238.649,0.704745,-0.00143871,1972000,-0.00454969,6.059348517039325,0.00099756,0.631808,3.56489,1703.06,0.00175643,-8.35096,1108.63260897,79225.07883728837,16.7376,0.607234
-1691.86,493,4.289999485015869,4.069635021995055,3.81094,1.70785,310.473,316.27,-1.14664,147.15406814799644,166.208,1683.31,0.0438463,2162.09,656.072,2176.82,1144.59962091,0.0421824,-0.00758387,0.359507,72.884,12554,42.899993896484375,-2.87954,-3.11026,157.35458515693608,1980000,0.0395229,18.7672,263.435,0.69481,-0.0014207,1976000,-0.00448656,6.130881986944587,0.00103168,0.482987,3.29193,1697.02,0.0324907,-12.8256,993.436284054,79382.53370938633,57.4473,0.590952
-1685.76,494,3.9555397033691406,4.173933440004475,3.93295,1.64893,342.056,347.898,-1.161,149.40291987999808,165.411,1678.26,0.0448622,2145.31,748.706,2155.26,1090.98438711,0.059341,-0.00773994,0.344447,124.56,12579,39.555397033691406,-2.80578,-3.63006,159.78192391101038,1984000,0.0370262,27.4697,387.624,0.687485,-0.00202518,1980000,-0.00486129,6.205070591007825,0.000997362,0.602952,3.34832,1688.35,0.0674487,-7.52828,1091.71353887,79542.24513108036,86.3466,0.739805
-1760.96,495,4.166707515716553,4.107433437995496,3.05559,1.78836,372.524,378.908,-1.12529,149.12447367599816,191.429,1751.16,0.058399,2371.57,817.307,2403.04,1091.15717536,0.0477181,-0.00774495,0.34807,81.5007,12603,41.667076110839844,-2.73222,-4.52642,159.2758208229643,1988000,0.060904,21.6705,479.061,0.730038,-0.00196972,1984000,-0.00458147,6.043913708970649,0.001219,0.764886,3.44899,1757.43,0.177494,-10.8225,1121.67914806,79701.58145948233,79.0543,0.581173
-1694.18,496,3.4211647510528564,4.171398730002693,5.11999,1.87914,288.024,292.41,-1.1661,149.5538932759955,160.88,1683.61,0.0747984,2063.19,798.26,2066.17,1094.87295028,0.0678724,-0.00768977,0.331667,74.6614,12627,34.211647033691406,-3.04865,-3.46056,159.7989355080208,1992000,0.0634084,30.6574,447.909,0.702105,-0.00210921,1988000,-0.00451942,6.073643502022605,0.00103217,0.508006,3.42398,1694.68,-0.112477,-7.79085,1062.35493637,79861.48940248134,118.636,0.620661
-1707.44,497,3.706193685531616,4.284473359992262,4.16448,1.82709,317.16,325.931,-1.15412,150.46397407000768,172.04,1695.56,0.0572591,2167.86,998.945,2186.49,1047.07079321,0.0367653,-0.00790115,0.351083,105.773,12651,37.06193542480469,-2.96391,-4.56815,160.7429507880006,1996000,0.0650437,24.8201,473.572,0.711656,-0.00139642,1992000,-0.00464094,5.994503358000657,0.00104953,0.501814,3.47512,1705.99,0.198138,-7.4813,1111.91486385,80022.10175618631,106.289,0.35809
-1698.29,498,3.528745412826538,4.157674260990461,3.64178,1.84848,356.931,363.001,-1.16392,150.40209626698925,215.364,1691.47,0.0535443,2283.83,964.756,2300.23,983.110851689,0.0398982,-0.00794943,0.360114,87.8588,12675,35.287452697753906,-2.92006,-3.18086,160.58934499697352,2000000,0.0542189,15.561,291.363,0.69084,-0.00175258,1996000,-0.00456551,6.029574468993815,0.00110515,0.624622,3.32369,1705.15,0.0515234,-9.12398,1080.74965308,80182.6426311843,69.5216,0.486797
