RF Loss,Z mean train,V Predictions Max,R Predictions Min,Z variance eval,KL Divergence,QF Loss,Policy mu Min,KL Loss,R Predictions Std,Q Predictions Max,Policy log std Std,V Predictions Mean,AverageReturn_all_train_tasks,Policy log std Max,Number of env steps total,V Predictions Min,Log Pis Max,R Predictions Mean,Sample Time (s),Z variance train,Number of rollouts total,Z mean eval,Policy mu Max,(Previous) Eval Time (s),R Predictions Max,Log Pis Mean,Policy log std Mean,Epoch,Epoch Time (s),Policy mu Std,Number of train steps total,Policy Loss,Log Pis Std,VF Loss,Q Predictions Min,Policy log std Min,Total Train Time (s),Log Pis Min,Train Time (s),AverageReturn_all_test_tasks,Policy mu Mean,Q Predictions Std,Q Predictions Mean,V Predictions Std
579.114,1.40128,4752.53,-0.0022871,0.0174407,80.71730041503906,568.33,-3.9027,8.071730613708496,0.00354482,4730.98,0.347688,3485.45,1870.16177664,0.63403,4524000,796.216,21.794,0.00546581,10.20091659897298,0.0214685,27140,1.86108,4.21346,3.894164933997672,0.0184505,3.98186,-0.773802,451,88.1959748059744,1.28755,904000,-3486.21,3.79103,195.426,763.309,-3.22293,40215.64446235978,-6.9818,74.10089327300375,1866.86150427,-0.158075,885.671,3470.55,864.587
553.776,1.3621,4792.31,-0.00211944,0.0120919,84.73103332519531,839.91,-3.2169,8.473103523254395,0.00322373,4792.07,0.38133,3550.83,1826.01922015,0.168214,4534000,-2228.27,20.0319,0.00495157,10.270404719020007,0.0245452,27200,1.81245,3.38934,3.8987098119978327,0.0151799,4.45011,-0.768095,452,88.4776390790139,1.34688,906000,-3550.37,4.01976,379.261,-2328.4,-3.24068,40304.223421889794,-9.26255,74.30852454799606,1804.89375443,-0.133086,906.623,3536.26,883.528
689.69,1.49899,4993.01,-0.00265561,0.0178526,99.28376770019531,1025.26,-3.15671,9.928377151489258,0.00373752,5048.57,0.393218,3713.17,1887.52944956,0.222362,4544000,896.507,17.4592,0.00518787,10.273421685982612,0.0276058,27260,1.96381,3.20333,4.003465745998255,0.0167437,4.35306,-0.772878,453,88.51439228098025,1.33607,908000,-3723.93,3.99054,348.344,1027.03,-3.32792,40392.76610570579,-6.11054,74.23750484899938,1890.98852734,-0.107466,914.277,3715.64,892.397
787.22,1.41953,4889.38,-0.00129262,0.034486,89.63336181640625,675.487,-3.57293,8.963335990905762,0.00360726,4908.56,0.387019,3566.23,1880.77117498,0.0349222,4554000,1048.5,16.8973,0.00595825,9.9065613710045,0.0254207,27320,1.95439,3.1725,4.035318353002367,0.0161603,4.31309,-0.789865,454,87.3906041030059,1.31208,910000,-3559.93,3.89942,193.991,1010.81,-3.44184,40480.07635653281,-8.03573,73.44872437899903,1905.45329124,-0.120754,919.662,3550.8,898.867
710.908,1.95531,4809.41,-0.00174854,0.0259204,104.9815673828125,513.185,-3.14851,10.498156547546387,0.00333967,4816.17,0.417394,3585.8,1904.14558694,0.0477927,4564000,1123.13,17.0748,0.00482448,10.170958934038936,0.020145,27380,1.80461,3.22339,3.9580964599954314,0.0155549,4.75373,-0.798454,455,87.69171723903855,1.35055,912000,-3585.62,4.15136,128.013,770.951,-3.32068,40567.76971669785,-8.09038,73.56266184500419,1886.7742585,-0.158506,915.246,3566.94,890.648
636.468,1.78688,4717.58,-0.00212361,0.0326736,81.57334899902344,1030.14,-3.89056,8.15733528137207,0.00305096,4750.91,0.372472,3417.36,1873.26878228,0.173638,4574000,903.057,22.9941,0.00452285,10.240793750010198,0.0146436,27440,2.07236,3.60259,3.9632529949958553,0.0160918,4.3636,-0.791922,456,87.83577728300588,1.30649,914000,-3415.84,3.94142,376.156,942.089,-3.31304,40655.56424498084,-8.28364,73.63173053799983,1901.64701094,-0.172944,906.384,3403.27,883.552
577.291,1.30555,4824.66,-0.00374194,0.0336447,85.74327850341797,667.585,-4.7987,8.574328422546387,0.00338965,4817.45,0.37717,3519.84,1894.72359257,0.135137,4584000,-2137.85,18.6348,0.00521663,9.981492813982186,0.0222963,27500,2.08134,3.88175,3.9256293729995377,0.0158677,4.16834,-0.775122,457,87.91785860897653,1.31485,916000,-3506.09,3.98801,354.859,-2075.57,-3.4781,40743.44126669384,-7.31834,74.0107364219948,1887.59970856,-0.160026,937.0,3497.16,918.443
569.24,1.37765,4843.11,-0.00292459,0.0385004,80.37269592285156,713.695,-3.43937,8.037269592285156,0.00326271,4836.52,0.35717,3609.06,1883.93116544,0.0589181,4594000,-2134.06,17.4473,0.00516324,10.086370270029875,0.0245049,27560,2.09114,3.31216,3.8882579380006064,0.0151206,4.4324,-0.756864,458,89.03548749702895,1.35101,918000,-3612.62,3.93471,184.279,-2159.36,-3.34862,40832.678959168865,-9.05717,75.06085928899847,1896.78324714,-0.169408,893.291,3600.53,877.003
351.581,1.24833,4757.82,-0.00199895,0.0415291,66.2070083618164,685.407,-3.26064,6.620700836181641,0.00290954,4766.66,0.339421,3538.67,1810.43359977,0.0184461,4604000,-1512.69,21.3603,0.0042357,10.389759509991563,0.0307658,27620,2.24621,3.54015,4.094079481001245,0.0140205,4.21281,-0.764366,459,89.49714621398743,1.338,920000,-3538.56,3.8054,432.104,-1697.01,-2.96748,40922.16245239285,-6.73162,75.01330722299463,1825.61910786,-0.119865,884.366,3528.04,867.977
734.677,1.91661,4772.18,-0.00314568,0.0115029,88.6302719116211,485.23,-3.09021,8.863027572631836,0.00365222,4780.11,0.370684,3546.58,1913.41925145,0.103285,4614000,897.139,18.0732,0.00581363,10.1759278630052,0.0131174,27680,1.77726,3.47675,4.0835461520036915,0.0171352,4.35472,-0.780991,460,88.34258410600887,1.33638,922000,-3559.55,3.95377,391.947,907.514,-3.3496,41010.45379553684,-8.86502,74.08311009099998,1904.42806161,-0.169183,885.71,3542.41,862.256
1020.39,2.001,5012.96,-0.00230657,0.0175806,97.4925765991211,651.301,-4.06853,9.749258041381836,0.00392473,5016.56,0.381623,3691.11,1845.40891904,0.0147491,4624000,1026.35,24.9135,0.0063306,10.476369565985806,0.0133634,27740,1.84602,3.37454,4.036255852995964,0.0187422,4.58267,-0.770011,461,89.57082681398606,1.35962,924000,-3677.78,3.91182,310.57,1046.81,-3.09887,41099.97171377683,-8.06564,75.05820139500429,1827.12885562,-0.103896,913.297,3669.88,896.544
515.206,1.86328,4897.95,-0.0024417,0.0235295,86.02079772949219,738.874,-5.07807,8.602080345153809,0.00304276,4929.45,0.379778,3553.62,1932.03666318,0.596268,4634000,-893.967,18.3383,0.00439034,10.382863434992032,0.0163969,27800,1.96764,4.43131,3.9868694620017777,0.0147407,4.13218,-0.776651,462,88.5201430649904,1.32166,926000,-3557.02,3.98293,298.956,-726.961,-3.28585,41188.62449109482,-7.75261,74.1504101679966,1922.49954053,-0.116244,920.675,3540.17,897.913
740.177,1.29394,4796.29,-0.00270054,0.0197147,87.13330078125,550.436,-3.58685,8.713330268859863,0.00343121,4800.19,0.37554,3552.69,1831.03793911,0.049359,4644000,-1896.05,17.7682,0.00578534,10.220709171990165,0.0198173,27860,2.04333,2.9661,4.123010457005876,0.0141575,4.31762,-0.792611,463,89.80155715000001,1.30921,928000,-3552.85,3.78379,160.136,-1824.91,-3.37535,41278.310169819815,-7.45343,75.45783752100397,1863.26659555,-0.146275,919.361,3541.7,898.446
622.462,1.96595,5368.85,-0.00209112,0.0112583,103.86808776855469,747.487,-3.46585,10.386809349060059,0.00269164,5355.71,0.386456,3831.98,1881.70748195,0.485258,4654000,-148.485,17.5364,0.00465306,10.297243720000552,0.0790928,27920,1.79662,3.29089,4.010836203000508,0.0139324,4.78206,-0.762844,464,88.07263940000121,1.38229,930000,-3831.99,3.91854,377.879,-115.874,-3.29417,41366.40406152382,-5.76844,73.76455947700015,1895.65889221,-0.129498,944.006,3817.25,927.144
530.578,1.44929,4785.12,-0.00314458,0.0340306,83.17739868164062,884.612,-3.60262,8.317740440368652,0.00289157,4838.43,0.395423,3422.18,1907.95377071,0.150483,4664000,-1995.63,20.1024,0.00455165,10.043006767999032,0.0227797,27980,2.03329,4.72413,4.035311097002705,0.0169698,4.28354,-0.78962,465,88.51275831100065,1.31313,932000,-3426.14,3.99088,382.489,-1862.03,-3.27092,41454.884996488814,-6.64435,74.43444044599892,1884.87013874,-0.181704,928.977,3413.33,908.294
502.279,1.44429,4867.21,-0.00176897,0.0142986,93.1072998046875,881.989,-3.2713,9.31072998046875,0.00363684,4873.21,0.39775,3531.26,1903.7987102,0.366979,4674000,726.218,19.3512,0.00464808,10.141115338999953,0.0232959,28040,1.90672,3.43646,4.007653915003175,0.0170447,4.36418,-0.773666,466,87.2562112950036,1.33117,934000,-3527.15,4.13307,254.482,788.716,-3.3159,41541.99908808182,-7.16282,73.10744204100047,1858.51102481,-0.134374,939.911,3506.09,920.563
649.101,1.40952,4913.38,-0.00258083,0.0156292,82.7885513305664,578.993,-3.50343,8.278855323791504,0.00367273,4905.29,0.372403,3606.36,1860.58272758,0.345088,4684000,-1896.49,16.1878,0.00601123,10.137616902960872,0.0267951,28100,2.05852,3.02012,3.868374568002764,0.0174197,4.51077,-0.786854,467,87.9741203369631,1.33284,936000,-3609.44,3.87249,161.603,-1940.53,-3.47383,41630.117423255775,-6.87339,73.96812886599946,1894.10973334,-0.14948,916.764,3594.65,899.069
772.588,1.35603,5009.63,-0.00134466,0.0145494,94.36853790283203,575.72,-3.20208,9.436854362487793,0.00328178,5033.08,0.375553,3654.4,1920.33232875,0.0216734,4694000,1063.74,18.8249,0.00599694,10.432640826023999,0.0311849,28160,2.17489,3.60425,4.016469046000566,0.0151012,4.41371,-0.780107,468,89.11256870402576,1.34545,938000,-3657.1,4.10669,161.703,976.306,-3.2551,41719.2420419348,-6.12992,74.6634588320012,1902.47448836,-0.128261,915.082,3648.42,895.109
722.998,1.4751,5023.47,-0.00230698,0.0174298,96.10259246826172,561.537,-3.44667,9.610259056091309,0.00344865,5036.49,0.377908,3772.09,1829.77719067,0.184735,4704000,750.577,20.271,0.0055901,10.554259290998743,0.0221011,28220,2.08309,3.36842,4.032217176994891,0.0162778,4.59541,-0.772313,469,89.11551712499204,1.35056,940000,-3777.2,3.91992,185.383,602.682,-3.55281,41808.322867033785,-6.11692,74.5290406569984,1849.08531785,-0.156375,909.86,3770.12,892.971
499.718,1.47262,5065.06,-0.00199773,0.0281319,104.4654541015625,928.308,-3.61812,10.446545600891113,0.00358868,5045.16,0.401617,3778.79,1888.06604792,-0.0080573,4714000,1060.55,20.9158,0.00435401,10.098422169015976,0.0271401,28280,2.10866,3.62743,4.000935757001571,0.0157425,4.56879,-0.7679,470,88.12552139901527,1.35217,942000,-3781.31,4.01524,374.277,1036.44,-3.34013,41896.48804481579,-4.57165,74.02616347299772,1885.53778809,-0.151273,903.05,3767.85,883.054
423.117,1.27498,4643.07,-0.00217102,0.0382385,73.64859008789062,657.907,-3.18277,7.364859104156494,0.00322924,4631.15,0.350819,3437.2,1851.70876784,0.485192,4724000,851.935,17.4314,0.00497904,10.350459285000397,0.0209514,28340,2.33462,3.21916,4.044995483993262,0.0154748,3.75781,-0.784686,471,89.30931836899254,1.25886,944000,-3431.61,3.57364,328.211,802.103,-3.18024,41985.71596088079,-6.90235,74.91386359999888,1870.07370503,-0.129648,882.979,3421.23,865.618
647.809,1.50444,4977.28,-0.00211751,0.0128079,80.37995147705078,695.243,-3.16766,8.037995338439941,0.00361027,5013.89,0.345452,3653.73,1883.10485003,0.0701002,4734000,911.43,16.2265,0.00639464,10.339113570975314,0.025668,28400,1.78343,3.24566,3.966857240004174,0.0145397,4.31718,-0.755876,472,88.83622195997305,1.35342,946000,-3657.65,3.86131,130.625,936.726,-2.97275,42074.573897016766,-7.90792,74.53025114899356,1839.26064701,-0.0898911,883.462,3642.36,864.429
673.096,1.87008,4817.95,-0.00214826,0.014245,94.21040344238281,537.051,-3.10317,9.421040534973145,0.00300307,4835.78,0.406065,3455.1,1893.29155233,-0.0899829,4744000,398.839,15.1894,0.00512786,10.28205804299796,0.0174151,28460,1.86064,3.10307,3.991889609998907,0.0140352,4.04817,-0.799191,473,87.27319999699102,1.27873,948000,-3458.54,3.89208,131.815,423.332,-3.4784,42161.83689821976,-5.14583,72.99925234399416,1887.79327017,-0.144995,931.173,3444.12,909.513
477.882,1.37252,5381.54,-0.00245394,0.0106549,117.33633422851562,655.023,-3.77396,11.733633995056152,0.0028194,5278.63,0.424036,3891.02,1909.74711319,0.144045,4754000,1314.83,17.2691,0.00421287,10.368238423012372,0.0193358,28520,1.75142,3.30015,3.9854128660008428,0.0138598,4.96807,-0.76705,474,88.47290962801344,1.39504,950000,-3889.68,4.22901,200.393,1228.48,-3.72733,42250.28413309477,-5.08767,74.11925833900023,1896.83412073,-0.195699,924.345,3871.51,910.052
720.546,1.59609,5040.17,-0.00215034,0.0249258,86.83106231689453,738.511,-3.38255,8.683106422424316,0.00366233,5053.8,0.371241,3707.16,1887.44132239,0.172687,4764000,849.662,19.6306,0.00565855,10.366426587992464,0.0294405,28580,1.91026,3.21541,3.9630346539997845,0.0163565,4.37232,-0.783239,475,88.11382609698921,1.33574,952000,-3706.13,3.80796,115.41,849.341,-3.19092,42338.37503357975,-6.5806,73.78436485499697,1939.23101927,-0.165897,883.583,3698.59,866.815
487.408,1.41363,4887.15,-0.00251396,0.0491857,80.78799438476562,762.785,-3.55824,8.0787992477417,0.00313419,4892.32,0.362943,3645.76,1863.81531043,-0.0845702,4774000,-1584.11,34.6132,0.00471436,10.26806498899532,0.0324039,28640,2.41445,5.27528,3.9438621340013924,0.0147074,4.48763,-0.782775,476,87.06403307699657,1.33987,954000,-3642.02,4.03346,207.447,-1592.47,-3.09725,42425.51948793877,-8.4713,72.85210595399985,1798.47040521,-0.118308,863.094,3630.25,844.301
498.398,1.90295,4843.09,-0.00191951,0.0285994,86.21991729736328,645.038,-3.51218,8.621992111206055,0.00302839,4846.68,0.374195,3488.92,1901.44099743,0.659473,4784000,754.745,17.343,0.00531717,10.257640044990694,0.0146032,28700,1.94502,3.25429,4.027771950000897,0.0152918,4.22301,-0.782441,477,89.41806395099411,1.30762,956000,-3487.24,3.95924,235.157,779.06,-3.35909,42515.01650597477,-5.27532,75.13265195600252,1920.61354079,-0.144934,906.797,3475.84,885.316
649.264,7.35068,12257.5,-0.0028833,0.0155006,897.335693359375,8773.73,-5.36143,89.73357391357422,0.00326775,12175.1,0.455628,6495.46,1164.60287753,1.17519,4794000,1457.88,27.1114,0.00448851,10.528705360011372,0.105161,28760,1.78492,7.45745,4.111005763996218,0.0154439,6.4564,-0.715217,478,88.9982664140116,1.66343,958000,-6443.97,5.35221,8177.29,1427.32,-3.68827,42603.93721793677,-9.18318,74.358555290004,1769.02580363,-0.180126,3082.24,6444.35,3121.0
642.536,2.02491,4722.57,-0.00273425,0.0108545,97.81100463867188,1699.65,-3.19396,9.781100273132324,0.00341279,4692.61,0.342777,3491.1,1899.85562379,-0.0358983,4804000,80.9482,16.3188,0.00492812,10.183892256041872,0.0161545,28820,1.96808,3.54355,4.036699353004224,0.0154308,3.88666,-0.788734,479,89.15080970304552,1.26436,960000,-3490.63,3.84976,668.137,63.8036,-2.98886,42693.05463940382,-5.54472,74.93021809399943,1844.02863588,-0.15561,932.795,3476.33,911.789
872.701,2.27268,5225.21,-0.00269772,0.0222138,109.78801727294922,616.655,-3.30798,10.978801727294922,0.00384261,5220.91,0.383511,3816.95,1940.801271,0.152641,4814000,-1672.61,19.3391,0.00628539,10.805580196021765,0.0160579,28880,2.30411,3.54229,4.0068889260001015,0.0197413,4.47237,-0.76668,480,89.13044709202222,1.35655,962000,-3814.28,4.1366,160.422,-1710.98,-3.38063,42782.16824187683,-13.6098,74.31797797000036,1927.31434675,-0.126974,921.463,3801.16,903.881
479.109,1.93761,4879.39,-0.00288445,0.0120469,93.43650817871094,567.648,-4.01697,9.343650817871094,0.00288816,4895.17,0.408164,3521.75,1923.15415579,0.0138078,4824000,898.756,18.8648,0.00451321,10.13568756001041,0.01903,28940,2.25499,3.82731,3.993892433005385,0.0147398,4.37341,-0.812457,481,89.04957411401847,1.29891,964000,-3523.62,4.04729,162.655,920.686,-3.39239,42871.19848040086,-7.45733,74.91999412100267,1902.0037285,-0.146626,924.214,3507.84,902.716
834.723,2.3802,5069.82,-0.00241707,0.0191017,117.30001068115234,552.037,-3.14668,11.730001449584961,0.00356227,5084.51,0.406687,3718.31,1930.43897306,-0.0705162,4834000,1192.32,18.4643,0.00514396,10.376774412980012,0.0274506,29000,2.0775,3.41711,3.9783920039990335,0.0180904,4.53904,-0.777359,482,89.03905717997986,1.35313,966000,-3719.68,4.15816,149.167,1049.31,-3.46609,42960.320558915846,-7.83901,74.68389076300082,1904.19407745,-0.170129,950.2,3705.34,926.411
276.541,1.45103,4849.19,-0.00209766,0.0114671,82.60568237304688,525.581,-3.02002,8.260568618774414,0.00276693,4853.58,0.36887,3514.88,1946.90349701,0.169125,4844000,704.73,16.6607,0.00409827,10.76318111600267,0.022774,29060,2.08225,3.34071,4.064762859001348,0.0126251,4.18614,-0.789507,483,89.40641270299966,1.30471,968000,-3509.05,3.66339,273.079,584.699,-3.20773,43049.593097731835,-6.61276,74.57846872799564,1939.43587644,-0.0897902,878.443,3498.77,863.095
653.621,1.5881,5165.39,-0.0024856,0.0159368,90.85012817382812,607.851,-4.02376,9.085013389587402,0.00320752,5156.58,0.350857,3706.78,1931.45580127,0.0740427,4854000,1348.54,19.932,0.00504796,10.246640323035535,0.0292942,29120,2.06307,3.4172,3.9344010109998635,0.0152675,4.61273,-0.75108,484,87.96182673103613,1.36658,970000,-3729.17,3.88036,665.91,1305.17,-3.07484,43137.524577288874,-9.12367,73.78078539700073,1922.14260946,-0.114647,908.453,3707.65,886.311
320.521,1.28533,4897.94,-0.00179849,0.0139185,68.84323120117188,772.163,-3.74024,6.8843231201171875,0.00280962,4931.63,0.345965,3573.1,1886.39790835,0.184348,4864000,-1765.76,34.8917,0.0045782,10.26119158698566,0.0267501,29180,2.03974,6.74729,3.907930913999735,0.0130923,4.32547,-0.789329,485,88.34551146498416,1.33393,972000,-3576.21,3.93701,249.901,-1631.38,-2.82442,43225.92013115586,-6.05931,74.17638896399876,1917.17310599,-0.076695,877.065,3568.79,853.575
761.383,2.13177,5022.66,-0.00154297,0.0246866,101.60580444335938,664.125,-3.45371,10.1605806350708,0.00336546,5037.88,0.384391,3645.13,1741.84627065,0.0782825,4874000,919.727,19.8661,0.00632658,10.199267051037168,0.0114767,29240,2.30673,3.58253,3.9615367660007905,0.0158289,4.40863,-0.785702,486,88.30684742203448,1.33306,974000,-3650.18,3.94856,201.052,898.994,-3.21796,43314.264866870886,-7.25803,74.14604360499652,1833.25775327,-0.145155,928.839,3642.31,904.411
633.139,1.40239,4873.9,-0.00155487,0.0137402,78.31031799316406,1244.89,-3.62388,7.831031799316406,0.00337376,4936.97,0.352495,3628.26,1946.18075382,0.300292,4884000,-1711.26,17.9528,0.00662664,10.357456614001421,0.0195818,29300,1.8716,3.36024,4.003126884999801,0.016234,4.62015,-0.768603,487,88.540979161,1.37593,976000,-3633.69,3.88188,678.385,-1862.08,-2.83334,43402.8609674799,-5.26699,74.18039566199877,1879.19748328,-0.156094,902.389,3621.83,885.926
605.435,1.54068,5067.35,-0.00186917,0.0171687,92.11620330810547,558.744,-3.8795,9.211620330810547,0.00350983,5070.99,0.376217,3612.23,1962.19247875,0.252939,4894000,1058.7,16.5787,0.00543625,10.058998666972911,0.0265148,29360,2.30189,3.87073,4.06181381100032,0.0162011,4.31917,-0.781349,488,88.31866841897136,1.32112,978000,-3613.83,3.88339,120.702,1020.6,-3.16381,43491.11786319788,-6.90473,74.19785594099812,1930.7128737,-0.132997,936.608,3600.19,913.371
410.966,1.91937,4862.06,-0.00268692,0.0109097,93.95529174804688,628.581,-3.04634,9.395529747009277,0.00304105,4869.08,0.391827,3467.16,1918.90567079,-0.0371557,4904000,-1728.68,19.6246,0.00478326,10.312634153990075,0.0122997,29420,2.09946,3.23108,4.003811012000369,0.0172939,4.29381,-0.783202,489,89.28755799098872,1.30896,980000,-3460.85,3.84021,161.844,-1706.11,-3.33945,43580.34568939187,-6.69019,74.97111282499827,1911.96057462,-0.187959,927.681,3447.43,911.154
520.104,2.2278,4949.54,-0.00255969,0.0158794,99.03380584716797,695.131,-3.08977,9.903380393981934,0.00303162,4957.24,0.393144,3689.41,1937.61628626,0.327744,4914000,1379.58,21.2477,0.00510204,10.387220780998177,0.0159088,29480,1.97829,4.89604,3.9477011900016805,0.0139496,4.58661,-0.787959,490,88.5769059719969,1.35243,982000,-3681.87,4.16675,191.337,1137.13,-3.39801,43668.911986417865,-5.13389,74.24198400099704,1935.24083193,-0.120533,916.952,3670.87,895.436
623.179,2.10429,5010.07,-0.00238252,0.010853,95.48592376708984,583.361,-2.99961,9.548592567443848,0.0033067,5007.04,0.387041,3682.58,1950.34700281,0.0926007,4924000,927.016,17.9101,0.00551581,10.218084517990064,0.0121656,29540,2.05133,4.20824,3.9406320220005,0.0148983,4.58922,-0.78873,491,88.64865445499163,1.34356,984000,-3684.29,3.78499,118.892,919.296,-3.20726,43757.568463716874,-5.49205,74.48993791500106,1940.72481319,-0.117224,908.138,3673.63,886.395
443.009,1.35603,5260.15,-0.00232619,0.0556398,103.8370361328125,923.635,-3.75485,10.38370418548584,0.00308458,5233.98,0.389603,3786.79,1895.84020554,0.166439,4934000,-1920.73,18.0165,0.00447766,10.146483800992428,0.0266338,29600,2.80394,3.44741,3.9524797209960525,0.0173672,4.47736,-0.781166,492,87.26014767798915,1.35275,986000,-3783.1,4.24006,264.939,-1899.02,-3.41645,43844.815321598864,-8.74675,73.16118415600067,1910.65452427,-0.209505,945.53,3770.94,927.521
746.024,1.44563,5007.96,-0.00235139,0.0240822,88.93196105957031,887.59,-4.18817,8.893196105957031,0.00348653,5012.45,0.356775,3672.22,1894.01321232,0.0629641,4944000,1039.59,19.7644,0.00706986,10.15350194300845,0.0182975,29660,2.08832,3.98791,3.943112626999209,0.0154378,4.45074,-0.781253,493,87.2918933720066,1.34686,988000,-3656.54,3.75512,575.719,863.837,-3.25937,43932.137115741876,-6.05456,73.19527880199894,1865.19345874,-0.0789021,903.891,3653.42,884.893
663.846,1.4869,5195.86,-0.00237575,0.0167069,104.6983413696289,1050.82,-3.21532,10.469834327697754,0.00308204,5224.6,0.379345,3821.95,1905.60198992,0.00286365,4954000,1233.13,18.952,0.00474895,10.064927413041005,0.0317061,29720,1.71507,3.74809,3.9764257190036005,0.0148857,4.77754,-0.775094,494,86.88098646204162,1.36361,990000,-3818.15,3.99668,155.421,1134.64,-3.385,44018.998303265915,-7.11892,72.83963332999701,1926.11663926,-0.157019,938.203,3807.14,919.551
