V Predictions Mean,QF Loss,R Predictions Max,Number of train steps total,KL Loss,Policy Loss,V Predictions Max,RF Loss,Q Predictions Std,Policy mu Mean,Z mean eval,Z mean train,Log Pis Max,Q Predictions Max,Policy mu Std,Sample Time (s),Total Train Time (s),Q Predictions Mean,Epoch,KL Divergence,Q Predictions Min,Policy log std Max,Log Pis Mean,Policy mu Min,Train Time (s),Epoch Time (s),Policy log std Min,Policy log std Mean,AverageReturn_all_test_tasks,R Predictions Min,Number of env steps total,Policy mu Max,Z variance eval,Policy log std Std,V Predictions Min,VF Loss,Log Pis Std,AverageReturn_all_train_tasks,V Predictions Std,Log Pis Min,R Predictions Std,(Previous) Eval Time (s),R Predictions Mean,Z variance train,Number of rollouts total
1323.49,1196.19,-0.00118727,1382000,15.346696853637695,-1320.18,1874.48,282.798,276.104,0.214671,0.352287,0.468979,32.5321,1882.25,0.967419,4.783932207050384,101645.69827613892,1312.24,690,153.4669647216797,-91.2065,0.169243,1.2179,-5.33804,124.11868132700329,146.65274536106153,-2.74695,-0.738436,732.222396458,-0.0133114,2844000,5.67963,0.0024008,0.255505,-14.8206,257.456,3.74899,700.322454752,256.587,-8.03495,0.00169307,17.750131827007863,-0.00856576,0.00233049,41499
1206.99,794.611,-0.00118429,1384000,18.36113739013672,-1207.58,1871.12,262.237,317.831,0.299447,0.440176,1.93179,35.2761,1861.3,0.950557,4.803169146980508,101791.83337142093,1202.63,691,183.6113739013672,-23.3783,0.374315,1.14331,-8.17576,123.05783787100518,145.42391049099388,-2.29929,-0.723207,718.114175986,-0.0129317,2848000,5.41866,0.00202406,0.256432,-37.3131,243.824,3.78723,688.716609089,309.67,-9.18422,0.00183763,17.56290347300819,-0.00845059,0.00179573,41547
1347.62,973.979,-0.000784933,1386000,14.660365104675293,-1350.02,1879.14,308.169,247.312,0.245153,0.590027,0.706541,31.2543,1887.36,0.908946,4.9452313479851,101938.89686792492,1342.23,692,146.60365295410156,-100.592,0.289971,0.888932,-4.22933,124.10727930899884,147.33125188098347,-2.90338,-0.739917,713.018019165,-0.0126774,2852000,5.23952,0.00249473,0.252431,-87.3905,226.928,3.32321,696.643683066,229.329,-9.80086,0.00178749,18.278741223999532,-0.00840975,0.00235947,41598
1186.5,1035.12,-0.00215743,1388000,17.2959041595459,-1186.7,1792.06,255.746,356.997,0.306992,0.45254,0.527353,30.1405,1804.05,0.933001,4.864256629007286,102086.08875715193,1181.17,693,172.9590301513672,-57.2353,0.230415,1.16192,-4.96228,124.28381486498984,147.1634140899987,-2.67406,-0.720006,677.92984896,-0.012921,2856000,5.24945,0.00217919,0.259527,-48.6543,247.413,3.64082,690.433400063,342.072,-8.25997,0.00176742,18.015342596001574,-0.00839065,0.00141015,41646
1235.71,894.808,-0.00148249,1390000,16.09938621520996,-1239.49,1749.57,255.908,245.978,0.260938,0.543224,0.499435,44.3264,1767.37,0.91507,4.79051874500874,102231.76944860796,1229.96,694,160.99386596679688,-355.054,0.173685,0.913348,-5.77295,123.03389540099306,145.87290615600068,-2.65609,-0.716726,682.10119435,-0.0131189,2860000,6.91911,0.00186878,0.241537,-53.7253,300.932,3.62503,702.492653351,223.952,-7.81012,0.00175706,18.04849200999888,-0.0085888,0.0022483,41690
1168.2,728.442,-0.000207505,1392000,18.09858512878418,-1165.42,1874.01,282.639,322.972,0.251626,0.501115,0.756495,36.869,1883.65,0.943654,4.852031933987746,102378.28376249995,1163.31,695,180.98583984375,-88.5941,0.395952,1.09789,-4.45249,123.97419175400864,146.68718002000242,-2.59828,-0.723184,702.6349253,-0.0130915,2864000,5.44564,0.00232182,0.256483,-71.5699,178.23,3.60082,714.774080979,315.469,-9.91139,0.0018371,17.860956332006026,-0.00838668,0.000818306,41736
1413.59,972.499,-0.003054,1394000,15.62987995147705,-1412.31,1877.48,334.355,273.105,0.270761,0.589658,0.691841,26.3801,1879.29,0.935852,4.816016055017826,102524.66059284097,1404.93,696,156.29879760742188,-95.7599,0.798343,1.09122,-6.23903,123.43641168400063,145.9451754100155,-2.94646,-0.734851,697.958494213,-0.0133092,2868000,5.78504,0.00217258,0.255323,-34.1399,182.524,3.41014,704.110286637,255.519,-9.54889,0.00183712,17.69274767099705,-0.00844496,0.000720389,41784
1280.76,688.887,-0.00338279,1396000,15.588157653808594,-1281.9,1866.85,285.349,313.921,0.207012,0.555474,0.585163,43.3649,1865.02,0.937704,4.774699979025172,102671.416587907,1273.34,697,155.88157653808594,-28.1825,0.188861,0.945888,-7.52324,124.05801419100317,146.9617272720352,-2.4379,-0.731673,683.85665362,-0.0131189,2872000,5.74705,0.00184807,0.243992,-0.624955,180.542,3.53858,693.246805914,303.03,-10.8563,0.00169777,18.129013102006866,-0.00854278,0.00266225,41830
1217.75,891.986,-0.00227129,1398000,17.06502342224121,-1218.21,1850.29,312.043,263.644,0.267459,0.645806,0.631458,27.2225,1852.21,0.951894,4.746873755007982,102817.202266097,1214.75,698,170.6502227783203,-74.5518,0.232715,1.17836,-5.86082,123.16776305199892,145.842668754005,-2.38477,-0.718771,700.196744906,-0.0133183,2876000,4.30957,0.0020465,0.269824,-15.4497,194.135,3.69028,705.348642393,252.569,-8.08547,0.00182861,17.92803194699809,-0.00856396,0.00255456,41874
1338.59,874.888,-0.00159357,1400000,15.460548400878906,-1341.93,1892.64,301.169,248.278,0.300583,0.533903,0.894458,32.5003,1899.24,0.91346,4.877529887002311,102964.471454339,1336.52,699,154.60548400878906,-58.0668,0.205748,1.09447,-5.06195,124.08083689700288,146.83389370699297,-2.51778,-0.744445,683.159612863,-0.0128507,2880000,6.15222,0.00296154,0.244023,8.67222,193.48,3.31712,715.243814924,233.82,-9.10178,0.00175038,17.875526922987774,-0.00853382,0.00100978,41923
1283.41,851.651,-0.0031932,1402000,15.362135887145996,-1280.73,1886.46,277.348,244.174,0.273594,0.532444,0.54342,28.9018,1887.04,0.890159,4.743946941976901,103110.80837061297,1279.63,700,153.62135314941406,0.765743,0.211705,0.795555,-5.5484,123.90911116499046,146.9685274479707,-2.20246,-0.728058,697.422992378,-0.0133208,2884000,4.67128,0.00213584,0.241628,-34.5493,213.972,3.28357,700.301282846,240.916,-8.72208,0.00169325,18.315469341003336,-0.00851272,0.00176845,41967
1121.21,1101.1,-0.00171256,1404000,19.097959518432617,-1119.12,1799.82,271.551,378.02,0.280346,0.416854,1.14844,26.8375,1793.46,0.972727,4.798758328004624,103256.66789857995,1117.55,701,190.97958374023438,-31.2572,0.221477,1.41343,-5.89624,123.24958389700623,145.73687529600284,-2.48128,-0.728473,696.14962612,-0.0131827,2888000,5.2729,0.00238599,0.265656,-80.5182,191.804,3.59624,682.367835745,374.807,-9.94695,0.00189324,17.68853307099198,-0.0085221,0.000830094,42012
1315.96,1164.96,-0.00107648,1406000,15.731368064880371,-1318.64,1814.32,295.754,230.157,0.286248,0.500347,0.723647,33.3382,1831.8,0.922803,4.812195853970479,103402.42287426793,1312.05,702,157.3136749267578,-81.1278,0.167117,1.08787,-5.66103,123.20062527300615,145.82881190197077,-2.37738,-0.734505,723.373039386,-0.0127834,2892000,5.0828,0.0026087,0.243156,-45.1461,147.965,3.37481,712.315759416,209.575,-9.45472,0.00182155,17.815990774994134,-0.00857541,0.00131356,42054
1215.73,931.147,-0.00244037,1408000,15.73920726776123,-1212.5,1773.75,276.38,246.502,0.2272,0.497367,0.745656,33.4106,1786.5,0.934853,4.85982131199853,103547.89971977391,1207.4,703,157.39207458496094,-25.0857,0.470303,1.03697,-5.20893,122.74572548500146,145.3523106270004,-2.51128,-0.74939,662.49233073,-0.0130085,2896000,5.64953,0.00243089,0.249127,-41.4906,260.212,3.49227,682.901455428,235.271,-9.76078,0.00178007,17.74676383000042,-0.00860597,0.00198985,42099
1273.97,865.19,-0.00240399,1410000,16.274250030517578,-1271.83,1886.07,319.514,281.109,0.26528,0.498321,0.682298,31.5922,1874.05,0.924634,4.9889751090086065,103693.95778116789,1265.85,704,162.74249267578125,-66.6351,0.292474,1.03782,-5.97789,123.38980858300056,146.25459008199687,-2.58132,-0.734002,708.399079003,-0.0132893,2900000,5.48954,0.00235674,0.249656,-25.0856,250.029,3.46229,708.855473833,266.826,-9.53718,0.0018163,17.8758063899877,-0.00859973,0.00228985,42148
1345.4,866.633,-0.00116371,1412000,15.777483940124512,-1346.45,1886.37,292.339,262.935,0.283057,0.482964,0.732475,37.3474,1897.42,0.923212,4.767011748015648,103840.03107382289,1341.21,705,157.77484130859375,-37.2059,0.382178,0.98685,-5.86383,123.47017019899795,145.92116502100544,-2.4348,-0.724824,708.964678237,-0.0127594,2904000,4.56888,0.00200846,0.251117,-79.5617,344.236,3.59772,705.195139738,242.984,-10.1862,0.00172952,17.68398307399184,-0.00851769,0.00143205,42191
1236.18,996.545,-0.00278656,1414000,16.690855026245117,-1230.86,1930.57,285.628,255.458,0.338295,0.499178,0.673673,31.4046,1939.54,0.916963,4.883155837014783,103985.79786734891,1230.28,706,166.90855407714844,-129.467,0.303747,1.11658,-5.568,123.3010665239999,146.02498272900993,-2.50435,-0.734483,708.175311993,-0.013267,2908000,5.59653,0.00150468,0.250497,-17.3298,319.122,3.65683,707.465385665,248.699,-8.20991,0.00178627,17.840760367995244,-0.00855139,0.00240759,42238
1336.04,974.124,-0.00112911,1416000,14.987051963806152,-1338.4,1947.33,267.491,261.511,0.260738,0.569515,0.358716,28.2444,1951.16,0.916395,4.872016041990719,104132.2874619819,1335.15,707,149.87051391601562,-39.9091,0.404632,1.02443,-4.50672,123.65096959900984,146.11032212201098,-2.53608,-0.746778,705.677352724,-0.0131766,2912000,5.39876,0.00263412,0.254831,-34.7565,182.333,3.28531,693.12747439,249.509,-9.81502,0.00180233,17.587336481010425,-0.00856424,0.00169291,42282
1084.19,1089.96,-0.00310884,1418000,18.944074630737305,-1077.85,1911.35,289.366,376.371,0.278973,0.571764,1.81495,36.371,1918.26,0.95675,4.947079776931787,104279.39195521186,1077.55,708,189.4407501220703,-91.1218,0.76247,1.1971,-5.89247,124.33089898200706,147.2492411139392,-2.59227,-0.730772,680.613975552,-0.0134271,2916000,6.46479,0.0022288,0.256444,-80.7089,337.943,3.79648,688.130647177,369.244,-8.74069,0.00182473,17.971262355000363,-0.00854089,0.000660497,42327
1372.56,1385.24,-0.00201428,1420000,15.81995677947998,-1378.48,1898.71,297.434,260.583,0.244354,0.493414,0.620975,37.6932,1920.17,0.909075,4.843206578007084,104425.75327021688,1370.55,709,158.19956970214844,-67.4036,0.287422,0.951745,-3.93148,123.7882594029943,146.4626410940109,-2.82744,-0.74767,673.828978699,-0.0125846,2920000,5.88786,0.00187527,0.248876,-15.9191,216.119,3.17438,727.852907106,245.285,-8.22658,0.00174952,17.83117511300952,-0.00855748,0.00165228,42373
1305.1,910.832,-0.00321745,1422000,16.981300354003906,-1305.64,1894.17,294.523,348.815,0.277994,0.50619,0.512091,30.3657,1906.89,0.925934,4.731567593000364,104572.96541541588,1302.1,710,169.81300354003906,-45.3844,0.103814,1.10378,-4.81863,124.67686273399158,147.1430975159892,-2.59587,-0.729202,706.187124398,-0.0129316,2924000,4.66905,0.00300678,0.251726,-20.7868,140.574,3.38927,712.301638771,339.944,-8.4274,0.0016814,17.734667188997264,-0.00859002,0.00157313,42421
1281.17,1072.64,-0.000978765,1424000,17.32379722595215,-1281.94,1920.18,353.479,369.757,0.322415,0.356524,0.784092,44.2329,1925.47,0.950962,4.792889505013591,104719.34299592688,1275.64,711,173.2379608154297,-27.789,0.138579,1.26039,-6.08856,123.68948872300098,146.29051386701758,-2.68526,-0.720088,689.151382083,-0.0128203,2928000,6.33421,0.0018685,0.261065,-62.7219,645.119,4.01881,708.449982305,356.561,-9.32346,0.00183749,17.808135639003012,-0.00857804,0.00165622,42466
1305.4,724.33,-0.002604,1426000,14.990096092224121,-1303.47,1858.06,253.074,249.536,0.291406,0.41575,0.448683,33.4452,1866.55,0.890561,4.826846269002999,104865.52883673785,1295.6,712,149.9009552001953,-49.7625,-0.0430446,0.977653,-5.93609,123.79356235200248,146.52019888500217,-2.60389,-0.759309,693.05422451,-0.012799,2932000,5.26418,0.00207525,0.238751,3.30341,187.119,3.40943,710.1385591,231.243,-9.86688,0.00170132,17.899790263996692,-0.00855288,0.00151205,42516
1313.38,1150.37,-0.00273247,1428000,17.193464279174805,-1313.0,1975.68,350.626,347.526,0.236069,0.642755,0.627329,27.1314,1983.59,0.955283,4.733061836959678,105012.30695062083,1303.52,713,171.93463134765625,-153.363,0.247393,1.14635,-5.20155,124.27433776399994,146.57759148195328,-2.85586,-0.736553,718.917315944,-0.0141867,2936000,5.30916,0.00187195,0.268786,-97.2548,423.614,3.74865,715.01511112,331.665,-12.7239,0.0018154,17.57019188099366,-0.00840856,0.0012125,42558
1255.83,937.84,-0.00209634,1430000,17.016820907592773,-1251.96,1938.22,265.387,348.811,0.299085,0.724578,0.757534,38.5632,1955.89,0.950225,4.877595041980385,105158.16739880781,1244.44,714,170.168212890625,-85.3912,0.29943,1.43036,-5.4355,123.3339145360078,145.98675028300204,-2.42211,-0.771397,704.281709392,-0.0126527,2940000,6.1752,0.00174199,0.26022,-21.6649,237.202,3.57685,713.452111709,337.257,-9.87344,0.00185214,17.775240705013857,-0.00839792,0.000927258,42606
1415.05,823.122,-0.00268647,1432000,15.302818298339844,-1411.59,1867.45,345.227,249.256,0.301073,0.455704,0.545912,37.7085,1872.39,0.905222,4.871242851004354,105304.51951213584,1405.54,715,153.02818298339844,-196.926,0.148289,0.933962,-8.64504,123.68418528299662,146.20915813700412,-2.44118,-0.747913,685.727774218,-0.0131347,2944000,4.78056,0.00265043,0.24057,-22.6119,357.894,3.48717,700.946265014,229.484,-7.89878,0.00175337,17.653730003003147,-0.00853159,0.00174923,42648
1250.75,832.255,-0.00163574,1434000,15.099333763122559,-1254.87,1843.22,238.751,234.598,0.202012,0.776053,0.674134,44.3289,1874.35,0.917573,4.848613238995313,105451.54331518583,1247.59,716,150.9933319091797,-74.8183,0.29913,0.829394,-6.58048,123.78548442799365,146.43605143998866,-3.37704,-0.732985,706.797817609,-0.0133501,2948000,5.69256,0.00192472,0.243559,-74.5724,349.42,3.59823,694.158687522,219.131,-9.17845,0.00176707,17.801953772999696,-0.00858792,0.00115799,42694
1354.17,985.896,-0.00307615,1436000,16.1890811920166,-1354.19,1952.43,290.057,261.196,0.262174,0.546612,0.503896,41.9308,1958.02,0.899955,4.842468098024256,105597.76117340883,1346.87,717,161.89080810546875,-111.186,0.108073,0.987448,-6.71675,123.66651805100264,146.90346126601798,-2.51583,-0.7504,731.412139721,-0.0130144,2952000,6.00332,0.00310531,0.244462,-35.8055,215.016,3.32658,722.108983215,243.517,-8.7445,0.00164002,18.39447511699109,-0.0085476,0.00135468,42740
1307.96,757.966,-0.00335127,1438000,15.223838806152344,-1314.84,1807.91,298.915,266.225,0.338299,0.588172,1.16028,55.1004,1831.73,0.896516,4.9132413789920975,105745.07888676379,1308.09,718,152.23838806152344,-10.6543,0.106386,1.06718,-7.09481,124.7259823140048,147.35276168798737,-2.9259,-0.753643,685.110473622,-0.0129663,2956000,7.36706,0.00304798,0.256278,-17.8227,289.21,3.69789,700.295779679,248.4,-12.1597,0.00172155,17.713537994990475,-0.0085071,0.00235058,42781
1217.39,1153.7,-0.000734939,1440000,16.744916915893555,-1212.23,1879.05,285.308,300.569,0.260018,0.518707,0.917674,33.1678,1886.52,0.95664,4.924953383015236,105892.94888013681,1211.12,719,167.44915771484375,-57.3504,0.133509,1.21625,-5.31817,124.79042886500247,147.39862713901675,-2.60232,-0.73932,705.164356811,-0.0129652,2960000,5.96345,0.00230421,0.254811,-41.6724,269.084,3.69179,701.886989763,291.744,-8.94518,0.00179542,17.68324489099905,-0.00854567,0.00139339,42823
1365.66,975.26,-0.00154174,1442000,16.56730079650879,-1366.61,1968.86,295.629,270.762,0.316959,0.523874,1.15696,39.8601,1976.07,0.924646,4.759961785981432,106040.4468742318,1362.83,720,165.67300415039062,-66.684,0.460197,1.11022,-5.38272,124.9231142209901,147.8426533619786,-2.1737,-0.749744,718.855455618,-0.0125162,2964000,6.40372,0.00301387,0.241856,-8.96128,163.399,3.50001,707.040073107,254.765,-9.99217,0.00183558,18.15957735500706,-0.0083261,0.000515397,42863
1309.39,993.955,-0.00264162,1444000,15.812849998474121,-1309.01,2021.48,302.231,314.035,0.326837,0.590584,0.619,30.6503,2028.01,0.907054,4.810695105988998,106186.71060810579,1301.27,721,158.1284942626953,-33.73,0.0259108,1.18562,-5.44869,123.53091698400385,146.16103744399152,-2.61972,-0.7592,673.667395969,-0.0128513,2968000,4.74127,0.00181874,0.245916,-59.9618,210.393,3.30964,714.132727645,301.242,-7.82413,0.00180696,17.819425353998668,-0.00837245,0.00103806,42911
1358.61,690.54,-0.00305371,1446000,15.63237476348877,-1359.77,1947.14,337.705,299.196,0.306562,0.601558,0.420196,49.6588,1947.52,0.908769,4.841441859010956,106333.26961578481,1350.73,722,156.32374572753906,-47.178,0.0971537,1.04779,-7.16917,124.11848730999918,146.88665560701338,-2.62086,-0.738528,738.182463926,-0.0128169,2972000,7.50984,0.0027067,0.24133,-50.6126,301.148,3.62917,709.881557075,276.73,-9.11808,0.00172827,17.926726438003243,-0.00852997,0.000992175,42955
1377.48,972.075,-0.00196681,1448000,15.268434524536133,-1377.3,1932.9,309.262,275.834,0.297748,0.461744,0.616524,40.523,1935.06,0.911681,4.825425208953675,106479.06482939281,1372.68,723,152.68434143066406,-65.5875,0.0474217,1.05947,-4.91276,123.39493551400665,145.82429533496907,-2.59144,-0.753358,703.118283779,-0.0128712,2976000,5.75588,0.0022906,0.249931,-90.2064,301.807,3.56792,721.208709577,260.454,-9.64316,0.00189966,17.603934612008743,-0.0084681,0.00227523,43005
1246.55,756.184,-0.000656719,1450000,15.406158447265625,-1245.43,1854.5,253.399,239.63,0.236401,0.428532,0.472278,40.5839,1857.2,0.909316,4.814874934963882,106625.72046976877,1240.76,724,154.06158447265625,-57.5904,0.186898,0.674913,-5.36215,123.81950633300585,146.21395039996423,-2.43018,-0.691289,667.080965095,-0.0131016,2980000,5.94761,0.00269588,0.241185,-55.0737,190.888,3.22653,703.099433841,228.767,-11.0779,0.00175162,17.579569131994504,-0.00854402,0.00178518,43048
1241.66,1256.75,-0.002504,1452000,16.924972534179688,-1244.71,1859.79,283.031,295.873,0.301389,0.463464,0.809932,37.0715,1872.56,0.951939,4.809116362026543,106773.0064255098,1239.67,725,169.24972534179688,-82.0752,0.320283,1.31266,-5.72558,124.17211712899734,147.0070760750241,-3.4616,-0.738382,683.368487993,-0.0126894,2984000,4.96687,0.00250373,0.255446,-82.5204,319.949,3.73093,688.81147777,286.659,-11.4282,0.00180327,18.025842584000202,-0.00841418,0.00224494,43091
1302.94,918.026,-0.0016328,1454000,15.35197925567627,-1306.03,1883.02,278.322,262.928,0.274821,0.422607,0.951354,44.5413,1885.15,0.95263,4.774159230975783,106919.49063577378,1297.54,726,153.51979064941406,-39.0225,0.302141,1.15967,-7.07639,123.72699956399447,146.8107982709771,-2.65807,-0.731956,693.134706802,-0.0127676,2988000,5.42453,0.0024113,0.247038,-96.4027,220.395,3.90546,694.2272996,245.301,-10.9863,0.00171135,18.30963947600685,-0.00850886,0.00161494,43134
1328.19,820.818,-0.000840265,1456000,15.134566307067871,-1332.92,1875.92,288.97,261.85,0.295866,0.507732,0.66328,30.5863,1890.22,0.905119,4.815805015998194,107065.92552602277,1326.3,727,151.3456573486328,-162.316,-0.00982279,0.964968,-4.16532,123.87987838299887,146.68351378000807,-2.50346,-0.738113,706.104073003,-0.0132372,2992000,4.52271,0.00292227,0.243047,-80.1436,220.764,3.46291,711.32110969,239.276,-9.54115,0.00169314,17.98783038101101,-0.00858747,0.00239425,43182
1217.74,936.453,-0.00214992,1458000,17.07903289794922,-1219.96,1809.69,230.973,313.014,0.258624,0.43643,0.931282,24.1306,1813.68,0.919865,4.709155295975506,107212.63595608775,1216.7,728,170.7903289794922,-55.8353,0.250641,0.996943,-4.60292,124.29758247299469,146.7508909169701,-2.69858,-0.716346,685.445325442,-0.0131523,2996000,4.60445,0.00241052,0.247655,-77.6538,168.764,3.27297,701.365596225,306.307,-9.42759,0.00185877,17.744153147999896,-0.00834176,0.0019138,43226
1186.35,931.995,-0.000768459,1460000,18.414215087890625,-1190.14,1993.65,273.162,376.844,0.264688,0.71862,1.40691,28.5746,2000.07,0.958657,4.948647828976391,107359.32104979674,1182.8,729,184.14215087890625,-80.3419,0.264145,1.3003,-5.77344,124.38102078800148,147.03819318798196,-2.77223,-0.72373,692.437927865,-0.0132856,3000000,6.5132,0.00233279,0.25626,-26.8103,249.473,3.74393,715.386788001,366.784,-11.1437,0.0019566,17.70852457100409,-0.00840199,0.000674137,43270
1364.35,1137.24,-0.00247652,1462000,16.160741806030273,-1364.92,1912.21,291.462,272.293,0.264169,0.561381,0.885666,43.1241,1933.95,0.905041,4.741334764024941,107506.49290705878,1362.92,730,161.607421875,-26.0719,0.253298,0.973454,-5.74818,124.73901055101305,146.8403859500395,-2.68202,-0.736902,708.98775708,-0.0137453,3004000,4.63542,0.00267065,0.264539,-32.5387,259.489,3.32059,713.370143986,262.175,-9.31316,0.00174051,17.360040635001496,-0.00846572,0.00178079,43313
1193.01,752.575,-0.00219337,1464000,16.61522102355957,-1194.08,1811.63,236.358,237.762,0.335551,0.572584,0.527896,41.4488,1824.46,0.928481,4.937924501005909,107652.50773786879,1184.76,731,166.15220642089844,-49.862,0.384974,1.1984,-7.106,123.5863775320031,146.22076496100635,-2.73499,-0.743426,676.16880896,-0.0135251,3008000,6.19912,0.00206961,0.248068,-41.648,336.286,3.84639,709.394527303,219.199,-12.0611,0.00169761,17.696462927997345,-0.00869372,0.00211656,43359
