Q Predictions Min,V Predictions Max,Log Pis Max,Policy log std Std,Log Pis Mean,Log Pis Min,V Predictions Min,Z mean train,V Predictions Std,Q Predictions Max,Log Pis Std,Number of rollouts total,R Predictions Std,VF Loss,KL Divergence,Q Predictions Std,QF Loss,Number of train steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),Z variance eval,Sample Time (s),Total Train Time (s),Train Time (s),R Predictions Max,Epoch,R Predictions Mean,R Predictions Min,Policy mu Std,Q Predictions Mean,Z variance train,AverageReturn_all_test_tasks,RF Loss,V Predictions Mean,Policy mu Min,Policy log std Mean,Policy mu Max,Policy log std Max,KL Loss,AverageReturn_all_train_tasks,Epoch Time (s),Policy log std Min,Z mean eval,Number of env steps total
-4581.18,-2.21097,15.9879,0.217074,-1.73903,-10.7994,-4566.43,0.224424,413.133,-5.22816,3.37512,147400,0.00165701,124.964,47.68198013305664,420.303,613.752,732000,305.211,0.036546,33.62272323761135,0.185271,7.08597129303962,47978.57336442359,24.05134851578623,0.00474231,731,-0.00176184,-0.00687363,0.699709,-313.259,0.773093,-209.455422464,307.57,-300.986,-2.98237,-0.531889,3.67243,0.129873,238.40989685058594,-130.304243161,64.7600430464372,-1.74933,0.269544,7520000
-4713.82,-3.57145,24.0625,0.227755,-1.35912,-9.50488,-4699.61,0.216692,443.987,-6.75577,3.43781,147600,0.00154128,115.704,50.38691711425781,449.936,715.6,733000,348.153,0.0421168,33.56503455899656,0.219917,7.037135264836252,48043.70653375797,23.945956381969154,0.0030804,732,-0.00148779,-0.00626684,0.734718,-358.417,0.766443,-195.573651231,359.397,-347.38,-5.85216,-0.536101,4.53006,-0.0201319,251.93458557128906,-120.53757229,64.54812620580196,-1.73593,0.227269,7530000
-4495.41,-2.8556,18.9793,0.21647,-1.84646,-10.4801,-4505.94,0.0551809,426.847,-5.96476,3.35017,147800,0.00144025,115.567,46.431129455566406,426.368,655.255,734000,311.437,0.0324552,34.15293730329722,0.196945,7.290354795753956,48107.833655494265,23.69570839498192,0.00438165,733,-0.00142113,-0.00525594,0.699574,-320.399,0.790521,-199.486944316,325.33,-313.486,-3.85085,-0.513811,5.40411,0.00435543,232.1556396484375,-121.987118756,65.1390004940331,-1.58144,0.172502,7540000
-3709.72,-3.72005,18.416,0.222333,-1.81266,-10.4101,-3711.62,0.104885,364.482,-10.0197,3.27559,148000,0.00152372,113.622,45.9521598815918,369.342,695.19,735000,281.59,0.0189735,33.14367775525898,0.181548,7.136324650608003,48171.87072654627,23.501304217614233,0.00338059,734,-0.00168323,-0.00556862,0.687928,-289.028,0.804642,-224.876273096,315.431,-277.067,-3.44715,-0.534882,3.05918,0.111811,229.76080322265625,-135.220292013,63.781306623481214,-1.87111,0.219599,7550000
-3436.15,-2.31862,17.7918,0.229375,-1.49417,-11.6839,-3441.38,0.164453,420.22,-5.39853,3.45282,148200,0.00146812,95.5535,48.80269241333008,424.918,763.596,736000,341.992,0.0483901,33.40215249545872,0.189533,7.077606713399291,48236.03176614456,23.426125137135386,0.00378649,735,-0.00137512,-0.00508223,0.728523,-352.903,0.792808,-205.794909376,381.394,-341.053,-3.0523,-0.526874,4.79227,-0.0343878,244.01345825195312,-112.686654212,63.9058843459934,-1.87557,0.223187,7560000
-4740.08,-3.0869,29.2715,0.22377,-1.57777,-9.12988,-4764.21,0.235074,439.712,-4.76342,3.42363,148400,0.0015299,126.103,46.752193450927734,440.668,778.233,737000,331.439,0.0413075,33.660246608778834,0.1818,7.18636463675648,48300.015457896516,23.538150454871356,0.00300763,736,-0.00152614,-0.00608356,0.720659,-341.461,0.783134,-189.130719162,343.684,-334.429,-4.02032,-0.536061,5.04625,0.0146376,233.76097106933594,-140.278932122,64.38476170040667,-1.78739,0.228821,7570000
-3680.55,0.971521,15.862,0.221012,-1.95761,-10.2066,-3688.0,0.171145,391.11,-0.248263,3.25804,148600,0.00151254,77.7697,42.94969177246094,394.628,527.452,738000,268.282,0.00376097,33.26175800058991,0.18644,7.101562459953129,48366.4440065939,23.68157288338989,0.00395364,737,-0.00150422,-0.00580765,0.68269,-277.961,0.774833,-190.851881978,308.69,-268.566,-3.12704,-0.520905,2.84019,0.0525306,214.7484588623047,-119.238681038,64.04489334393293,-2.13659,0.2224,7580000
-4668.08,-4.87702,25.8303,0.229664,-1.61116,-10.4791,-4691.43,0.268245,472.238,-7.88187,3.48187,148800,0.00147008,133.534,49.949886322021484,476.708,763.586,739000,367.833,0.00170606,35.64881837554276,0.19249,7.425063539296389,48431.100027256645,23.80386831704527,0.00321712,738,-0.00158811,-0.00541745,0.713168,-376.744,0.809253,-209.88347641,406.692,-368.134,-4.37245,-0.538835,4.19951,0.00229591,249.7494354248047,-124.51170349,66.87775023188442,-2.11088,0.264817,7590000
-4232.76,-4.26154,17.189,0.219637,-1.63765,-10.7521,-4254.44,0.193556,420.427,-7.13012,3.35335,149000,0.00145581,88.6486,45.05936050415039,424.418,673.208,740000,318.48,0.0124145,33.42958646826446,0.200094,7.11242189258337,48494.8867852753,23.44211251847446,0.00260526,739,-0.00173736,-0.00794616,0.709988,-327.451,0.769387,-202.032419007,321.873,-317.473,-3.69986,-0.534866,2.91458,-0.0364615,225.2967987060547,-115.07188155,63.98412087932229,-1.82161,0.298387,7600000
-5227.78,-5.50324,18.0366,0.222451,-1.91218,-11.5527,-5275.0,0.220442,456.287,-8.8573,3.30986,149200,0.00165402,88.248,45.450992584228516,456.794,714.05,741000,320.26,0.0349422,33.23507800139487,0.190715,7.052990880794823,48558.57374584302,23.571953777223825,0.00419411,740,-0.00126595,-0.00570315,0.693511,-327.88,0.773361,-239.86587886,319.028,-321.583,-3.63366,-0.510448,4.27473,0.0404604,227.2549591064453,-114.244816073,63.86002265941352,-1.91017,0.341302,7610000
-5916.45,-1.56713,13.8907,0.222355,-1.79596,-11.3285,-5972.52,0.0941022,444.738,-4.28298,3.24436,149400,0.00134817,112.146,51.87467956542969,448.263,730.378,742000,320.125,-0.0327962,33.06483490951359,0.184988,7.002657602541149,48621.95679568499,23.388064486905932,0.0026066,741,-0.0014187,-0.00596545,0.702787,-330.198,0.807052,-182.114804026,362.157,-319.177,-2.80893,-0.527692,3.22166,-0.0498863,259.3734130859375,-129.818856455,63.455556998960674,-1.70413,0.2802,7620000
-5870.02,-1.65187,24.0201,0.221427,-1.67284,-11.6438,-5917.78,0.269591,464.052,-3.17716,3.55823,149600,0.00144865,134.757,50.171512603759766,465.509,738.255,743000,327.817,0.00844575,32.99523358698934,0.204528,7.069933028891683,48685.769211219624,23.61108379252255,0.00401705,742,-0.00147453,-0.00525393,0.723742,-335.5,0.784389,-207.764243871,385.808,-330.114,-4.00315,-0.524477,3.32031,0.128946,250.85755920410156,-132.790583575,63.676250408403575,-1.99886,0.256135,7630000
-4143.85,-3.73687,17.9898,0.21999,-1.45011,-11.5586,-4224.84,0.153104,475.179,-3.0527,3.33614,149800,0.00144244,147.735,48.36661911010742,475.551,885.528,744000,357.484,0.0157057,33.13427042309195,0.218264,7.117478139698505,48749.45862111449,23.465476501733065,0.00346299,743,-0.00149089,-0.00545592,0.744486,-368.468,0.7986,-199.129358504,351.604,-363.072,-3.6644,-0.526133,3.6615,-0.00480026,241.83309936523438,-122.498715638,63.71722506452352,-1.72277,0.230859,7640000
-3999.79,0.00240641,18.6365,0.217442,-1.74279,-9.03214,-3983.55,0.104091,385.557,-1.09398,3.33914,150000,0.00149563,121.749,45.354217529296875,386.615,662.113,745000,295.89,0.00797103,33.109242057427764,0.204986,7.079103487543762,48813.2076588748,23.482602679170668,0.00428812,744,-0.00147703,-0.00537786,0.707686,-304.657,0.781472,-168.213099931,318.591,-298.492,-4.90349,-0.51425,3.17563,-0.0313922,226.77108764648438,-128.759023594,63.670948224142194,-1.90207,0.224522,7650000
-3899.04,-1.36859,27.5006,0.222049,-1.91884,-9.66877,-3957.06,0.221196,398.818,-4.65436,3.21633,150200,0.00149828,78.6928,47.04936218261719,400.087,687.508,746000,287.247,0.0329225,33.19039671123028,0.192962,7.079773265868425,48877.518467408605,23.425098362378776,0.00323315,745,-0.00153639,-0.00588726,0.677774,-295.994,0.790326,-186.197362331,291.383,-289.228,-3.6839,-0.52465,4.20268,0.0415534,235.24681091308594,-133.709539049,63.69526833947748,-2.01289,0.246352,7660000
-4483.41,-1.86671,17.4528,0.218603,-1.70967,-10.1384,-4440.66,0.0862075,430.866,-6.11569,3.38395,150400,0.00146638,95.1598,46.31462860107422,432.299,660.531,747000,316.812,0.0237267,33.808959225192666,0.180623,7.180799930356443,48941.82270587515,23.630125937983394,0.00242208,746,-0.00141558,-0.0077847,0.706383,-325.118,0.760299,-206.575211321,367.989,-319.106,-4.56591,-0.528148,2.92546,-0.0301125,231.57315063476562,-117.737054177,64.6198850935325,-1.70163,0.235148,7670000
-5438.08,-1.44959,25.8973,0.219438,-1.6986,-9.5131,-5345.78,0.199921,414.228,-5.25005,3.40716,150600,0.00139194,96.6058,48.161094665527344,420.434,650.78,748000,320.195,0.00407695,33.49615812115371,0.192075,7.108916906639934,49005.72158373799,23.481129280291498,0.00219804,747,-0.00187391,-0.00646991,0.717113,-331.766,0.780328,-204.045780696,361.376,-321.012,-3.84433,-0.518612,4.77643,-0.0391243,240.80548095703125,-127.525248156,64.08620430808514,-1.68431,0.210447,7680000
-4272.7,-1.99741,21.3049,0.223842,-1.48437,-11.193,-4277.98,0.157998,448.343,-2.66252,3.48348,150800,0.00138198,90.1559,50.86249542236328,452.204,680.236,749000,337.814,0.0254918,33.311544748954475,0.189827,7.0474450550973415,49069.07128003612,23.301757044158876,0.00313945,748,-0.00153881,-0.00617073,0.729497,-345.306,0.76489,-215.908489207,373.243,-337.23,-3.52729,-0.531194,3.1226,0.0281962,254.31246948242188,-131.858517547,63.66074684821069,-1.83916,0.173954,7690000
-5446.29,-0.61754,23.6486,0.218446,-1.60367,-10.7919,-5421.97,0.149918,429.385,-4.48193,3.39232,151000,0.00151214,82.2662,47.63528823852539,432.783,958.385,750000,324.445,0.0509169,33.00340461265296,0.197545,7.023962273262441,49132.63573570084,23.37566496245563,0.0030879,749,-0.00145163,-0.00606446,0.724269,-335.561,0.747224,-167.671849589,334.045,-324.771,-4.5334,-0.519617,2.65623,0.00555855,238.1764373779297,-120.857672351,63.40303184837103,-2.35863,0.228803,7700000
-4710.24,2.9611,27.8991,0.218516,-1.50027,-10.3618,-4576.31,0.156751,428.121,1.84349,3.4453,151200,0.00132117,163.682,48.234947204589844,436.394,710.227,751000,324.772,0.0218173,33.167643745429814,0.206725,7.106589682400227,49197.18274902925,23.59317987971008,0.00307032,750,-0.00150144,-0.00546309,0.7293,-331.632,0.816222,-245.942695109,348.473,-320.677,-3.73361,-0.527455,3.6128,-0.0164,241.17474365234375,-121.493496257,63.86741330754012,-1.91558,0.268992,7710000
-5516.05,-1.73239,15.6675,0.223191,-1.70335,-10.0567,-5533.15,0.241446,481.812,-3.31377,3.42236,151400,0.00150151,121.688,50.45759201049805,482.57,655.889,752000,329.287,-0.000483803,33.84993798751384,0.197766,7.216164258308709,49261.10111237876,23.55976154655218,0.00377717,751,-0.0017289,-0.00620014,0.711526,-339.136,0.787206,-241.145845356,348.09,-333.459,-3.78164,-0.519476,2.89296,0.127631,252.2879638671875,-128.98519969,64.62586379237473,-1.77168,0.21012,7720000
-5040.45,-0.593893,22.6212,0.227598,-1.45878,-11.5152,-4948.04,0.203295,495.8,-2.79009,3.54354,151600,0.00149018,91.1991,51.34562683105469,502.368,917.051,753000,362.996,0.0314821,33.14543908648193,0.203554,7.0647689756006,49325.09224247746,23.50500980298966,0.00310955,752,-0.00176261,-0.00808902,0.740578,-374.859,0.757082,-182.154390887,408.507,-362.225,-4.18736,-0.528495,4.86303,0.0240449,256.7281494140625,-124.413881795,63.71521786507219,-1.86952,0.212798,7730000
-3514.64,-1.26213,21.898,0.223105,-1.58054,-10.0887,-3325.44,0.125017,407.077,-2.7424,3.40979,151800,0.00142044,133.281,46.98493194580078,407.737,710.922,754000,324.015,0.0323173,33.42415085993707,0.19264,7.164822930470109,49389.048207118176,23.62121817842126,0.0039209,753,-0.00150658,-0.00521703,0.737273,-335.196,0.763276,-239.720693958,347.524,-327.134,-3.43876,-0.533595,3.90311,-0.0463977,234.92465209960938,-120.281646176,64.21019196882844,-2.10624,0.221913,7740000
-5026.73,-2.3896,20.6815,0.223357,-1.70084,-11.2081,-5040.1,0.282905,431.007,-3.86871,3.49498,152000,0.00154698,110.707,46.046932220458984,434.176,817.027,755000,299.094,0.00801196,33.17273776605725,0.201687,7.1524377735331655,49453.38182393089,23.864669115282595,0.00365468,754,-0.00139408,-0.00618406,0.71242,-306.575,0.779912,-203.528345886,329.676,-299.0,-3.63998,-0.523683,3.19601,-0.0242121,230.2346649169922,-132.822292692,64.18984465487301,-1.76171,0.233815,7750000
-3716.55,0.1155,22.5891,0.233769,-1.64578,-9.96204,-3729.61,0.176148,404.297,-0.731222,3.41103,152200,0.00148276,114.761,42.89634323120117,408.269,1034.37,756000,317.709,0.0271032,33.31932327710092,0.189513,7.087153868749738,49518.09444678109,23.736601118929684,0.00228663,755,-0.00138317,-0.00561821,0.712611,-327.076,0.823886,-178.05354056,349.885,-317.689,-3.11461,-0.541649,2.86391,-0.0457093,214.48171997070312,-119.291407323,64.14307826478034,-1.75314,0.250477,7760000
-4136.93,-0.658027,19.2621,0.225081,-1.48358,-10.8998,-4154.46,0.196899,472.997,-2.33148,3.48741,152400,0.00138822,108.743,48.62980651855469,475.413,878.349,757000,351.389,0.00170103,33.892113003879786,0.205213,7.26775015052408,49582.523110069335,23.68750170338899,0.00317113,756,-0.00127886,-0.00547331,0.737998,-360.148,0.777886,-210.057556921,355.722,-350.981,-3.60078,-0.527386,3.91934,0.0114985,243.14903259277344,-122.079095164,64.84736485779285,-1.95882,0.256147,7770000
-6055.16,-0.579981,24.3344,0.22961,-1.61947,-14.5835,-5930.35,0.0707348,475.552,-5.84009,3.50918,152600,0.00154714,125.785,52.706787109375,478.514,937.323,758000,375.247,0.0174912,33.47649499308318,0.19562,7.077700403518975,49646.70450900402,23.83179014082998,0.00289926,757,-0.00148001,-0.00679722,0.734893,-386.062,0.754529,-188.893954637,381.493,-376.083,-4.80783,-0.521458,3.7274,0.047614,263.533935546875,-132.680038783,64.38598553743213,-2.01552,0.27412,7780000
-4026.56,-2.18689,13.2099,0.218333,-1.8554,-11.6951,-4002.61,0.116282,394.299,-1.10865,3.26455,152800,0.00151364,111.745,48.206050872802734,400.357,712.449,759000,292.04,0.0739361,33.27487266715616,0.204574,7.075959227047861,49710.74857279938,23.65523634944111,0.00256168,758,-0.00143957,-0.00628907,0.694944,-300.633,0.763524,-207.866511917,326.753,-288.731,-2.95072,-0.50639,3.72156,0.192627,241.03025817871094,-128.316597661,64.00606824364513,-1.72029,0.190631,7790000
-4402.77,-2.25533,15.5109,0.21413,-1.73955,-11.4833,-4365.73,0.0994074,411.481,-3.61395,3.36882,153000,0.00141409,90.4628,46.621490478515625,414.676,682.123,760000,296.112,0.0573726,33.315696239471436,0.196131,7.124831221066415,49775.21247959416,23.610192958265543,0.00469092,759,-0.00145153,-0.00584596,0.706409,-303.84,0.768013,-227.349329064,349.813,-296.435,-3.94147,-0.518348,3.08212,0.107317,233.10745239257812,-130.982400746,64.0507204188034,-1.66084,0.287977,7800000
-5830.43,-0.124324,17.9093,0.225128,-1.79322,-12.9827,-5921.45,0.269723,437.477,-1.43498,3.33876,153200,0.00154335,84.5307,50.32133865356445,439.809,716.62,761000,313.623,-0.0109251,33.732246370986104,0.193254,7.259561195038259,49839.81283245422,23.73522760067135,0.00335806,760,-0.0012028,-0.00549575,0.707661,-322.259,0.758335,-214.031511734,362.654,-314.371,-3.12861,-0.518492,3.34334,0.255522,251.606689453125,-140.1004611,64.72703516669571,-1.80121,0.2873,7810000
-4496.86,-0.0026479,18.362,0.22405,-1.45254,-11.0865,-4466.64,0.306812,450.692,-5.13324,3.58195,153400,0.00141352,106.966,50.70465850830078,456.156,744.527,762000,358.597,-0.0117814,33.60784360114485,0.206968,7.067567225545645,49903.69713963289,23.452662386000156,0.00217223,761,-0.00180424,-0.00595121,0.745625,-369.223,0.812565,-172.280502631,391.069,-356.58,-3.95663,-0.531029,3.14208,0.193772,253.52328491210938,-134.34670454,64.12807321269065,-1.86353,0.170457,7820000
-4165.21,0.318454,21.1598,0.221308,-1.77351,-12.3228,-4130.77,0.119479,389.132,-3.29042,3.39387,153600,0.00150224,112.929,49.66533660888672,390.161,653.395,763000,297.626,-0.000782166,33.36701791640371,0.182059,7.078482755459845,49967.36141486,23.22814519237727,0.00285314,762,-0.00146479,-0.00520251,0.721097,-307.689,0.784171,-190.155485123,328.066,-300.51,-4.50066,-0.506484,2.99123,0.040028,248.32669067382812,-120.009974919,63.673645864240825,-1.91061,0.244674,7830000
-6598.47,-0.175353,14.1226,0.225374,-1.36485,-11.075,-6541.99,0.225897,472.486,0.601337,3.52602,153800,0.00153192,152.717,50.187320709228516,472.269,730.602,764000,362.972,0.0789498,33.36064552888274,0.199657,7.092306057922542,50031.35005369596,23.269383740611374,0.00350904,763,-0.00163319,-0.00632426,0.740984,-372.247,0.787373,-200.841859132,374.707,-366.68,-4.06788,-0.541989,3.04511,-0.0366168,250.9365997314453,-127.828388907,63.72233532741666,-1.91876,0.225707,7840000
-4273.64,-0.459294,21.7848,0.224813,-1.48761,-10.2959,-4317.08,0.253489,441.852,2.14794,3.44939,154000,0.00137191,96.9357,48.58943557739258,444.057,733.094,765000,343.091,0.0358367,33.62969335261732,0.192884,7.209525929763913,50095.91389265377,23.520905087701976,0.00290189,764,-0.00154319,-0.00583409,0.72934,-349.855,0.7891,-172.294709947,390.173,-344.503,-3.30785,-0.524546,3.37005,-0.00551331,242.94717407226562,-131.923723116,64.36012437008321,-1.89742,0.245794,7850000
-4274.56,0.721277,19.4222,0.233671,-1.51032,-10.5362,-4247.97,0.0207781,444.834,-3.37072,3.53152,154200,0.00151751,121.369,48.43935775756836,448.316,688.035,766000,347.034,0.0207074,33.8366888826713,0.196542,7.196772318333387,50160.63434562087,23.82496925443411,0.00324199,765,-0.00139351,-0.00467526,0.729446,-357.645,0.775701,-188.710532144,370.06,-345.449,-4.11256,-0.529403,3.02952,0.0135944,242.19679260253906,-127.943376623,64.85843045543879,-2.08255,0.252213,7860000
-5520.0,-2.40558,13.1521,0.223495,-1.96746,-11.0159,-5502.44,0.107178,460.977,-5.01979,3.22536,154400,0.00152692,102.525,47.88848876953125,462.457,644.286,767000,306.449,0.0020868,33.70160936098546,0.201424,7.160080066882074,50225.17409808282,23.81664323527366,0.00453412,766,-0.00135636,-0.00511187,0.691689,-314.695,0.787864,-230.747825236,313.633,-308.486,-3.78117,-0.515571,3.18341,0.0445464,239.44244384765625,-150.666161777,64.67833266314119,-1.86941,0.228566,7870000
-4548.21,2.85633,18.2014,0.217568,-1.68446,-10.5751,-4482.86,0.191639,455.938,-1.03875,3.46168,154600,0.00159237,122.705,47.79820251464844,457.516,684.094,768000,320.051,-0.00495584,33.56604742631316,0.201991,7.111705042421818,50289.21464944817,23.549820673651993,0.00380763,767,-0.00137543,-0.0060903,0.720314,-328.419,0.783958,-215.182377772,361.412,-320.72,-4.04669,-0.527574,3.86969,0.0390286,238.9910125732422,-131.845629079,64.22757314238697,-1.79593,0.267346,7880000
-5469.9,-2.84586,22.2305,0.224541,-1.57739,-11.7938,-5546.11,0.215574,454.847,-5.55754,3.51648,154800,0.00156262,127.84,45.76769256591797,457.724,735.225,769000,329.96,0.00449219,33.38184008654207,0.207106,7.069557851180434,50353.380808981135,23.572826982475817,0.00349519,768,-0.00125967,-0.00703989,0.724972,-339.781,0.778418,-204.038410321,370.413,-334.154,-3.89729,-0.515906,3.52335,-0.054574,228.83847045898438,-120.767161962,64.02422492019832,-1.9122,0.288981,7890000
-5495.92,4.3409,20.002,0.226875,-1.40265,-12.6729,-5538.85,0.23801,486.722,0.231418,3.56074,155000,0.00147779,91.7154,50.965328216552734,488.999,845.381,770000,358.05,0.00399861,33.526518187485635,0.200257,7.0108227813616395,50417.11656954326,23.52277750428766,0.00544303,769,-0.00166368,-0.00529603,0.75395,-365.921,0.780806,-193.478467401,376.961,-356.654,-3.31376,-0.517584,4.15785,0.0115951,254.82664489746094,-129.717600734,64.06011847313493,-1.7923,0.253607,7900000
-4717.49,2.5022,15.2663,0.224309,-1.61711,-11.6248,-4736.01,0.242379,417.262,-0.886914,3.44181,155200,0.00139294,73.0226,46.91706466674805,419.185,588.995,771000,305.349,0.0608116,33.20518237166107,0.200959,7.077460787259042,50481.18959962297,23.389127693139017,0.00275977,770,-0.00157465,-0.00687137,0.71492,-314.956,0.809839,-195.882514946,302.382,-305.686,-3.70842,-0.533509,3.72643,0.122891,234.5853271484375,-128.065561286,63.671770852059126,-1.77607,0.312082,7910000
-7433.83,-1.15889,27.7049,0.22202,-1.78971,-12.2071,-7454.03,0.0963373,431.738,-2.83174,3.27574,155400,0.00141033,97.021,45.66122055053711,435.312,681.486,772000,301.441,0.0171543,33.61011501867324,0.195503,7.148252640850842,50545.07745533623,23.559394167736173,0.0031058,771,-0.00161872,-0.00594533,0.69559,-308.726,0.809174,-200.685102286,347.98,-299.867,-3.9897,-0.53492,4.33257,-0.0639927,228.3061065673828,-134.04772167,64.31776182726026,-1.79306,0.275796,7920000
-5177.85,3.37019,21.004,0.226353,-1.63195,-11.1038,-5086.75,0.270758,444.706,1.78819,3.40835,155600,0.0015581,119.423,46.5969123840332,448.685,747.421,773000,319.498,0.0700378,33.183257983997464,0.188413,7.101354048587382,50609.172720026225,23.515181903727353,0.00404847,772,-0.0016899,-0.00576162,0.709751,-327.556,0.802141,-201.168232977,368.031,-318.013,-4.32678,-0.537328,4.46595,0.0370988,232.98455810546875,-118.090739287,63.7997939363122,-2.35813,0.221436,7930000
