V Predictions Max,Log Pis Max,Log Pis Min,R Predictions Min,Number of rollouts total,Policy log std Mean,V Predictions Mean,Sample Time (s),Number of train steps total,KL Loss,Policy mu Min,Policy log std Min,Policy log std Max,AverageReturn_all_train_tasks,V Predictions Min,Z variance train,Q Predictions Mean,Total Train Time (s),Log Pis Mean,(Previous) Eval Time (s),Q Predictions Std,QF Loss,Train Time (s),KL Divergence,AverageReturn_all_test_tasks,R Predictions Mean,Number of env steps total,Policy Loss,Epoch,Log Pis Std,R Predictions Max,V Predictions Std,Q Predictions Max,Q Predictions Min,R Predictions Std,VF Loss,Z mean eval,Epoch Time (s),Policy log std Std,Z mean train,Policy mu Std,RF Loss,Policy mu Max,Policy mu Mean,Z variance eval
856.352,30.1154,-8.83772,-0.0121743,20912,-0.534624,617.575,5.137303300987696,468000,12.796732902526855,-4.57556,-2.73876,0.142032,276.78308134,-53.2655,0.00769838,611.711,34929.50436939905,-1.15324,19.229934860995854,132.16,365.483,123.85398145100044,127.96732330322266,257.554313849,-0.00506531,1016000,-617.273,233,3.12455,0.00121947,123.054,866.466,-42.9752,0.00278617,97.6021,0.757493,148.221219612984,0.232428,0.555571,0.675763,76.7044,4.45468,0.246497,0.00302408
843.004,37.9697,-10.2069,-0.0127047,20953,-0.543873,623.255,4.86002471800748,470000,12.371947288513184,-5.36798,-2.65053,0.161416,298.499521358,-23.2889,0.00863224,610.822,35075.99802006707,-1.09976,19.698332246000064,141.036,404.212,122.22551766799734,123.71946716308594,274.21653604,-0.00520545,1020000,-622.424,234,3.46342,0.000547324,120.581,838.821,-71.7653,0.00257106,113.996,0.774467,146.78387463200488,0.2418,0.63872,0.711037,63.6855,5.0235,0.235333,0.0032769
836.046,27.5434,-10.2177,-0.0133966,20995,-0.491775,636.263,4.866039499014732,472000,12.827722549438477,-3.40503,-2.82813,0.128172,313.858132888,-26.8816,0.00692444,629.287,35224.06508951209,-1.40713,19.409416812006384,131.001,289.403,123.33399936900241,128.2772216796875,299.01932517,-0.00505877,1024000,-637.346,235,3.18172,0.0015311,116.461,832.108,-34.0107,0.00263455,116.43,0.709387,147.60945568002353,0.224716,0.868141,0.662565,64.1112,4.28759,0.261631,0.00479021
811.054,41.0584,-12.4799,-0.0133017,21037,-0.508001,602.903,4.881138840013591,474000,13.557238578796387,-4.54627,-2.56873,0.291169,293.614387596,-3.95406,0.00391571,594.692,35371.97639724811,-1.21749,19.86879396700533,142.054,224.796,122.76587008499337,135.5723876953125,297.837693071,-0.00513565,1028000,-600.561,236,3.59692,0.0015841,128.074,811.125,-35.7493,0.00258047,126.661,0.706822,147.5158028920123,0.24329,1.00466,0.704427,61.1299,6.34129,0.244485,0.00354525
829.943,30.4718,-9.38296,-0.0136048,21080,-0.52955,619.695,4.960060906021681,476000,12.984333992004395,-4.95624,-2.4843,0.0236773,296.743440887,-32.9579,0.00416134,609.519,35519.02827540112,-1.08601,20.266618818001007,143.729,256.759,122.969158615997,129.8433380126953,299.145298461,-0.00541269,1032000,-621.537,237,3.49814,0.00120629,122.482,830.28,-34.6339,0.00257374,101.112,0.760217,148.1958383400197,0.244675,0.461943,0.708235,81.4459,5.24938,0.251283,0.00268388
874.811,31.5097,-7.96742,-0.0130352,21122,-0.538535,620.462,4.851986185007263,478000,12.574906349182129,-4.35868,-2.59272,0.0165433,298.401729896,-25.09,0.00736,615.665,35667.229765734126,-1.26619,19.124325570999645,132.46,249.473,122.64546187600354,125.74906158447266,241.10057746,-0.00530225,1036000,-621.507,238,3.03077,0.00132232,123.826,877.105,-44.6228,0.00251615,61.2982,0.741995,146.62177363201044,0.233827,0.586623,0.652765,83.8445,4.11707,0.248626,0.00493117
858.51,28.045,-9.33862,-0.0130332,21164,-0.513364,625.269,5.067964934001793,480000,12.992022514343262,-3.47502,-3.00539,0.464251,317.798700566,-36.4005,0.00748857,615.361,35814.63915049912,-1.20949,20.70556635700632,143.896,265.382,122.61536018300103,129.92022705078125,290.309484139,-0.0051044,1040000,-623.597,239,3.08574,0.00199478,129.322,867.356,-40.9051,0.00290281,77.2079,0.856079,148.38889147400914,0.226514,0.954722,0.693967,70.1778,4.89439,0.218563,0.00302527
899.492,34.0344,-11.3071,-0.0131274,21206,-0.508779,659.272,5.047217243001796,482000,12.2128324508667,-4.98819,-2.26522,0.0818326,339.47070535,-41.2761,0.00484633,650.003,35962.30020977812,-1.38308,19.728114675999677,141.703,215.941,123.03186654000456,122.12832641601562,313.728037536,-0.00509166,1044000,-658.465,240,3.21462,0.00114493,130.223,893.181,-29.8424,0.00249712,61.9531,0.738427,147.80719845900603,0.222996,0.551625,0.667573,86.3024,4.71582,0.2472,0.00288695
852.425,49.6774,-11.0242,-0.0120467,21246,-0.521749,619.311,4.978648041986162,484000,13.615396499633789,-5.41908,-2.55339,0.286177,326.60921057,-30.1249,0.00427668,614.412,36108.54645446311,-1.1784,19.583809640993422,147.857,456.479,122.44711280199408,136.15396118164062,317.929886491,-0.00496983,1048000,-621.826,241,3.47591,0.0016333,132.696,857.242,-72.001,0.0026071,99.3745,0.687889,147.00957048497366,0.235659,0.746395,0.700758,90.921,6.66207,0.259572,0.00420343
873.063,28.4746,-9.39315,-0.0138319,21287,-0.532343,630.795,5.187783933011815,486000,13.0012788772583,-4.10405,-2.84286,0.202264,289.499337693,-32.6103,0.00564707,623.742,36257.77409833913,-1.23114,18.822428515006322,147.059,371.835,124.47209832000226,130.01278686523438,271.456359093,-0.00516485,1052000,-630.124,242,3.32416,0.0016376,133.105,880.036,-34.1633,0.0026164,80.1652,0.48815,148.4823107680204,0.236248,0.594854,0.698947,69.3649,5.42357,0.232925,0.00469243
837.914,35.6382,-9.25963,-0.0122693,21328,-0.534985,623.433,4.967001151009754,488000,13.28116512298584,-4.39627,-2.6702,0.0515495,298.68372533,-26.8678,0.00848438,614.546,36406.26889850213,-1.12912,19.56969088799815,144.469,287.012,124.23150909099786,132.8116455078125,293.141855887,-0.00529857,1056000,-627.776,243,3.21698,0.000522119,126.28,841.597,-37.9739,0.00254915,103.761,0.914182,148.76820113000576,0.244797,0.603113,0.696167,92.9015,4.65222,0.269389,0.00329002
851.906,34.7169,-9.5222,-0.0130141,21369,-0.516236,627.128,4.740220469975611,490000,13.097430229187012,-3.99097,-2.89693,0.72032,328.073289252,-30.5828,0.00600474,619.665,36553.594831273076,-1.21007,19.2981335029981,144.98,296.993,123.50732998099556,130.97430419921875,344.699816487,-0.00498651,1060000,-629.455,244,3.5112,0.00187909,131.166,856.679,-41.4288,0.00259753,121.803,0.805746,147.54568395396927,0.235559,0.576323,0.711427,72.819,4.58846,0.232636,0.00366281
885.932,33.8689,-10.9318,-0.0114566,21410,-0.524027,637.526,4.989820583992696,492000,13.721358299255371,-4.4559,-3.22291,0.21915,332.048608563,-19.6776,0.00652417,628.401,36700.669175748066,-1.25969,19.08038182999735,144.586,279.78,122.52524454900413,137.2135772705078,337.556865652,-0.0050655,1064000,-638.126,245,3.37106,0.0017289,127.463,882.918,-33.5337,0.00257325,97.0324,0.702945,146.59544696299417,0.239731,0.693716,0.68035,79.9233,5.04175,0.263365,0.00323749
899.463,35.4543,-7.86839,-0.0126862,21453,-0.513604,640.995,4.98515681301069,494000,12.889883995056152,-6.3651,-2.58974,0.0610787,322.439011882,-31.2187,0.00644283,631.425,36849.45388618009,-1.23861,19.56127291899611,130.193,405.093,124.77383001000271,128.89883422851562,317.594744311,-0.00511685,1068000,-640.706,246,3.49665,0.000923104,114.318,901.71,-32.0927,0.00255806,97.7942,0.481361,149.3202597420095,0.228895,0.66424,0.680302,82.0773,4.90842,0.309493,0.00358597
841.159,29.435,-7.93312,-0.0127115,21494,-0.50807,640.531,4.9642354939860525,496000,12.106929779052734,-4.29858,-2.47255,0.555603,315.428201542,-25.1484,0.0065201,630.562,36996.513378060066,-1.41902,19.02736155399907,135.596,254.364,122.75656160399376,121.06929779052734,342.550925956,-0.00535348,1072000,-637.397,247,3.05686,0.000567154,123.299,844.453,-46.3063,0.00249713,173.47,0.605416,146.74815865197888,0.231633,0.890745,0.672744,67.9454,4.77572,0.211476,0.00396264
887.822,32.3249,-8.89776,-0.0122379,21536,-0.514622,637.042,4.930669307002972,498000,12.19992733001709,-4.64257,-2.66184,0.105494,314.6356431,-19.5313,0.00610459,633.122,37145.73966407207,-1.31911,19.3407427570055,142.482,299.677,124.72510186200088,121.999267578125,324.118968778,-0.00520465,1076000,-639.672,248,3.33871,0.00157518,127.785,892.573,-31.1434,0.00244594,104.72,0.704425,148.99651392600936,0.240884,0.533542,0.675668,92.5464,4.88815,0.24839,0.00390793
869.307,34.4313,-7.83617,-0.0130001,21578,-0.516898,629.067,4.974584949013661,500000,12.53321647644043,-4.38031,-2.47623,-0.0224253,292.722653059,-38.0201,0.00303846,621.095,37294.52183454907,-1.48723,19.57252845599578,142.108,221.626,124.15102721600124,125.33216094970703,298.839134056,-0.00513482,1080000,-625.978,249,2.90118,0.00124355,133.921,868.558,-24.9938,0.00251465,68.169,0.742149,148.69814062101068,0.227851,0.746649,0.655904,76.5123,5.68215,0.178882,0.00329763
897.231,35.7144,-8.75498,-0.0131067,21619,-0.541046,660.666,4.906484297993302,502000,12.580547332763672,-4.53926,-2.57297,0.214763,312.082233706,-15.5742,0.00605855,647.874,37442.248889881084,-0.910553,19.658498609998787,143.23,272.89,123.66286693500297,125.80547332763672,304.785808497,-0.00539799,1084000,-657.858,250,3.75909,-0.000145914,122.997,897.697,-19.056,0.00239908,82.6033,0.442989,148.22784984299506,0.237271,0.718616,0.720393,80.9979,5.2371,0.285,0.00501087
876.285,30.1593,-8.95024,-0.0131143,21660,-0.51761,646.549,5.014295483008027,504000,12.71469783782959,-5.41293,-2.49565,0.215389,334.975598416,-21.7522,0.00626177,637.447,37590.94897676809,-1.19,19.159887139001512,138.864,408.487,124.75892982500227,127.14697265625,329.326092705,-0.00550665,1088000,-647.625,251,3.27481,0.0010292,121.681,879.405,-41.7208,0.00261183,76.5615,0.572383,148.9331124470118,0.237235,0.744479,0.687924,78.06,5.84129,0.265531,0.00702634
910.037,38.9036,-8.59623,-0.0130514,21701,-0.53394,620.223,5.088204580992169,506000,13.512036323547363,-6.25848,-2.50717,0.0487513,326.704635066,-34.7603,0.00662375,611.991,37738.86643815608,-0.936673,18.929287436003506,151.384,300.346,123.5519528549994,135.120361328125,305.1027247,-0.00522274,1092000,-620.062,252,3.34117,0.00164348,137.675,907.756,-31.246,0.00256568,105.005,0.817482,147.56944487199507,0.232577,0.962986,0.723658,99.1663,5.53489,0.271704,0.00398775
896.167,25.318,-10.9075,-0.0121258,21743,-0.527551,644.515,5.263114007007971,508000,13.242785453796387,-3.26815,-2.50637,0.115226,317.164262292,-36.7853,0.00421533,633.398,37887.20975391309,-1.23729,19.27873978199932,147.224,262.12,124.22734027000115,132.4278564453125,317.799979239,-0.00506014,1096000,-644.137,253,3.16637,0.000474187,126.305,903.509,-51.2151,0.0025796,82.5272,0.600096,148.76919405900844,0.229709,0.53639,0.693342,86.3491,4.81934,0.237432,0.00392257
895.87,36.2238,-9.17904,-0.012653,21784,-0.530381,651.128,4.839905272994656,510000,13.542686462402344,-6.11978,-2.72323,0.260493,325.327255733,-61.9352,0.00848939,640.075,38033.122207287095,-1.08808,18.854840604006313,148.835,307.123,122.03634913000133,135.42686462402344,313.043260859,-0.00530432,1100000,-650.568,254,3.44585,-1.62432e-05,130.745,908.193,-63.4417,0.00258914,157.411,0.650653,145.7310950070023,0.250484,0.676074,0.706855,78.5069,7.2127,0.27408,0.00390414
943.803,36.3655,-8.79628,-0.0126234,21825,-0.531935,658.39,4.900118336016021,512000,12.439471244812012,-5.0787,-2.65819,0.0746638,311.229711743,-63.8382,0.00802333,649.937,38180.079673988104,-1.19578,19.038115232993732,148.551,273.524,123.41878359700058,124.39470672607422,303.775954989,-0.00514279,1104000,-657.769,255,3.5459,0.000697579,135.664,947.222,-83.3808,0.00247174,136.244,0.576336,147.35701716601034,0.249327,0.774547,0.703957,96.784,5.10533,0.240962,0.00368632
884.01,24.0805,-12.2388,-0.0120889,21867,-0.525479,639.081,4.98160407901014,514000,12.996185302734375,-3.50316,-2.46674,0.0470598,343.130441918,-10.4866,0.00732106,632.389,38328.814607545115,-1.24362,18.640562443004455,136.299,263.712,124.08607960800146,129.96185302734375,324.260221126,-0.0052063,1108000,-638.464,256,2.9379,0.00138713,124.32,880.709,-34.9092,0.0025356,171.39,0.662463,147.70824613001605,0.241461,0.44928,0.68452,79.006,4.03632,0.214166,0.00602866
881.082,30.3593,-8.53592,-0.0121221,21908,-0.53451,644.551,4.975207327988755,516000,13.91223430633545,-5.17573,-2.76072,0.0676627,356.494736645,-27.9661,0.00413742,633.404,38476.7502084771,-0.928996,19.668708678997064,150.321,323.61,124.1314462579976,139.12234497070312,362.910687,-0.00506554,1112000,-645.368,257,3.66085,0.00234648,127.318,873.093,-36.031,0.00273185,150.254,0.724692,148.7753622649834,0.246271,0.784696,0.731772,75.8969,4.64504,0.286913,0.0056588
904.754,32.5963,-8.79999,-0.0124772,21949,-0.519802,657.362,5.133086674984952,518000,13.104738235473633,-4.86901,-2.72731,0.128767,349.905278019,-56.3201,0.00420109,652.574,38624.360941952065,-1.1516,18.83153282699641,137.931,316.658,123.28375508899626,131.04737854003906,329.153055231,-0.00513046,1116000,-658.722,258,3.16788,0.0017241,128.421,905.779,-34.7358,0.00257339,79.9338,0.684436,147.24837459097762,0.244259,0.679874,0.705502,93.5728,4.52226,0.247509,0.00373298
911.428,26.5549,-7.73093,-0.0123685,21991,-0.540766,671.123,5.169314696016954,520000,12.670924186706543,-3.95585,-2.7132,0.12109,346.850627908,-37.8062,0.00600731,662.86,38771.99851223808,-1.15804,19.195501084999705,148.145,628.525,123.6575817030025,126.70924377441406,342.62573417,-0.00486328,1120000,-670.922,259,3.26437,0.00145476,134.94,911.999,-58.0911,0.00238473,93.9412,0.54373,148.02239748401917,0.244416,0.373804,0.69411,85.4806,4.22996,0.237009,0.00501863
950.395,32.1083,-12.5069,-0.0122006,22032,-0.53683,668.177,5.001927085984789,522000,13.200484275817871,-5.12347,-2.51809,0.321353,336.272433079,-63.667,0.00546909,658.69,38919.37613263107,-1.10649,18.81261785099923,140.888,471.113,123.55503858399607,132.0048370361328,341.23616126,-0.00484187,1124000,-667.792,260,3.30309,0.000133096,125.39,958.775,-33.3662,0.00233808,80.4485,0.56708,147.3695835209801,0.243552,0.665162,0.691436,98.6135,4.62912,0.275048,0.00438015
900.705,38.7873,-9.92065,-0.0121088,22075,-0.515656,659.466,5.036537929983751,524000,12.330000877380371,-5.5418,-2.59419,0.304835,358.490604266,-21.6587,0.00699205,651.836,39066.40074836106,-1.24139,18.82296269300423,145.699,274.654,123.1539243570005,123.30001068115234,335.584580769,-0.00498495,1128000,-656.07,261,3.31071,0.00162186,135.293,901.557,-56.5079,0.00248363,99.0324,0.658958,147.01342497998849,0.225663,0.65919,0.705817,81.3968,4.70568,0.216098,0.00472174
914.229,35.5349,-12.2842,-0.0124001,22116,-0.52064,664.616,5.025389245987753,526000,12.97855281829834,-5.26629,-2.64273,0.111384,329.991288711,-38.0209,0.00720398,655.994,39213.87061757405,-1.08988,18.835766877004062,153.929,441.711,123.70391514000221,129.7855224609375,323.01540825,-0.00509655,1132000,-667.895,262,3.46201,0.00267909,140.142,919.832,-35.0231,0.00250309,118.444,0.729018,147.56507126299402,0.245645,0.684771,0.718813,90.6165,5.33522,0.251142,0.00370834
905.688,30.5821,-8.50962,-0.0121894,22156,-0.520188,650.567,4.997606713011919,528000,12.953219413757324,-4.18255,-2.69988,0.0287011,339.7835087,-21.9861,0.00487898,641.64,39362.199738865056,-1.12002,18.74279372899764,156.232,333.642,124.21129994499643,129.53219604492188,356.788818369,-0.00535399,1136000,-652.957,263,3.55816,0.000426807,139.775,891.925,-30.0835,0.00236918,140.345,0.645454,147.95170038700599,0.250017,0.924424,0.718115,90.328,4.76988,0.225458,0.00428485
923.221,32.4434,-8.56801,-0.0119243,22198,-0.51541,675.1,5.146961000013107,530000,12.520883560180664,-6.95814,-2.72625,0.0911335,354.825337184,-34.0532,0.00734608,669.275,39509.42551042706,-1.14398,19.122413974000665,146.799,276.465,123.23392484099895,125.20883178710938,344.589339661,-0.00531385,1140000,-675.644,264,3.49402,0.000308208,134.702,932.028,-38.9215,0.00234367,93.5377,0.707532,147.50329981501272,0.237286,0.872004,0.711578,99.1691,4.70513,0.221176,0.00344094
855.512,37.4184,-10.58,-0.0118286,22238,-0.521334,660.612,4.963695304963039,532000,12.844253540039062,-5.23412,-2.7077,0.101794,363.354608618,-61.8466,0.00384084,656.409,39655.854919610014,-1.11473,18.84665487700113,141.924,295.611,122.42249307799648,128.44253540039062,386.43499115,-0.00537961,1144000,-664.248,265,3.32106,5.01098e-05,130.978,859.337,-45.7544,0.00229208,102.157,0.570185,146.23284325996065,0.241404,0.548286,0.701336,85.8623,5.35813,0.264697,0.00299222
945.648,36.2323,-8.95202,-0.0131422,22279,-0.515255,686.643,4.978366138973797,534000,12.325766563415527,-4.97117,-2.72548,0.2003,345.589785609,-19.4156,0.00643369,678.411,39803.77901847299,-1.19631,19.04507974000444,149.156,337.821,123.70338646200253,123.25765991210938,363.900938602,-0.00511823,1148000,-684.544,266,3.29828,0.000649689,140.885,945.135,-23.0895,0.00238051,106.211,0.574714,147.72683234098076,0.242201,0.563556,0.700649,98.6967,5.24642,0.21983,0.00481545
928.746,34.7504,-8.88387,-0.0133565,22322,-0.546918,672.97,5.081209482996201,536000,13.508740425109863,-5.23856,-2.54868,0.460081,367.554007099,-60.9132,0.00531479,665.91,39951.42764152899,-0.922394,19.244799093001348,139.428,361.596,123.44756165000581,135.08740234375,369.274941694,-0.00520419,1152000,-672.505,267,3.5722,0.000568234,123.386,931.878,-41.8416,0.00246872,131.586,0.761056,147.77357022600336,0.269493,0.830907,0.731325,94.2288,5.08126,0.251899,0.00309195
888.807,28.8245,-10.0965,-0.012397,22367,-0.501406,680.753,5.057454818990664,538000,11.998913764953613,-5.55791,-2.24728,0.152192,355.655288223,-40.2495,0.00712644,669.532,40099.42553667498,-1.28832,19.121353563998127,147.151,426.921,123.7572542689959,119.9891357421875,364.988080594,-0.00500537,1156000,-678.784,268,3.40353,0.00135715,128.585,899.241,-22.486,0.00246352,134.016,0.760236,147.93606265198468,0.234663,0.509635,0.708595,92.441,4.58166,0.195592,0.00443837
931.575,35.7312,-12.194,-0.0129365,22408,-0.518692,702.532,4.874604037984682,540000,13.560615539550781,-4.10434,-2.52436,0.0985625,379.42423824,-13.704,0.00480166,694.509,40246.75764207295,-1.18022,19.18529414600198,139.831,314.274,123.91864653899393,135.6061553955078,399.395208864,-0.00498957,1160000,-701.938,269,3.14761,0.0014958,123.99,939.813,-24.5331,0.0025622,77.4621,0.748123,147.9785447229806,0.233215,0.753486,0.699511,86.8111,4.82731,0.2473,0.00605109
947.808,29.9901,-8.19341,-0.0125201,22449,-0.532629,677.171,4.854525113994896,542000,13.186403274536133,-5.54484,-2.77913,0.157761,361.66987399,-60.2865,0.00649378,670.529,40394.55641560696,-0.979761,18.54092507399764,155.371,352.021,124.33856268900126,131.86402893066406,391.844159592,-0.00514386,1164000,-678.828,270,3.44402,0.000467153,137.527,955.754,-30.8721,0.00252025,121.058,0.72908,147.7340128769938,0.246094,0.480546,0.723592,105.465,5.14228,0.261029,0.00584992
923.949,36.2751,-8.59394,-0.012038,22490,-0.532609,662.817,5.067982834014401,544000,14.408080101013184,-4.44879,-2.70699,0.126175,379.115912996,-47.2946,0.00353606,651.447,40541.37834094497,-0.933462,18.60757931399712,145.469,346.435,122.68330545299978,144.08079528808594,337.660422969,-0.00521799,1168000,-662.832,271,3.51096,0.00211064,124.575,924.722,-78.644,0.00259207,97.3054,0.745001,146.3588676010113,0.254812,0.84227,0.7378,93.3936,5.28828,0.250502,0.00220547
924.281,39.2429,-10.9241,-0.0129489,22532,-0.532964,669.605,5.084451073991659,546000,12.650275230407715,-4.5532,-2.58631,0.117746,360.734463813,-27.582,0.00590143,660.645,40689.478303045966,-1.01792,19.07274982400122,154.155,338.718,123.97815802299738,126.50275421142578,355.542724139,-0.00519434,1172000,-669.193,272,3.49857,0.00189261,139.158,926.314,-27.1702,0.00247038,167.394,0.643592,148.13535892099026,0.240005,0.682758,0.729809,82.1606,5.26644,0.229503,0.00358245
941.791,33.2612,-10.9323,-0.0117657,22573,-0.539517,678.199,4.947514268991654,548000,12.73056697845459,-3.57218,-2.50269,0.226537,389.988198371,-19.1192,0.00788009,672.555,40837.17881943795,-1.02866,19.03919639599917,150.361,603.243,123.4490245440029,127.30567169189453,393.128556175,-0.00512472,1176000,-681.512,273,3.37504,0.000997983,134.92,940.455,-100.516,0.00240895,91.7728,0.78975,147.43573520899372,0.250008,0.752029,0.723887,93.4113,4.5294,0.205849,0.00328832
