Z mean train,R Predictions Std,V Predictions Mean,V Predictions Std,KL Divergence,Policy Loss,Epoch,Q Predictions Std,Q Predictions Max,KL Loss,AverageReturn_all_train_tasks,Total Train Time (s),R Predictions Max,V Predictions Min,Q Predictions Min,VF Loss,Policy mu Std,Number of train steps total,(Previous) Eval Time (s),V Predictions Max,Policy log std Max,R Predictions Min,Policy mu Max,Number of env steps total,Policy mu Mean,Policy log std Min,Z mean eval,Z variance train,Epoch Time (s),R Predictions Mean,Log Pis Min,AverageReturn_all_test_tasks,Policy log std Std,Z variance eval,Policy log std Mean,Q Predictions Mean,Log Pis Mean,RF Loss,Number of rollouts total,QF Loss,Log Pis Max,Policy mu Min,Train Time (s),Log Pis Std,Sample Time (s)
0.226728,0.00179187,-590.213,448.948,57.41915512084961,592.422,284,450.98,-150.835,287.09576416015625,-230.359725363,19198.937664348632,0.00825526,-4474.4,-4427.82,148.233,0.717622,285000,33.54890239611268,-148.56,-0.0740033,-0.00359364,3.31848,3050000,0.101701,-1.62494,0.563975,0.702438,63.939146015793085,0.00230663,-9.63453,-280.297898792,0.176818,0.174861,-0.56993,-597.881,-1.47011,287.222,58000,1522.57,12.345,-3.18196,23.212489771656692,2.98111,7.177753848023713
0.332153,0.00184387,-688.335,518.671,70.11762237548828,685.551,285,524.928,-124.918,350.5881042480469,-249.602395087,19262.119471793994,0.00778276,-5373.71,-5330.28,178.434,0.749872,286000,33.30994769278914,-126.605,0.0468385,-0.00301701,2.76957,3060000,0.0650527,-1.46669,0.380804,0.644616,63.26476264651865,0.00269419,-10.584,-290.670531863,0.176123,0.164876,-0.547781,-697.136,-1.34573,323.872,58200,1616.08,10.3886,-3.15613,22.80622141622007,3.01084,7.148593537509441
0.275478,0.00180797,-579.76,472.294,59.93792724609375,580.241,286,473.135,-126.38,299.68963623046875,-207.080177486,19326.766931748018,0.00723885,-5171.08,-5192.9,162.837,0.719644,287000,33.22758345864713,-120.959,-0.0211473,-0.00257076,2.72131,3070000,0.02962,-1.5084,0.363989,0.667665,63.559106453321874,0.0019806,-12.0066,-311.156044128,0.180477,0.166573,-0.553165,-585.694,-1.61499,227.374,58400,1536.03,15.6985,-3.12454,23.22203542571515,2.93872,7.109487568959594
0.345655,0.00180461,-699.381,540.799,62.75092315673828,705.363,287,544.431,-147.907,313.7546081542969,-212.300971258,19391.244036100805,0.00798388,-3738.04,-3768.81,235.425,0.750852,288000,34.31692176871002,-151.791,-0.0497023,-0.00338834,2.96313,3080000,0.0189822,-1.45945,0.325049,0.657094,65.0025465786457,0.00281058,-9.8761,-254.476984271,0.180136,0.1684,-0.542456,-706.873,-1.41116,341.082,58600,1228.22,15.0309,-2.85773,23.35509953275323,3.00803,7.33052527718246
0.229581,0.00199967,-679.05,531.451,62.7800178527832,683.747,288,537.299,-124.684,313.90008544921875,-222.048243376,19455.360720681958,0.00747344,-6105.97,-6308.73,245.426,0.755607,289000,33.79249546304345,-115.576,-0.0385688,-0.00582928,4.51041,3090000,0.0328007,-1.53594,0.454639,0.665578,64.15874968562275,0.00239532,-9.91798,-266.33847719,0.183194,0.158028,-0.542916,-689.019,-1.30918,320.374,58800,1447.53,15.0469,-2.93165,23.16342329327017,3.07824,7.20283092930913
0.30749,0.00186901,-573.977,478.446,59.38756561279297,575.059,289,481.646,-138.09,296.9378356933594,-232.941249617,19520.053865239955,0.00851041,-4898.0,-4931.35,130.47,0.686211,290000,33.75152135081589,-132.955,-0.051638,-0.00347035,3.07621,3100000,0.057685,-1.49556,0.393509,0.676361,64.31304959673434,0.00207579,-13.7816,-308.752170841,0.174867,0.168306,-0.542597,-581.794,-1.92253,246.884,59000,1162.93,15.2553,-3.68685,23.298519484698772,2.88457,7.26300876121968
0.258086,0.0020531,-683.045,549.94,63.785491943359375,679.848,290,547.917,-164.003,318.9274597167969,-217.294578553,19584.499188233167,0.00896061,-3899.27,-3749.82,185.871,0.739364,291000,34.132645558565855,-168.087,-0.0634358,-0.00662105,2.73139,3110000,0.0415026,-1.80843,0.328757,0.680736,64.78724412061274,0.00210543,-11.2921,-290.126225025,0.178704,0.163401,-0.557826,-683.519,-1.39078,308.836,59200,1365.77,11.914,-2.67429,23.336810580454767,3.10079,7.317787981592119
0.23253,0.00182703,-623.827,481.914,59.60767364501953,624.524,291,486.988,-136.629,298.0383605957031,-218.356311309,19649.422162355855,0.00757755,-3958.68,-3993.13,146.566,0.723633,292000,33.791600682772696,-140.674,-0.0245745,-0.0035944,2.80519,3120000,0.00251235,-1.61,0.286222,0.663629,64.28711251262575,0.0021747,-12.5611,-261.736796594,0.181158,0.173606,-0.550122,-631.444,-1.5718,284.11,59400,1203.23,17.6064,-2.9769,23.26305202394724,3.05054,7.232459805905819
0.203452,0.0019224,-569.762,438.788,59.643165588378906,566.486,292,439.691,-141.505,298.2158203125,-222.962228056,19712.555500987917,0.00680108,-3446.67,-3450.08,140.335,0.699178,293000,34.42869204748422,-148.64,-0.0909222,-0.00498257,3.1225,3130000,0.0361574,-1.58388,0.328104,0.675308,64.34339932072908,0.00214837,-11.9704,-272.563197633,0.173305,0.172136,-0.527487,-573.827,-1.84435,265.624,59600,998.808,10.6835,-2.87757,22.754789939150214,2.84823,7.159917334094644
0.345386,0.00174902,-593.982,507.395,59.27464294433594,593.071,293,511.226,-110.459,296.37322998046875,-225.52225338,19776.14380374737,0.00702144,-4344.32,-4338.65,257.524,0.718681,294000,33.21945860795677,-108.327,-0.0725998,-0.00558093,3.21624,3140000,0.0698427,-1.65474,0.452945,0.65936,63.48166756890714,0.00234573,-9.8536,-261.708048823,0.173799,0.177072,-0.530736,-601.598,-1.68739,277.674,59800,1163.96,12.4443,-3.08083,23.04929525591433,2.85892,7.212913705036044
0.229046,0.00182815,-677.47,515.544,60.84602355957031,675.785,294,519.553,-134.802,304.2301025390625,-250.838528091,19839.985493268818,0.00771665,-4965.54,-4964.87,143.79,0.759518,295000,33.327392547391355,-134.603,0.0194378,-0.00404043,3.11902,3150000,0.0815262,-1.46416,0.394891,0.729689,63.55374539270997,0.00253256,-10.5196,-306.230871065,0.183529,0.173681,-0.543368,-684.397,-1.31214,318.654,60000,1219.36,14.4229,-3.10234,23.116967021487653,3.06609,7.109385823830962
0.234394,0.00189102,-621.796,501.034,57.353309631347656,628.863,295,504.398,-117.221,286.76654052734375,-210.06576102,19903.60832128767,0.00730072,-4679.55,-4694.86,226.122,0.74129,296000,33.616197352297604,-109.995,-0.0361771,-0.00387779,3.32833,3160000,0.0614699,-1.87015,0.501423,0.673011,64.00441135745496,0.0022255,-11.8947,-297.336489598,0.178257,0.16105,-0.542326,-633.313,-1.52863,300.832,60200,1184.63,15.5441,-3.56705,23.19268859550357,3.05986,7.195525409653783
0.209363,0.00188423,-639.727,496.336,61.58184051513672,638.947,296,497.447,-149.88,307.9092102050781,-216.046462464,19967.111840442754,0.00813033,-5024.1,-5040.88,150.613,0.751737,297000,33.23564329743385,-145.673,-0.00643554,-0.00337389,3.89173,3170000,0.0413954,-1.90088,0.363972,0.662123,63.28195399604738,0.00268902,-9.95734,-262.760680941,0.180574,0.158454,-0.558206,-646.244,-1.34383,319.241,60400,1313.77,24.3249,-3.30522,22.938471452333033,3.09686,7.107839246280491
0.256618,0.00191312,-666.584,505.745,57.67230987548828,670.158,297,507.42,-155.201,288.3615417480469,-225.235765838,20030.73120278679,0.00877193,-3735.34,-3724.01,156.614,0.732668,298000,33.45828062389046,-152.328,0.00667113,-0.00327001,3.31172,3180000,0.0194694,-1.5391,0.281644,0.66601,63.71174956206232,0.00243003,-10.4073,-306.12454585,0.179306,0.151949,-0.526618,-674.31,-1.53755,311.949,60600,1316.49,15.7692,-2.67883,23.09019736200571,2.9438,7.163271576166153
0.382621,0.00186788,-776.34,537.761,59.20754623413086,772.397,298,538.766,-133.281,296.0377197265625,-213.016841082,20094.602647466585,0.00771887,-4882.32,-4936.3,227.58,0.773745,299000,33.36700033210218,-129.496,-0.0382871,-0.00655571,3.98907,3190000,0.0434256,-1.57886,0.399388,0.703106,63.7997371237725,0.0026908,-10.0084,-248.045551485,0.187884,0.16542,-0.551474,-783.104,-1.11583,353.085,60800,1336.16,14.1168,-2.7471,23.2842387445271,2.99398,7.148498047143221
0.226029,0.0018488,-580.497,510.397,56.55554962158203,582.188,299,517.102,-131.607,282.7777404785156,-203.037362872,20158.989175370894,0.00817507,-4447.25,-4533.99,153.96,0.710463,300000,33.439819410443306,-130.241,0.0158527,-0.00152051,3.27261,3200000,0.0591225,-1.74621,0.427534,0.662754,63.97105993516743,0.00256386,-10.3016,-315.130348569,0.18053,0.184477,-0.539391,-590.715,-1.68875,246.583,61000,1287.86,17.8109,-3.71879,23.35363477189094,2.98071,7.177605752833188
0.381447,0.0018681,-631.616,502.275,58.74000930786133,630.456,300,504.896,-132.744,293.7000427246094,-239.372372119,20223.921378525905,0.00706786,-4752.9,-4859.35,175.822,0.749615,301000,33.856373495422304,-131.306,-0.0299298,-0.00485035,3.26328,3210000,0.0814865,-1.75644,0.426711,0.682234,64.43164379708469,0.00265045,-13.1987,-266.174930357,0.183835,0.153383,-0.544249,-636.892,-1.4111,280.693,61200,1429.01,21.4704,-3.21857,23.357189734466374,3.11593,7.2180805671960115
0.251928,0.00190178,-534.593,469.926,59.93395233154297,536.793,301,472.507,-113.969,299.6697692871094,-219.897465431,20287.94487722218,0.00725887,-5077.87,-5171.33,148.15,0.702031,302000,34.35874222498387,-110.045,-0.0540058,-0.00369788,3.09572,3220000,0.081601,-1.79738,0.361446,0.648607,64.85012597125024,0.00224438,-11.6976,-297.979990763,0.179324,0.158973,-0.557546,-542.724,-1.68429,243.479,61400,1396.37,12.7857,-3.18254,23.193023975007236,2.99703,7.298359771259129
0.4469,0.00183487,-753.375,541.797,63.07011795043945,755.093,302,542.431,-146.703,315.3505859375,-206.36625017,20351.911185163073,0.00751458,-5522.07,-5543.08,204.511,0.77962,303000,33.53258211631328,-140.591,-0.031966,-0.00512904,4.21979,3230000,0.0399425,-1.60633,0.198276,0.662697,63.782714342698455,0.0022609,-9.12343,-276.85084588,0.190134,0.168474,-0.545505,-759.66,-1.11428,375.564,61600,1389.61,16.4576,-3.54347,23.076409116387367,3.1386,7.173723109997809
0.286797,0.00204516,-704.025,506.213,61.3408317565918,697.138,303,505.966,-181.442,306.70416259765625,-206.381601814,20415.374106890522,0.00837798,-3607.39,-3598.75,246.062,0.766811,304000,33.71725583821535,-180.256,0.0759369,-0.00418751,3.71954,3240000,-0.0314225,-1.50821,0.36194,0.687059,64.0282643828541,0.00210507,-10.335,-242.433784861,0.180937,0.147431,-0.562488,-705.471,-1.15759,327.783,61800,1704.87,18.9501,-4.28836,23.145826923660934,3.21445,7.165181620977819
0.19314,0.00179311,-726.57,531.642,62.50019836425781,727.564,304,535.013,-168.738,312.5009765625,-228.02403089,20479.63874470722,0.00754899,-5173.8,-5293.32,166.331,0.792797,305000,33.153203926980495,-161.056,-0.0318303,-0.0039901,3.18368,3250000,0.00492956,-1.83281,0.295474,0.6839,63.43244124669582,0.00229264,-9.48777,-278.571913822,0.189094,0.164374,-0.565536,-732.376,-0.87573,375.603,62000,2099.9,12.3317,-3.68196,23.18545970506966,3.21384,7.09377761464566
0.205667,0.00176325,-716.019,532.723,63.92041778564453,717.027,305,537.568,-124.127,319.6020812988281,-210.196868833,20543.891490256414,0.00697042,-4694.01,-4677.07,156.864,0.770946,306000,33.986496610566974,-122.614,-0.0192517,-0.00273366,3.63613,3260000,0.0629267,-1.72214,0.294642,0.684843,64.43507971800864,0.00236632,-10.9984,-252.460342158,0.187742,0.157919,-0.542845,-724.595,-1.23593,329.796,62200,1348.63,14.5355,-3.03875,23.178962689824402,3.17879,7.269620417617261
0.241831,0.00185873,-649.834,509.945,59.915313720703125,648.831,306,514.556,-138.195,299.5765686035156,-217.989435871,20608.187663379125,0.0078924,-4490.93,-4734.56,188.942,0.744557,307000,33.805319420062006,-133.613,-0.037188,-0.00495389,3.28589,3270000,0.0297083,-1.93395,0.292152,0.672757,64.20022558700293,0.00217135,-11.0327,-267.097334792,0.184852,0.165705,-0.545282,-654.709,-1.48334,328.983,62400,1753.68,14.214,-3.58462,23.14381413720548,3.05328,7.251092029735446
0.211616,0.00168981,-597.11,500.243,60.82901382446289,590.214,307,499.991,-128.667,304.14508056640625,-224.997039715,20671.77128110826,0.00777475,-4155.19,-4124.62,209.802,0.730078,308000,33.90232331957668,-124.386,-0.0557932,-0.00384224,3.56353,3280000,0.123817,-1.69948,0.339379,0.653077,64.2982641980052,0.002293,-11.8425,-294.520259581,0.184218,0.155742,-0.545635,-600.647,-1.38806,273.618,62600,1107.33,13.7124,-3.07404,23.146293406374753,3.02027,7.249647472053766
0.237196,0.00196389,-647.56,510.453,61.735042572021484,657.653,308,517.123,-136.055,308.6752014160156,-247.733540651,20735.30968069099,0.00787237,-4616.04,-4672.64,318.539,0.747036,309000,33.18926008883864,-133.926,0.0101439,-0.00550125,3.23882,3290000,-0.0284018,-1.90049,0.313313,0.685521,63.4684802563861,0.00236888,-12.0785,-259.422485159,0.184242,0.167741,-0.546789,-665.256,-1.38672,310.114,62800,1601.75,17.0714,-3.05361,23.11849623452872,3.15233,7.160723933018744
0.266022,0.00201523,-679.553,521.732,62.17021942138672,679.939,309,527.45,-147.667,310.8511047363281,-207.170657255,20798.884309195913,0.00909745,-4547.34,-4669.95,181.571,0.759258,310000,33.25977076869458,-150.51,-0.0155408,-0.0028527,3.49586,3300000,0.0684055,-1.7373,0.33878,0.662865,63.2905310401693,0.00241206,-10.9043,-252.566823646,0.184824,0.168091,-0.553122,-690.899,-1.21325,352.172,63000,1170.42,15.9617,-3.46756,22.948018954135478,3.1723,7.0827413173392415
0.265523,0.00180062,-730.248,541.276,63.73576354980469,737.64,310,543.439,-132.647,318.6788330078125,-225.860845293,20862.65515122935,0.00787254,-5014.44,-4978.08,216.851,0.798864,311000,33.54521799646318,-125.226,-0.0208294,-0.00498197,2.97206,3310000,0.0295881,-1.74844,0.338624,0.667527,63.95189272612333,0.00259529,-9.25085,-248.925441569,0.191854,0.159923,-0.563003,-742.769,-0.826041,358.004,63200,1296.63,25.7597,-4.81393,23.202501407824457,3.26227,7.204173321835697
0.251498,0.00192788,-555.543,476.837,58.70491409301758,551.565,311,474.52,-126.285,293.5245666503906,-212.71677244,20926.842145515606,0.00828606,-4664.07,-4626.98,169.617,0.679682,312000,33.364890741184354,-124.749,-0.000381857,-0.00271159,2.91732,3320000,0.123328,-1.624,0.251345,0.663641,63.66573406662792,0.00242206,-10.2606,-260.541645927,0.179453,0.178861,-0.546229,-556.152,-1.78245,271.421,63400,1120.16,11.9575,-3.81588,23.128934865817428,2.93986,7.171908459626138
0.186029,0.00188469,-587.646,474.07,58.700477600097656,591.885,312,477.839,-111.271,293.50238037109375,-241.847536518,20991.274056114256,0.00772776,-4747.2,-4833.73,176.615,0.736008,313000,33.88725682254881,-108.646,-0.0184637,-0.00388139,3.0363,3330000,0.15733,-1.71693,0.295984,0.687573,64.40995400119573,0.00234632,-11.8656,-265.982792144,0.183589,0.169569,-0.544677,-599.043,-1.3606,292.486,63600,1216.79,19.6711,-3.60758,23.27559022605419,3.16768,7.2471069525927305
0.23152,0.00196332,-616.794,497.267,62.6112174987793,610.761,313,496.346,-132.782,313.05609130859375,-232.746647501,21056.20467928145,0.00704851,-5342.59,-5354.65,194.164,0.732332,314000,33.91031933762133,-134.883,-0.0318798,-0.00321409,4.33728,3340000,0.0978956,-1.67944,0.11705,0.675968,64.6960763335228,0.00244163,-11.0242,-296.385822607,0.185841,0.171428,-0.560816,-615.333,-1.42542,321.057,63800,1190.84,16.7894,-2.98899,23.525525788776577,2.97264,7.260231207124889
0.263104,0.00178034,-612.236,528.59,57.1412353515625,614.486,314,530.796,-122.09,285.7061767578125,-221.067607558,21120.00180758536,0.00743073,-5052.88,-5032.58,164.697,0.748027,315000,34.14622515719384,-115.644,-0.0272749,-0.00345114,3.07644,3350000,0.0365037,-1.5865,0.397388,0.655133,64.6531203892082,0.00226223,-10.771,-256.106193721,0.184716,0.164941,-0.543386,-621.665,-1.39153,308.838,64000,1277.0,15.4851,-3.07742,23.21004759799689,3.12595,7.2968476340174675
0.208627,0.00175862,-708.866,544.878,64.96379852294922,708.256,315,549.843,-147.99,324.8190002441406,-226.479638218,21183.60723354388,0.00816981,-5194.47,-5246.79,180.933,0.780956,316000,33.29114519711584,-145.643,-0.0389985,-0.002874,3.16649,3360000,0.0881123,-1.70115,0.347106,0.665043,63.62537285871804,0.00246557,-9.74707,-266.755595995,0.18815,0.170956,-0.538639,-719.932,-1.18825,367.794,64200,2030.15,11.7346,-3.10147,23.209691816940904,3.1819,7.124535844661295
0.339572,0.00180617,-577.539,464.097,58.645381927490234,573.744,316,464.985,-105.493,293.2268981933594,-197.820953239,21247.155689495616,0.0070377,-3658.85,-3644.67,148.403,0.743574,317000,33.27244053129107,-111.576,0.0378786,-0.00277692,3.0209,3370000,0.0378811,-1.63563,0.346532,0.660382,63.324111038818955,0.0022207,-10.4982,-278.723614599,0.184494,0.163188,-0.540879,-578.905,-1.403,289.434,64400,956.849,16.6446,-3.57465,22.9365156898275,3.12021,7.115154817700386
0.302016,0.00194848,-560.711,517.823,66.5941162109375,565.329,317,522.576,-99.7594,332.9705810546875,-207.797408244,21310.71400191076,0.00933957,-4282.34,-4294.8,175.093,0.726577,318000,33.49804412294179,-87.5839,-0.0915906,-0.00386017,2.97421,3380000,0.0675854,-1.93949,0.32994,0.652942,63.81277281139046,0.00244631,-10.8151,-270.381428245,0.179351,0.174928,-0.536068,-572.929,-1.56208,250.557,64600,1594.69,21.0042,-3.61147,23.17736748047173,3.10293,7.137361207976937
0.280903,0.0018224,-632.491,487.984,59.31483459472656,633.537,318,490.492,-130.85,296.57415771484375,-210.057966437,21374.97527493909,0.00751958,-3617.33,-3616.02,146.67,0.750154,319000,33.24460032209754,-130.566,0.014393,-0.00296432,4.29207,3390000,-0.0257935,-1.55855,0.439437,0.650291,63.735991444438696,0.00242567,-10.8194,-265.92985968,0.183643,0.161177,-0.543679,-641.122,-1.30891,339.886,64800,1222.09,16.3205,-3.54426,23.296362115070224,3.11345,7.195029007270932
0.349975,0.00189689,-754.615,533.955,69.79121398925781,759.39,319,539.322,-142.442,348.9560546875,-211.407966387,21438.989637205377,0.00824214,-4728.04,-4792.14,201.042,0.800326,320000,33.771102585829794,-142.618,-0.0287578,-0.0040681,2.65562,3400000,0.0226449,-2.19632,0.477443,0.711299,64.23080604430288,0.00271473,-10.9517,-266.797932138,0.190634,0.163309,-0.53157,-766.501,-1.03444,399.763,65000,1571.21,12.1786,-3.16593,23.222144197672606,3.20355,7.237559260800481
0.164424,0.0019328,-591.546,476.789,57.427425384521484,593.749,320,478.54,-120.761,287.1371154785156,-218.673172502,21502.66670539044,0.00730848,-4286.26,-4285.82,157.709,0.773854,321000,33.55558819603175,-115.946,-0.0538237,-0.00598959,3.48225,3410000,0.0383684,-1.71479,0.250809,0.704634,63.98220067936927,0.00228807,-10.8696,-274.659371236,0.189017,0.16331,-0.546017,-598.92,-1.11381,313.618,65200,1274.39,11.8388,-2.86809,23.249231116846204,3.13049,7.177381366491318
0.393922,0.00203751,-645.831,507.626,58.4866943359375,646.868,321,509.571,-146.726,292.4334716796875,-222.454959431,21566.448838562705,0.0109897,-4668.62,-4569.29,158.793,0.765844,322000,33.25179317034781,-144.594,0.0564191,-0.00283218,3.17005,3420000,0.0524524,-1.60438,0.340852,0.638,63.385630131699145,0.00253114,-13.0769,-274.243528176,0.188026,0.158597,-0.547832,-653.153,-1.2864,327.238,65400,1368.24,15.1753,-3.55362,23.03022019378841,3.21636,7.103616767562926
0.280768,0.00188624,-600.26,488.917,56.69811248779297,602.261,322,491.211,-129.611,283.4905700683594,-238.959882678,21630.303785688244,0.00790075,-4468.36,-4431.57,181.119,0.750889,323000,33.649321945384145,-127.432,-0.0199249,-0.00383236,3.84346,3430000,0.0250145,-1.76578,0.394133,0.692308,63.95673135574907,0.00272793,-12.2428,-254.687261292,0.192604,0.168378,-0.560571,-606.451,-1.31165,322.6,65600,1201.85,12.8814,-3.32994,23.109341371804476,3.16856,7.19806803856045
0.252348,0.00177821,-634.496,502.077,59.527400970458984,636.181,323,505.769,-133.706,297.6369934082031,-216.350453033,21694.450988983735,0.00782221,-4386.04,-4549.94,162.395,0.771485,324000,33.54876274149865,-122.843,-0.0490425,-0.00298294,3.27265,3440000,0.132917,-1.70864,0.253118,0.695001,63.80128194298595,0.00283516,-11.5479,-271.599598185,0.190156,0.175565,-0.542842,-644.556,-1.13161,324.836,65800,1553.33,14.7977,-2.86763,23.05451942514628,3.21202,7.197999776341021
0.253064,0.00184572,-625.662,501.82,58.296043395996094,623.163,324,506.643,-132.393,291.480224609375,-225.521436887,21759.176056797616,0.00867401,-5429.86,-5553.7,164.416,0.746999,325000,33.89581065066159,-122.857,-0.0559431,-0.00488169,3.68932,3450000,0.0331395,-1.60057,0.372496,0.663737,64.26765915192664,0.00262707,-10.115,-256.907727965,0.186143,0.160713,-0.541785,-632.076,-1.42517,324.857,66000,1107.17,21.7926,-3.46945,23.119086315855384,3.18813,7.252762185409665
0.374841,0.00172116,-647.803,515.189,58.093544006347656,644.535,325,515.413,-150.183,290.46771240234375,-202.003175009,21823.623107726686,0.00631224,-4643.19,-4614.94,194.085,0.753449,326000,34.354448647238314,-148.852,-0.0136569,-0.00341777,2.96837,3460000,-0.0225634,-1.6426,0.33629,0.591182,64.99777050502598,0.00239998,-11.459,-266.414785808,0.188762,0.177168,-0.552257,-651.38,-1.30828,359.433,66200,1594.53,15.1427,-3.32247,23.196621518582106,3.19066,7.446700339205563
