(Previous) Eval Time (s),Total Train Time (s),Policy log std Std,Log Pis Mean,Number of env steps total,Policy mu Min,Number of rollouts total,Policy log std Mean,Number of train steps total,Policy mu Mean,Q Predictions Std,Epoch Time (s),R Predictions Min,Epoch,Policy log std Min,R Predictions Std,Train Time (s),Log Pis Std,VF Loss,Q Predictions Max,Z mean eval,QF Loss,R Predictions Mean,Policy mu Max,V Predictions Mean,Policy Loss,KL Loss,V Predictions Std,KL Divergence,Q Predictions Mean,Q Predictions Min,AverageReturn_all_train_tasks,Sample Time (s),Policy mu Std,V Predictions Min,V Predictions Max,AverageReturn_all_test_tasks,Policy log std Max,Z variance train,RF Loss,R Predictions Max,Log Pis Min,Z variance eval,Z mean train,Log Pis Max
4.035939188001066,26321.130466433955,0.330769,3.43198,2924000,-3.13957,17540,-0.695738,584000,-0.12922,681.178,90.79664523100655,-0.0155107,291,-2.92651,0.00390601,76.19481060700127,3.6015,193.759,3987.66,1.48682,364.531,-0.00229886,3.07794,3017.41,-3022.75,8.59026050567627,657.54,85.90260314941406,3013.82,1105.02,1590.48515351,10.565895436004212,1.23806,1162.28,3982.62,1642.96143589,0.00424141,0.0185995,761.152,0.00464668,-8.52202,0.0261783,1.67355,15.9987
4.16122110699871,26411.654339714958,0.327709,3.08568,2934000,-3.15515,17600,-0.718835,586000,-0.122761,698.472,90.61815439999191,-0.0130818,292,-2.96082,0.00250614,75.6828996080003,3.58293,191.856,3920.66,1.93801,656.673,-0.00241381,2.86063,2832.68,-2840.8,6.078195095062256,681.797,60.781951904296875,2827.49,-274.025,1628.22802321,10.7740336849929,1.20181,-313.146,3907.05,1612.17543719,0.015418,0.029542,207.901,0.00304453,-9.06198,0.0526296,1.13634,14.2307
4.068964969999797,26502.11970843197,0.367222,3.72336,2944000,-3.22188,17660,-0.717621,588000,-0.200582,714.821,90.3343789530154,-0.0186951,293,-3.26152,0.00422228,75.57382971599873,3.71581,117.769,4035.88,1.54251,904.952,-0.0029771,4.48835,3070.24,-3073.01,9.572244644165039,690.495,95.72244262695312,3069.33,1017.53,1577.4863312,10.691584267016879,1.26295,1073.01,4010.95,1665.27551455,0.118401,0.0241115,679.834,0.0039934,-6.1335,0.0237724,1.72164,20.8543
4.202727752999635,26593.380591775942,0.342124,3.43697,2954000,-3.56977,17720,-0.702166,590000,-0.126389,729.114,91.44349079598032,-0.0161268,294,-2.95856,0.00372626,76.52454178199696,3.78771,151.204,4014.01,3.92175,457.778,-0.00335113,2.88291,2994.91,-2990.11,8.464656829833984,710.911,84.64656829833984,2979.49,-704.723,1614.56274469,10.71622126098373,1.26308,-618.236,4000.59,1591.88552455,0.285622,0.0256106,535.423,0.00414336,-8.08795,0.162152,1.27876,14.5295
4.022352272000717,26683.87922309994,0.330141,3.39604,2964000,-3.03707,17780,-0.699384,592000,-0.125298,734.499,90.45331937099036,-0.0139158,295,-3.02283,0.00309399,75.55912379200163,3.71726,125.738,3911.13,1.51424,365.864,-0.00257067,2.95876,2963.85,-2967.56,7.8023905754089355,710.368,78.0239028930664,2956.71,-442.196,1649.34014477,10.871843306988012,1.26147,-443.618,3897.69,1619.79775032,0.00773251,0.0278017,414.034,0.00313816,-6.15803,0.0215728,1.62269,14.7493
4.069951277000655,26773.575523843927,0.327047,3.25247,2974000,-3.51793,17840,-0.7005,594000,-0.161211,713.951,89.66373633298645,-0.015316,296,-3.06129,0.00316773,74.98953038500258,3.82386,123.314,4020.04,1.80699,375.381,-0.00233231,2.84895,2992.2,-2991.44,7.630357265472412,696.105,76.30357360839844,2977.43,853.77,1717.8680454,10.60425467098321,1.23983,867.491,4003.44,1709.81616104,0.125636,0.0204754,399.907,0.00405905,-8.5357,0.0435459,1.4771,18.4056
4.105019333997916,26862.346521170915,0.332683,3.43543,2984000,-2.87674,17900,-0.704407,596000,-0.120889,675.349,88.77997421899272,-0.0151697,297,-3.13064,0.00376921,74.23160959799861,3.7372,154.297,3957.13,1.42347,298.41,-0.0039139,2.83789,2953.94,-2959.65,7.110819339752197,656.195,71.10819244384766,2945.83,778.224,1639.72374359,10.443345286996191,1.2524,781.855,3942.8,1713.98442876,0.565498,0.0472523,444.176,0.00437133,-7.79862,0.0163025,1.47423,15.2465
4.0984959570014325,26953.1145736469,0.368519,3.79422,2994000,-3.2091,17960,-0.713065,598000,-0.221561,735.687,90.7706188709817,-0.0175683,298,-3.22997,0.00408249,75.98920975899819,3.80903,118.866,4272.9,1.12896,369.249,-0.00474838,3.01376,3165.6,-3160.25,10.080972671508789,716.531,100.80972290039062,3149.85,1132.13,1735.47132091,10.682913154982089,1.27897,1172.0,4272.89,1636.41777902,0.0353469,0.045183,723.162,0.00343346,-7.69719,0.0615861,1.77692,15.4457
4.0982965670009435,27042.269917145895,0.338286,3.46144,3004000,-3.3948,18020,-0.70267,600000,-0.157363,716.495,89.21493341300084,-0.014077,299,-3.09178,0.00348973,74.45991147200039,3.69831,100.52,4160.34,2.07643,348.817,-0.00322893,2.87634,3035.95,-3038.8,7.4570159912109375,699.594,74.57015991210938,3028.14,-390.493,1694.62239978,10.656725373999507,1.2657,-403.042,4138.81,1714.58178469,0.00324449,0.0482166,530.905,0.00396017,-6.9482,0.0856183,1.41166,14.6378
4.040996863001055,27133.314204808914,0.360278,3.73009,3014000,-2.90816,18080,-0.721573,602000,-0.13803,711.941,90.9180304160218,-0.0177586,300,-3.14878,0.00352993,76.3238732380014,3.83682,228.223,4064.37,1.68773,787.724,-0.00236265,3.17543,3013.54,-3011.41,9.254318237304688,696.853,92.54318237304688,3003.04,807.603,1684.55558189,10.55316031501934,1.27926,916.98,4045.4,1668.44674181,-0.0136137,0.0141224,491.885,0.00422579,-6.92716,0.0404172,1.56621,18.9105
4.169648418999714,27223.91386179891,0.300201,3.81629,3024000,-3.52253,18140,-0.694819,604000,-0.122228,679.026,90.56977038599871,-0.0156218,301,-2.99736,0.00415676,75.64511257399863,3.71056,539.377,4001.58,1.6634,416.549,-0.00430922,3.24889,3021.61,-3040.09,7.273134708404541,657.038,72.7313461303711,3030.16,811.417,1665.63270919,10.755009393000364,1.30402,924.284,3974.24,1650.27530454,0.283817,0.0176339,562.217,0.00415858,-6.47101,0.024982,1.19904,14.3227
4.2017774490013835,27314.223341812896,0.410618,3.99761,3034000,-3.40402,18200,-0.730357,606000,-0.292951,699.836,90.39196506199005,-0.0129237,302,-3.29315,0.00289173,75.67649735699888,3.98909,160.089,4465.72,1.92916,543.966,-0.00394731,3.26737,3538.05,-3532.41,14.40947151184082,681.605,144.09471130371094,3517.21,1586.92,1689.58189414,10.513690255989786,1.29229,1613.79,4446.26,1678.70439982,0.193391,0.0953393,371.238,0.00358196,-9.60792,0.0801133,2.3363,17.5882
4.122083342997939,27404.50873730889,0.328226,3.55148,3044000,-3.03692,18260,-0.72453,608000,-0.173608,702.534,90.33940726698711,-0.0138977,303,-3.09368,0.00324541,75.3696781280014,3.6844,356.619,3945.52,1.66191,325.299,-0.00313144,2.91828,2881.37,-2895.11,6.909788608551025,681.489,69.09788513183594,2883.11,836.464,1678.61538312,10.847645795987773,1.24781,938.728,3919.16,1649.06853121,0.20421,0.0179499,329.488,0.00517304,-6.06948,0.0443611,1.08823,17.1652
4.070353226001316,27493.824242601866,0.32211,3.66311,3054000,-3.40525,18320,-0.688089,610000,-0.141786,716.788,89.297050388981,-0.0170733,304,-3.06895,0.0044803,74.69649654299792,3.72244,113.567,4247.57,1.2392,352.254,-0.00418749,3.07795,3208.35,-3205.38,9.103662490844727,697.9,91.03662109375,3195.9,980.71,1719.56257924,10.53020061998177,1.3012,1081.45,4248.82,1697.60008761,0.171822,0.0170163,746.79,0.00376355,-6.37168,0.0243422,1.73875,13.9666
4.090994660000433,27583.94180821487,0.327062,3.65129,3064000,-5.03666,18380,-0.702478,612000,-0.130649,707.278,90.09910507200766,-0.0192234,305,-2.85734,0.00392757,75.44047322200277,3.70426,146.985,4021.11,1.61188,373.192,-0.00421422,3.07943,2981.41,-2978.81,7.42855978012085,691.649,74.28559875488281,2967.99,831.958,1707.15858118,10.567637190004461,1.28036,953.523,4021.37,1644.32137889,0.403951,0.0255215,513.52,0.00416822,-7.26147,0.0414486,1.42979,17.512
4.11197888300012,27674.55871857287,0.319474,3.98406,3074000,-2.90137,18440,-0.705446,614000,-0.121841,689.238,90.64530604199535,-0.0180866,306,-3.13637,0.00425789,75.95824605099915,3.86387,157.349,4104.76,1.47306,460.484,-0.00625035,3.19645,3132.53,-3131.89,7.978908061981201,668.357,79.78907775878906,3122.19,-648.918,1639.69280459,10.575081107996084,1.31782,-691.34,4106.41,1663.96041728,0.108954,0.0170222,835.823,0.00306151,-6.79153,0.0185223,1.23535,15.8763
4.0859800780017395,27763.842968355857,0.327267,3.73332,3084000,-2.94486,18500,-0.712292,616000,-0.12285,699.885,89.20541469099044,-0.0177238,307,-2.98881,0.00453693,74.54426316600075,3.71242,101.633,4185.67,1.66624,324.446,-0.00466483,2.81683,3183.44,-3179.94,8.923040390014648,682.9,89.23040008544922,3167.17,865.373,1667.07818673,10.575171446987952,1.29414,879.396,4181.8,1666.72066435,-0.0295901,0.0338179,730.154,0.00403944,-8.97141,0.0414528,1.71617,15.9529
4.167366089997813,27854.133048820862,0.342135,3.02678,3094000,-3.12784,18560,-0.721583,618000,-0.117294,767.713,90.2818294960125,-0.0180009,308,-2.86531,0.00338381,75.4292383969987,3.66187,213.653,4226.54,1.68309,354.936,-0.00244001,2.91953,2914.13,-2912.4,7.9527482986450195,744.273,79.52748107910156,2895.66,853.441,1648.92032205,10.685225009015994,1.21617,875.336,4235.36,1681.78400388,0.287398,0.0206359,391.952,0.00347769,-6.8201,0.0288009,1.4782,14.713
4.180625883000175,27944.645200555868,0.316468,3.73093,3104000,-3.15704,18620,-0.696819,620000,-0.04415,696.304,90.61174082100115,-0.0192404,309,-3.16204,0.00437875,75.42438734900134,3.76705,156.168,4067.11,1.52604,679.721,-0.00401651,3.01914,3095.82,-3100.37,7.380531311035156,684.346,73.80531311035156,3080.8,1028.17,1672.73583817,11.006727588999638,1.29713,1101.18,4074.17,1683.40240184,0.492897,0.0255516,652.285,0.00391027,-6.06615,0.0162549,1.18373,15.9078
4.083464480001567,28035.701916543872,0.30426,3.5634,3114000,-3.66137,18680,-0.699398,622000,-0.12004,689.704,91.08991280100963,-0.0173124,310,-2.99133,0.00380808,76.09360860499874,3.69706,168.294,4067.31,1.71774,448.127,-0.00414529,3.8952,2979.79,-2979.77,6.181532859802246,675.594,61.81532669067383,2970.33,845.259,1720.84675605,10.91283971600933,1.28454,828.347,4060.16,1635.97556235,0.101229,0.0619598,476.984,0.00305053,-6.52108,0.0359551,1.70378,17.5605
4.052597138001147,28125.697614004865,0.323868,3.94878,3124000,-3.118,18740,-0.689973,624000,-0.10112,732.444,89.8181105819931,-0.0184207,311,-2.92062,0.00463634,75.28781963399888,3.87912,171.999,4193.69,1.05527,335.963,-0.00446387,3.17844,3145.61,-3153.95,7.627171516418457,714.036,76.27171325683594,3140.48,841.66,1744.40970042,10.47769380999307,1.32055,1068.74,4181.43,1641.94970337,0.0291069,0.0293183,714.297,0.0039552,-5.60878,0.0556677,1.40694,15.2433
4.232448770999326,28216.287344135853,0.355297,3.70761,3134000,-3.31661,18800,-0.721793,626000,-0.147883,703.51,90.70782177799265,-0.0184634,312,-3.16646,0.00442914,75.72934451000037,3.85259,207.14,4079.51,1.59007,348.721,-0.00429978,7.56194,3101.86,-3109.8,8.779623031616211,679.263,87.79622650146484,3095.63,1160.62,1628.47022505,10.746028496992949,1.27535,1195.82,4083.39,1751.17533157,0.297238,0.0289231,748.647,0.00521754,-6.8592,0.0558026,1.60597,30.9184
4.116635680999025,28305.605280454845,0.313612,3.57359,3144000,-3.62411,18860,-0.691424,628000,-0.0696682,707.479,89.3373395629933,-0.0178957,313,-2.97943,0.00414982,74.72882384200057,3.78399,771.637,4125.36,3.04572,688.495,-0.00317461,2.71014,3071.67,-3086.38,6.984340190887451,691.158,69.84339904785156,3074.16,768.901,1750.41681353,10.491880039993703,1.2936,717.213,4096.06,1684.146774,0.40113,0.0327877,614.605,0.0032396,-6.56491,0.12715,1.20963,14.9264
4.099782621997292,28395.743420728857,0.30857,3.79029,3154000,-3.0165,18920,-0.696459,630000,-0.0463965,721.34,90.17191635801282,-0.0198016,314,-2.97291,0.00432098,75.34072584199748,3.62338,216.554,4108.9,1.66861,689.638,-0.00628752,2.97729,3055.94,-3053.46,6.834683418273926,704.695,68.34683227539062,3035.97,807.438,1758.47995393,10.731407894018048,1.31124,910.152,4141.86,1702.17297278,0.137425,0.0175746,744.078,0.00233946,-9.12295,0.0237772,1.22776,14.2875
4.068651765999675,28485.355362033846,0.345322,3.15514,3164000,-2.88221,18980,-0.720907,632000,-0.189627,744.365,89.62041651599066,-0.0156345,315,-3.16388,0.00315971,75.04361154300204,3.62462,133.846,4036.44,1.35391,333.12,-0.00284425,2.90157,2887.09,-2879.79,7.6985321044921875,722.819,76.98532104492188,2869.23,906.722,1723.75908564,10.508153206988936,1.21476,982.867,4018.2,1738.21731787,0.234082,0.0226685,294.163,0.00464765,-7.01614,0.0314538,1.43532,14.2892
4.062554469001043,28575.457498146843,0.343651,3.92294,3174000,-3.17147,19040,-0.684884,634000,-0.0638329,751.6,90.04341522299728,-0.0175557,316,-3.4318,0.00476773,75.50286447599865,3.91497,260.157,4527.09,1.48383,458.209,-0.00393844,3.2193,3422.09,-3415.84,9.785972595214844,740.612,97.85972595214844,3405.81,813.89,1703.49101804,10.47799627799759,1.339,939.356,4546.51,1676.33985975,0.222307,0.0406687,797.18,0.00441291,-8.4952,0.0220088,1.56619,16.7978
4.1240857080010755,28665.917626431845,0.323292,3.24304,3184000,-3.12377,19100,-0.727908,636000,-0.150093,758.495,90.4409595229954,-0.0164761,317,-3.00548,0.00392751,75.62100340599864,3.64233,103.556,4124.68,1.48546,436.533,-0.00446534,3.03053,3029.7,-3033.05,7.456319332122803,739.884,74.56319427490234,3019.84,-253.215,1738.54806565,10.695870408995688,1.22563,-313.164,4120.61,1684.25386398,0.0977235,0.0320182,499.192,0.00319789,-7.0071,0.0391569,1.4261,13.4976
4.145580756001436,28756.620229847846,0.357679,3.46394,3194000,-2.79107,19160,-0.731637,638000,-0.147691,755.519,90.73830409200673,-0.0171691,318,-3.10077,0.00402134,75.88475244200163,3.80386,131.893,4256.28,1.56745,636.541,-0.0046382,3.4436,3005.03,-3002.38,7.933762550354004,735.667,79.3376235961914,2983.9,986.201,1663.67450123,10.707970894003665,1.24542,1082.52,4184.94,1720.632025,0.370458,0.0368666,561.7,0.00441362,-7.81695,0.0159866,1.45247,14.851
4.112580808003258,28846.90382646784,0.333861,3.93996,3204000,-3.04299,19220,-0.705428,640000,-0.151702,742.812,90.28009990200371,-0.0194314,319,-3.15604,0.00396215,75.50658250800188,3.86022,110.52,4153.66,1.59871,353.095,-0.00334371,3.34502,3144.58,-3144.39,8.566670417785645,722.669,85.66670227050781,3129.31,966.917,1710.37144135,10.66093658599857,1.30281,1015.08,4147.7,1669.39459274,0.495927,0.0236357,616.574,0.00372303,-8.68466,0.0426513,1.73415,15.4305
4.11842070000057,28937.47257742783,0.308597,3.71189,3214000,-3.14755,19280,-0.699847,642000,-0.107871,709.578,90.58257005399355,-0.0183591,320,-2.86928,0.00415004,75.98280391599837,3.9325,418.101,4309.87,2.49424,353.663,-0.00356877,3.15756,3122.67,-3110.83,7.047338962554932,701.569,70.473388671875,3102.14,921.158,1638.06115357,10.481345437994605,1.30591,1076.79,4316.13,1680.1019775,0.17984,0.030718,520.118,0.00338534,-5.75218,0.101838,1.28416,15.7801
4.107261429002392,29027.244585007822,0.356079,3.96346,3224000,-3.2807,19340,-0.700633,644000,-0.170532,796.34,89.81839139099975,-0.0163362,321,-3.36918,0.00399879,74.9806149160031,3.89462,149.059,4404.68,1.49883,423.196,-0.00387366,3.13401,3254.49,-3256.8,8.466681480407715,773.046,84.66681671142578,3243.92,-101.057,1662.55918378,10.730515045994252,1.31428,-139.452,4395.68,1711.24855692,0.236945,0.0404556,524.927,0.00355988,-6.39152,0.0158549,1.52612,18.9952
4.0631736059986,29117.821278238807,0.334254,3.51287,3234000,-3.87012,19400,-0.692839,646000,-0.18421,771.112,90.48319079299108,-0.0174704,322,-3.10851,0.00395674,75.8255978140005,3.64411,171.838,4091.27,2.22078,386.082,-0.00446767,3.13453,2994.7,-2998.11,7.191298961639404,749.137,71.9129867553711,2985.35,806.422,1619.68549264,10.594419372991979,1.27108,868.226,4096.71,1687.50914384,0.135898,0.0248758,628.077,0.0046611,-5.91441,0.0483324,1.22756,17.1188
4.159141041000112,29207.999622458807,0.318073,3.93013,3244000,-3.13179,19460,-0.721362,648000,-0.101739,743.289,90.15365811199445,-0.0208132,323,-2.91147,0.00457238,75.28190829800224,3.74884,155.87,4438.68,1.69258,452.615,-0.00546684,3.63687,3137.73,-3133.34,7.818485260009766,727.999,78.18485260009766,3128.14,884.447,1713.55105781,10.712608772992098,1.30839,955.642,4413.11,1763.07291134,0.0199944,0.0195623,795.028,0.00361546,-6.45993,0.041018,1.07868,15.6793
4.186409940000885,29297.80218938881,0.343531,3.42291,3254000,-3.08368,19520,-0.727559,650000,-0.155745,781.721,89.9105908000056,-0.0215526,324,-3.00879,0.00422607,75.18557629600036,3.70152,133.095,4207.43,1.77799,381.363,-0.00470711,3.52384,2965.79,-2963.68,7.3905463218688965,765.282,73.90546417236328,2951.03,-150.448,1792.15995322,10.538604564004345,1.22169,-190.762,4186.26,1710.42471256,0.134713,0.0160877,621.406,0.00330039,-7.0783,0.0411098,1.23952,20.6623
4.080845314998442,29388.0122324548,0.364973,3.50731,3264000,-2.91832,19580,-0.744347,652000,-0.211589,749.569,90.10664072299187,-0.0165057,325,-3.12321,0.0031282,75.49578848500096,3.63165,149.733,3925.84,1.61303,384.254,-0.00249631,3.36171,2920.96,-2916.17,7.341068267822266,730.809,73.41068267822266,2904.07,-170.202,1631.63096388,10.53000692299247,1.2412,-213.981,3920.43,1675.88755273,0.109569,0.0151496,358.675,0.00345273,-9.03933,0.0259151,1.41996,13.0543
4.187428910998278,29478.864272708804,0.344657,3.82427,3274000,-3.81626,19640,-0.7139,654000,-0.0974478,762.536,90.91890662700098,-0.0177837,326,-3.15819,0.00358922,75.97155195400046,3.75053,161.379,4426.36,1.74109,358.072,-0.00286472,3.2569,3136.77,-3142.39,7.1119561195373535,741.572,71.11956024169922,3128.88,866.168,1589.01923477,10.75992576200224,1.29641,905.279,4405.98,1596.96705939,0.326456,0.0297223,452.58,0.00362725,-6.42747,0.0184646,1.49818,18.0944
4.122411243999522,29569.771988186814,0.327644,3.82517,3284000,-2.90585,19700,-0.699937,656000,-0.133202,750.683,90.82858257601038,-0.016463,327,-3.08811,0.0037099,76.00713367699791,3.75123,166.156,4201.81,1.82856,365.367,-0.00363038,3.44832,3110.99,-3113.09,7.823099613189697,726.478,78.23099517822266,3101.77,777.791,1719.54871888,10.699037655012944,1.29971,864.527,4132.06,1730.22337581,0.163189,0.0255805,396.212,0.00304984,-7.20225,0.0525461,1.25227,14.7238
4.204127556000458,29660.12549423282,0.340406,3.83154,3294000,-4.12597,19760,-0.712802,658000,-0.132427,744.123,90.35583511201185,-0.0149203,328,-3.44342,0.00384579,75.45560990600279,3.82312,127.517,4204.61,1.49339,446.737,-0.0049315,3.72197,3147.78,-3146.61,7.969455718994141,723.955,79.6945571899414,3135.05,762.498,1743.66925049,10.696097650008596,1.30259,866.629,4192.64,1710.67342489,0.182853,0.0167407,535.162,0.00398815,-9.22384,0.0341039,1.1824,19.9547
4.204453464000835,29750.333889345828,0.360065,3.76855,3304000,-3.4753,19820,-0.730824,660000,-0.22947,802.864,90.22882848300651,-0.0145749,329,-3.18019,0.00347169,75.40868269600105,3.9223,112.101,4544.53,1.4678,359.924,-0.0029112,3.04631,3204.38,-3203.82,9.217314720153809,785.085,92.17314147949219,3191.83,1021.59,1751.73121748,10.615692323004623,1.25748,1022.89,4551.38,1721.2682681,0.0339082,0.0353351,435.936,0.00467863,-10.4055,0.0318008,1.67904,19.6544
4.186823265001294,29840.44334422383,0.292513,4.12108,3314000,-3.20213,19880,-0.689847,662000,-0.0762953,722.478,90.23009475800427,-0.0197821,330,-2.49242,0.00499953,75.2475935980001,3.68642,379.512,4354.67,2.27095,609.148,-0.00637893,2.9444,3352.02,-3336.27,7.524672031402588,713.669,75.24671936035156,3321.66,642.155,1711.0181738,10.795677895002882,1.35614,751.95,4381.21,1720.81456068,0.171224,0.0203593,919.812,0.0023509,-7.12867,0.101524,1.34912,13.8792
4.068516751998686,29930.507233206834,0.452513,4.60417,3324000,-3.35217,19940,-0.716137,664000,-0.347465,798.369,89.97430427899963,-0.0168967,331,-3.45018,0.00396538,75.352458207999,4.22252,1274.32,5553.29,1.44214,1489.81,-0.00498649,3.95043,4391.62,-4362.46,27.289655685424805,788.997,272.89654541015625,4353.92,2176.69,1737.5347637,10.553329319001932,1.35375,2225.15,5560.33,1685.63617535,0.454641,0.114206,876.141,0.00345944,-7.62977,0.0354133,3.003,17.9729
4.161329904000013,30021.50496352583,0.336225,3.02535,3334000,-2.78166,20000,-0.74255,666000,-0.144207,788.263,91.01653882100072,-0.0150975,332,-2.98923,0.00333306,76.22876932000145,3.64338,229.669,4266.13,1.89966,691.089,-0.00387205,2.73578,2950.24,-2946.59,7.2011895179748535,773.365,72.01189422607422,2934.73,-303.99,1724.90476806,10.626439596999262,1.1757,-384.46,4237.1,1714.85848078,0.163185,0.0222706,364.824,0.00284577,-6.34704,0.034213,1.28265,13.8162
4.144504555002641,30110.502056569825,0.355057,3.94348,3344000,-3.19401,20060,-0.707948,668000,-0.221029,777.604,89.09564141199735,-0.0167387,333,-3.17724,0.00388954,74.60568820799745,3.9261,188.803,4347.78,1.45637,407.839,-0.00410732,3.14483,3261.68,-3264.11,10.67480754852295,757.078,106.74807739257812,3245.79,1287.17,1745.56584252,10.345448648997262,1.30705,1363.85,4370.48,1742.05654445,0.194604,0.0347719,590.489,0.00412703,-8.71343,0.0303789,2.05168,20.1787
4.048917141997663,30199.945243582817,0.345167,4.23386,3354000,-3.42373,20120,-0.722169,670000,-0.229552,775.938,89.3840479239916,-0.0184684,334,-3.39347,0.00407253,74.77781713399963,3.96803,283.808,4505.76,1.67815,528.258,-0.00489287,3.12186,3421.08,-3411.86,10.278623580932617,755.149,102.7862319946289,3404.61,1108.57,1697.83125385,10.557313647994306,1.32705,1120.33,4467.94,1714.06594844,0.254387,0.095363,667.378,0.00397725,-9.41065,0.0411024,2.34505,16.2905
